,Catalog.Id,Item.Barcode,Item.Call.Number,Item.Library.Code,Catalog.Title,Catalog.Author,Catalog.Pub.Year,Item.Created.Date,Item.Last.Checkout.Date,NumInhouseUses,NumCheckouts,NumRenewals,Duplicates,Bib.Marc.Subfield.Data,MultiVolume,modelC,MODEL,LiaisonRecommendation
16238,1136650,X000539341,HQ1229 .A315 1845,ALDERMAN,The young woman's guide to excellence.,"(William Andrus), Alcott, William A.",1840,6/29/96,9/14/09,4,36,0,1,2,FALSE,17363,0,0
22263,807368,X001087151,HQ1206 .W22 1840,ALDERMAN,"Woman physiologically considered, as to mind, morals, marriage, matrimonial slavery, infidelity and divorce /","Walker, Alexander,",1840,6/29/96,6/17/08,1,18,0,1,2,FALSE,22112,0,0
22347,796993,X000391011,HQ734 .B4 1800,ALDERMAN,The Christian minister's affectionate advice to a married couple /,"Bean, James.",1840,6/29/96,12/11/09,2,10,0,1,2,FALSE,22203,0,0
21822,1136655,X004692365,HQ1229 .F2 1843a,ALDERMAN,The young lady's friend.,"Farrar, John,",1841,4/3/03,6/12/09,0,7,0,1,2 14,FALSE,21604,0,0
7759,1136654,X000765249,HQ1229 .E47,ALDERMAN,"The daughters of England,","Ellis, Sarah Stickney,",1842,6/29/96,4/10/16,4,53,13,1,2,FALSE,8256,1,0
17535,290022,X002428788,HQ186 .W26 1842,ALDERMAN,"Lectures on female prostitution; its nature, extent, effects, guilt, causes, and remedy.","Wardlaw, Ralph,",1842,6/28/96,12/6/16,3,7,0,1,2,FALSE,18536,0,0
22387,784127,X002404112,HQ769 .M72 1843,ALDERMAN,"The Mother's friend, or, Familiar directions for forming the mental and moral habits of young children.",,1843,6/29/96,11/19/08,0,10,0,1,2,FALSE,22264,0,0
20156,277976,X000167907,HQ1423 .B4,ALDERMAN,the causes and the remedy. An address to the Protestant clergy of the United States. The evils suffered by American women and American children;,"Beecher, Catharine Esther,",1846,6/28/96,12/1/15,1,6,0,1,2,FALSE,20327,0,0
21903,808708,X006136187,HQ1219 .W3 1846,ALDERMAN,illustrated chiefly by an analysis and classification of beauty in women. Beauty:,"Walker, Alexander.",1846,6/29/96,11/19/13,4,7,1,1,2,FALSE,21696,0,0
22074,1154315,X000672939,HQ1423 .M2 1850,ALDERMAN,Woman in America: her work and her reward.,"(Maria Jane), McIntosh, Maria J.",1850,6/29/96,4/16/07,0,25,0,1,2,FALSE,21891,0,0
20539,1136667,X000425969,HQ1229 .W8 1852,ALDERMAN,The young lady's consellor;,"Wise, Daniel,",1852,6/29/96,6/17/08,3,30,0,1,2,FALSE,20603,0,0
22403,796892,X001025352,HQ1229 .D3 1852,ALDERMAN,What now? a present for young ladies.,"(Charles Force), Deems, Charles F.",1852,6/29/96,9/14/09,0,3,0,1,2,FALSE,22291,0,0
22364,2521754,X000598921,HQ1221 .W85 1854,ALDERMAN,Woman's mission,,1854,7/1/96,6/17/08,1,11,0,1,2,FALSE,22230,0,0
22309,1193240,X000378670,HQ1154 .O86 1855,ALDERMAN,"Woman in the nineteenth century, and kindred papers relating to the sphere, condition, and duties, of woman.","Fuller, Margaret,",1855,6/29/96,6/16/08,1,13,0,1,2,FALSE,22167,0,0
22670,513096,X000373228,HQ316 .P5 R8 1855,ALDERMAN,"Reports and realities from the sketch-book of a manager of the Rosine Association. December, 1855.",Rosine Association of Philadelphia.,1855,6/29/96,3/17/03,0,1,0,1,2,TRUE,22587,0,0
22686,1140601,X031940969,HQ1121 .F8 1855,ALDERMAN,"The history of woman, and her connexion with religion, civilization, & domestic manners, from the earliest period.","Fullom, S. W. (Stephen Watson),",1855,6/29/96,8/24/96,1,5,0,1,2,FALSE,22608,0,0
15370,811095,X000096263,HQ111 .S22 1869,ALDERMAN,"History of prostitution: its extent, causes, and effects throughout the world.  &lt;Being an official report to the Board of alms-house governors of the city of New York.&gt;","Sanger, William W.",1858,6/29/96,3/5/15,10,57,3,3,2,FALSE,16480,0,0
16592,424865,X000391115,HQ734 .M9,ALDERMAN,The happy home.,"Murray, Nicholas,",1858,6/29/96,4/5/18,2,2,0,2,2,FALSE,17706,0,0
22605,1136625,X006171981,HQ1221 .C88 1858,ALDERMAN,A woman's thoughts about women.,"Craik, Dinah Maria Mulock,",1858,6/29/96,9/13/04,3,9,0,1,2,FALSE,22489,0,0
17699,4745408,X030409155,HQ802 .M2,ALDERMAN,"being true narratives of strange adventures in New York, and startling facts in city life. Matrimonial brokerage in the metropolis;",,1859,7/14/08,8/8/08,0,0,0,1,2,FALSE,18669,0,0
21625,792021,X000388515,HQ1221 .C88 1859,ALDERMAN,A woman's thoughts about women /,"Craik, Dinah Maria Mulock,",1859,6/29/96,1/5/15,1,3,1,1,2,FALSE,21400,0,0
22356,1136644,X004346283,HQ1221 .T37 1859a,ALDERMAN,"or, Elements of woman's success drawn from the life of Mary Lyon and others. The poor girl and true woman;","Thayer, William M.,",1859,5/30/00,6/17/08,4,0,0,1,2 14,FALSE,22219,0,0
22444,1140891,X001474752,HQ737 .M5 1859,ALDERMAN,L'amour.,"Michelet, Jules,",1859,6/29/96,5/9/08,0,3,0,1,2,FALSE,22349,0,0
21718,1140412,X030351831,HQ535 .C26,ALDERMAN,"Le mariage aux États-Unis,","Carlier, Auguste,",1860,6/29/96,8/22/15,0,0,0,1,2,FALSE,21495,0,0
22292,1140892,X000386500,HQ737 .M6 1859,ALDERMAN,"(""L'amour."") Love.","Michelet, Jules,",1860,6/29/96,9/14/09,3,8,0,1,2,FALSE,22148,0,0
22684,1822028,X001139930,HQ1221 .C88 1860,ALDERMAN,A woman's thoughts about women /,"Craik, Dinah Maria Mulock,",1860,6/30/96,1/1/00,0,0,0,1,2,FALSE,22605,0,0
21904,806506,X002140445,HQ737 .M6 1861,ALDERMAN,"(""L'amour"") from the French of / Love :","Michelet, Jules,",1861,6/29/96,4/29/14,2,2,0,1,2,FALSE,21697,0,0
22614,376135,X006066082,HQ535 .C28 1867,ALDERMAN,"Marriage in the United States,","Carlier, Auguste,",1867,6/28/96,12/11/03,0,8,0,1,2,FALSE,22501,0,0
22427,387576,X000373068,HQ734 .S28 1868,ALDERMAN,"About woman, love, and marriage.","Saunders, Frederick,",1868,6/28/96,5/9/08,2,2,0,1,2,FALSE,22324,0,0
22459,1821800,X000376120,HQ737 .T58 1868,ALDERMAN,"Le mariage, la séparation et le divorce considérés aux points de vue du droit naturel, du droit civil, du droit ecclésiastique et de la morale, suivis d'une étude sur le mariage civil des prêtres.","(Joseph), Tissot, J.",1868,6/30/96,5/9/08,0,0,0,1,2,FALSE,22367,0,0
14813,1270252,X000210740,HQ1596 .M52 1869,ALDERMAN,The subjection of women; /,"Mill, John Stuart,",1869,6/30/96,4/21/14,2,19,0,2,2 3,FALSE,15887,0,0
22646,1764728,X006114097,HQ1121 .W95,ALDERMAN,Womankind in western Europe from the earliest times to the seventeenth century.,"Wright, Thomas,",1869,6/30/96,8/3/01,2,9,0,2,2,FALSE,22555,0,0
15389,803532,X000379485,HQ1596 .M52 1870,ALDERMAN,The subjection of women.,"Mill, John Stuart,",1870,6/29/96,5/14/16,0,9,13,1,2,FALSE,16497,0,0
22007,799011,X000877112,HQ316 .N6 M9 1870,ALDERMAN,The woman and her accusers : a plea for the Midnight Mission /,"Muhlenberg, William Augustus,",1870,6/29/96,8/21/13,1,0,0,1,2,FALSE,21814,0,0
22412,1136668,X006131533,HQ1229 .Y8 1870,ALDERMAN,The young lady's guide.,,1870,6/29/96,11/21/04,4,15,0,1,2,FALSE,22304,0,0
22197,513082,X000427277,HQ186 .L83 1871,ALDERMAN,"its causes, extent, results, and remedies. The great social evil:","Logan, William,",1871,6/29/96,1/26/09,1,11,0,1,2,FALSE,22027,0,0
22680,1136658,X000301712,HQ1229 .L6 1871,ALDERMAN,Our girls.,"Lewis, Dio,",1871,6/29/96,1/1/00,2,3,0,1,2,FALSE,22599,0,0
21978,1143248,X001048859,HQ31 .D88 1872,ALDERMAN,"L'homme-femme,","Dumas, Alexandre,",1872,6/29/96,1/30/13,1,2,0,1,2,FALSE,21780,0,0
19639,1154266,X000329640,HQ1255 .P9 1874,ALDERMAN,Woman before the law.,"Proffatt, John,",1874,6/29/96,9/9/15,1,1,0,1,2,FALSE,19982,0,0
22682,1143251,1143251-1001,HQ31 .G25 1874,ALDERMAN,"Conjugal sins against the laws of life and health and their effects upon the father, mother and child.","Gardner, Augustus K. (Augustus Kinsley),",1874,6/29/96,1/1/00,0,0,0,1,2,FALSE,22601,0,0
15887,819708,X001751717,HQ228 .V3 C3,ALDERMAN,"apuntes para la historia de la prostitución desde principios del siglo XIV hasta poco antes de la abolición de los fueros, con profusión de notas y copias de varios documentos oficiales. Picaronas y alcahuetes; ó, La mancebía de Valencia;","Carboneres, Manuel.",1876,6/29/96,4/21/16,2,6,0,1,2,TRUE,17011,0,0
9048,600667,X000054266,HQ1418 .W67,ALDERMAN,Worthy women of our first century./,,1877,6/29/96,9/9/15,5,39,0,1,2 10,FALSE,9689,0,0
22685,227201,X000380759,HQ125 .U6 P8 1978,ALDERMAN,State regulation of vice. Regulation efforts in America. The Geneva congress.,"Powell, Aaron M. (Aaron Macy),",1878,6/28/96,11/25/96,1,4,0,1,2,FALSE,22606,0,0
8150,6309940,X000211019,HQ1221 .T32 1882,ALDERMAN,"Eve's daughters : or, Common sense for maid, wife, and mother /","Harland, Marion,",1882,7/3/14,7/7/14,0,0,0,1,2,FALSE,8693,1,0
11599,816755,X006113925,HQ1221 .Y7 1882,ALDERMAN,"Womankind,","Yonge, Charlotte M. (Charlotte Mary),",1882,6/29/96,8/22/15,8,26,0,1,2,FALSE,12450,0,0
13121,1193242,X004228060,HQ1221 .C65 1891a,ALDERMAN,The duties of women.,"Cobbe, Frances Power,",1882,1/13/98,8/22/15,2,15,1,1,2 14,FALSE,14091,0,0
15566,1619197,X000361199,HQ46 .D83 1882,ALDERMAN,What women should know. A woman's book about women.,"(Eliza Bisbee), Duffey, E. B.",1882,6/30/96,12/15/17,1,0,0,1,2,FALSE,16687,0,0
22679,1139491,X000595594,HQ1426 .H6 1894,ALDERMAN,"Common sense about women,","Higginson, Thomas Wentworth,",1882,6/29/96,1/1/00,0,1,0,1,2,FALSE,22597,0,0
22683,182070,X000413350,HQ734 .W4 1883,ALDERMAN,"or, Home and its wide work. The heart of the world:","Weaver, G. S. (George Sumner),",1883,6/28/96,10/9/97,1,4,0,1,2,FALSE,22604,0,0
14056,1619165,X030585653,HQ734 .B72 1884,ALDERMAN,Home and social life /,"Bolton, Horace Wilbert,",1884,9/14/09,9/14/09,0,0,0,2,2,FALSE,15101,0,0
22297,1140873,X001136173,HQ734 .H25 1883,ALDERMAN,A Christian home;,"Hall, John,",1884,6/29/96,5/9/08,0,7,0,1,2,FALSE,22154,0,0
13388,1136616,X001199759,HQ1208 .M5 1860,ALDERMAN,La femme.,"Michelet, Jules,",1885,6/29/96,8/22/15,1,17,0,1,2,FALSE,14385,0,0
14166,2520310,X000853581,HQ1221 .T32 1885,ALDERMAN,"or, Common sense for maid, wife, and mother / Eve's daughters;","Harland, Marion,",1885,7/1/96,11/30/16,1,9,0,1,2,FALSE,15216,0,0
22433,1140541,X000420767,HQ1051 .G77 1885,ALDERMAN,Husband and wife;,"Gray, George Zabriskie,",1885,6/29/96,11/8/06,2,3,0,1,2,FALSE,22333,0,0
22318,1136666,X000301702,HQ1229 .W7,ALDERMAN,How to win. A book for girls.,"(Frances Elizabeth), Willard, Frances E.",1886,6/29/96,8/13/08,1,5,0,1,2,FALSE,22173,0,0
7947,1141274,X000299706,HQ503 .T54 1886,ALDERMAN,"The family: an historical and social study,","Thwing, Charles Franklin,",1887,6/29/96,5/6/08,1,69,0,1,2,FALSE,8469,1,0
14165,1139095,X001273831,HQ1742 .R23 1887,ALDERMAN,The high-caste Hindu woman.,"Ramabai Sarasvati,",1887,6/29/96,8/22/15,1,13,0,1,2,FALSE,15215,0,0
22359,806913,X001086465,HQ734 .T15 1887,ALDERMAN,"The wedding ring : a series of sermons on the duties of the husband and wife, and on the domestic circle /","(Thomas De Witt), Talmage, T. De Witt",1887,6/29/96,5/9/08,1,4,0,1,2,FALSE,22223,0,0
14454,278458,X000373061,HQ734 .P73 1888,ALDERMAN,"The ethics of marriage,","(Hiram Sterling), Pomeroy, H. S.",1888,6/28/96,10/6/17,0,4,0,1,2,FALSE,15522,0,0
16180,1140590,X004865570,HQ1106 1888,ALDERMAN,"Report of the International council of women,",International Council of Women.,1888,6/29/96,11/30/16,0,0,0,1,2,FALSE,17306,0,0
22188,1140854,X000894186,HQ728 .N72 1903,ALDERMAN,a view of psychological evolution. Marriage and heredity:,"Nisbet, John Ferguson.",1889,6/29/96,3/22/10,1,3,0,1,2,FALSE,22017,0,0
21679,764583,X000466415,HQ1613 .G65 1890,ALDERMAN,La femme au dix-huitième siècle /,"Goncourt, Edmond de,",1890,6/29/96,2/27/13,1,2,0,1,2,FALSE,21453,0,0
22654,767110,X002220956,HQ56 .F58 1890,ALDERMAN,Dr. Foote's Sexual physiology for the young.,"(Edward Bliss), Foote, Edward B.",1890,6/29/96,10/11/99,2,9,0,1,2,FALSE,22568,0,0
12653,818218,X000529631,HQ1596 .W6 1891a,ALDERMAN,A vindication of the rights of woman with strictures on political and moral subjects.,"Wollstonecraft, Mary,",1891,6/29/96,9/1/09,4,40,0,1,2,FALSE,13576,0,0
16349,1139483,X000449572,HQ769 .W7 1896,ALDERMAN,"a book of nursery logic, Childrens' rights;","Wiggin, Kate Douglas Smith,",1892,6/29/96,8/22/15,0,3,0,1,2,FALSE,17473,0,0
22101,806270,X000366211,HQ1596 .W6 1892,ALDERMAN,A vindication of the rights of woman /,"Wollstonecraft, Mary,",1892,6/29/96,3/3/09,1,8,0,1,2,FALSE,21920,0,0
22368,808528,X000391626,HQ998 .L4 1892,ALDERMAN,"two studies in demography, Illegitimacy, and the influence of seasons upon conduct;","Leffingwell, Albert,",1892,6/29/96,6/4/08,0,2,0,1,2,FALSE,22236,0,0
22675,1136624,X001139918,HQ1221 .C2 1893,ALDERMAN,What one woman thinks;,"Dey, Haryot Holt.",1893,6/29/96,1/1/00,0,0,0,1,2,FALSE,22594,0,0
22676,1141168,X000274034,HQ36 .S75 1892,ALDERMAN,"Confidential talks with young women,","Sperry, Lyman Beecher,",1893,6/29/96,1/1/00,0,0,0,1,2,FALSE,22594,0,0
5179,565316,X000373347,HQ775 .B4 1894,ALDERMAN,"five perplexing phases of the boy question considered, Before he is twenty;",,1894,6/29/96,11/30/16,0,55,1,1,2,FALSE,5448,1,0
13784,1140591,X001139931,HQ1106 1893a,ALDERMAN,The World's congress of representative women;,World's Congress of Representative Women,1894,6/29/96,5/22/17,1,7,0,1,2,FALSE,14806,0,0
22365,767464,X001770538,HQ734 .M592 1894,ALDERMAN,what have you to do with it? / Secrets of happy home life :,"Miller, J. R. (James Russell),",1894,6/29/96,5/9/08,2,2,0,1,2,FALSE,22231,0,0
22622,772763,X006095363,HQ111 .S22 1895,ALDERMAN,"its extent, causes and effects throughout the world / The history of prostitution :","Sanger, William W.",1895,6/29/96,8/3/01,1,9,0,1,2,FALSE,22511,0,0
21744,1140540,X001045321,HQ1051 .G47 1896,ALDERMAN,The sanctity of marriage.,"Giles, Chauncey,",1896,6/29/96,9/30/11,1,5,0,1,2,FALSE,21520,0,0
22304,1140887,X001201262,HQ734 .T3 1896,ALDERMAN,The secret of a happy home.,"Harland, Marion,",1896,6/29/96,5/9/08,0,4,0,1,2,FALSE,22163,0,0
22336,1140885,X000599038,HQ734 .R6 1901,ALDERMAN,"The family,","Robins, John B.",1896,6/29/96,5/9/08,0,3,0,1,2,FALSE,22191,0,0
22419,274728,X000373078,HQ734 .T15 1896,ALDERMAN,A series of discourses for husbands and wives and those contemplating matrimony. The wedding ring.,"Talmage, T. De Witt (Thomas De Witt),",1896,6/28/96,3/15/06,2,4,0,1,2,FALSE,22313,0,0
13714,445938,X000374121,HQ728 .C2 1897,ALDERMAN,"and other essays on the status and destiny of woman, The morality of marriage,","Caird, Mona Alison.",1897,6/29/96,5/14/08,4,38,0,1,2,FALSE,14734,0,0
22299,209423,X000360912,HQ61 .W4 1897,ALDERMAN,The psychical correlation of religious emotion and sexual desire.,"Weir, James,",1897,6/28/96,4/30/08,2,4,0,1,2,FALSE,22157,0,0
22661,1136652,X001608448,HQ1229 .B35 1897,ALDERMAN,"From a girl's point of view,","Bell, Lilian,",1897,6/29/96,4/24/00,3,4,0,1,2,FALSE,22575,0,0
14027,1143247,X031973438,HQ31 .D83 1875,ALDERMAN,The elements of social science;,"Drysdale, George R.,",1898,6/29/96,12/18/17,0,3,0,1,2,FALSE,15074,0,0
22015,1139165,X000457896,HQ1904 .C94 1898,ALDERMAN,"The history of the woman's club movement in America,","Croly, J. C. (Jane Cunningham),",1898,6/29/96,6/11/07,4,15,0,1,2,FALSE,21823,0,0
9610,323357,X000373348,HQ775 .C6 1899,ALDERMAN,"Bringing up boys; a study,","Clark, Kate Upson,",1899,6/28/96,11/6/15,0,30,0,1,2,FALSE,10323,0,0
22234,1631658,X000736824,HQ1114 .P84 1899,ALDERMAN,Women's thoughts : for women /,,1899,6/30/96,9/14/09,0,1,0,1,2,FALSE,22075,0,0
22677,555736,X000876762,HQ21 .F6,ALDERMAN,"Primitive love and love-stories,","Finck, Henry T.,",1899,6/29/96,6/3/98,2,4,0,1,2,FALSE,22595,0,0
7621,1154270,X000238119,HQ1381 .G66 1900,ALDERMAN,"a study of the economic relation between men and women as a factor in social evolution, Women and economics;","Gilman, Charlotte Perkins,",1900,6/29/96,9/18/18,1,32,0,1,2,FALSE,8105,1,0
13719,1346382,X001561688,HQ71 .X22 1900,ALDERMAN,"the abuses, aberrations, and crimes of the genital sense / The  psychopathy of love :","X, Dr. Jacobus,",1900,6/30/96,5/8/15,5,13,4,1,2,FALSE,14739,0,0
14594,1139076,X000676670,HQ1742 .F95 1900,ALDERMAN,"The wrongs of Indian womanhood,","Fuller, Marcus B.,",1900,6/29/96,3/30/16,1,6,0,1,2,FALSE,15659,0,0
15912,1136627,X000762356,HQ1221 .D66 1909,ALDERMAN,Noble womanhood.,"(Charles Fletcher), Dole, Charles F.",1900,6/29/96,11/3/15,0,2,0,1,2,FALSE,17035,0,0
16093,1140867,X000673675,HQ734 .C33 1900,ALDERMAN,The wedding day in literature and art;,"Carter, Charles Frederick,",1900,6/29/96,8/22/15,0,2,0,1,2,FALSE,17221,0,0
22324,133799,X000891417,HQ1617 .H39 1900,ALDERMAN,Salaires et misères de femmes.,"Haussonville,",1900,6/28/96,6/23/08,0,2,0,1,2,FALSE,22182,0,0
22341,1985799,X002125090,HQ737 .C593 1991 v.2,ALDERMAN,Les Complexités de l'alliance /,,1900,6/30/96,5/9/08,0,2,0,1,2,TRUE,22196,0,0
22375,1140667,X006131964,HQ1148 .M33 1911,ALDERMAN,"The women of the renaissance; a study of feminism,","(René), Maulde-La-Clavière, R. de",1900,6/29/96,9/12/03,5,16,0,1,2,FALSE,22249,0,0
14332,1140631,X002412971,HQ1148 .M33 1900,ALDERMAN,"The women of the renaissance; a study of feminism,","Maulde-La-Clavière, R. de (René),",1901,6/29/96,4/13/09,5,31,0,1,2,FALSE,15394,0,0
21809,1141169,X000680860,HQ36 .S76 1901,ALDERMAN,"What a man of forty-five ought to know,","Stall, Sylvanus,",1901,6/29/96,5/18/12,4,1,0,1,2,FALSE,21589,0,0
22261,1140608,X000741259,HQ1121 .M38 1901,ALDERMAN,Woman in the golden ages.,"Mason, Amelia Gere.",1901,6/29/96,6/12/08,0,4,0,1,2,FALSE,22110,0,0
22348,1636812,X001664965,HQ1154 .H23 T.4,ALDERMAN,"Handbuch der Frauenbewegung,",,1901,6/30/96,6/16/08,0,1,0,1,2,TRUE,22206,0,0
22663,806061,X002152821,HQ503 .W5 1901,ALDERMAN,The history of human marriage /,"Westermarck, Edward,",1901,6/29/96,4/25/99,0,6,0,1,2,FALSE,22577,0,0
16251,1136656,X002176398,HQ1229 .H24 1902,ALDERMAN,"The evolution of a girl's ideal, a little record of the ripening of the affections to the time of love's coming.","Laughlin, Clara E. (Clara Elizabeth),",1902,6/29/96,8/22/15,1,1,0,1,2,FALSE,17377,0,0
19075,796236,X001495701,HQ775 .F72 1902a,ALDERMAN,The boy problem; a study in social pedagogy.,"Forbush, William Byron,",1902,6/29/96,3/3/11,0,11,0,1,2,FALSE,19594,0,0
21623,1145182,X000338346,HQ801 .R33 1902,ALDERMAN,"The spinster book,","Green, Olive,",1902,6/29/96,6/4/08,1,16,0,1,2,FALSE,21398,0,0
22298,809294,X000876803,HQ1123 .K52 1902,ALDERMAN,"Woman; her position, influence, and achievement throughout the civilized world ...","King, William C.,",1902,6/29/96,7/29/08,1,2,0,1,2,FALSE,22155,0,0
22351,815550,X001541541,HQ734 .M97 1902,ALDERMAN,"The lost wedding-ring,","Myers, Cortland,",1902,6/29/96,5/9/08,1,1,0,1,2,FALSE,22211,0,0
3590,7316485,X031940975,HQ1121 .L5 1903,ALDERMAN,La condition de la femme dans les diverses races et civilisations /,"(Charles), Letourneau, Ch.",1903,12/13/17,10/31/18,0,0,0,1,2,FALSE,3734,1,0
21282,1140890,X001586413,HQ737 .B3 1868,ALDERMAN,Physiologie du mariage;,"Balzac, Honoré de,",1903,6/29/96,1/11/13,0,1,0,1,2,FALSE,21135,0,0
14795,588147,X000619941,HQ503 .H8 v.2,ALDERMAN,"A history of matrimonial institutions chiefly in England and the United States; with an introductory analysis of the literature and the theories of primitive marriage and the family,","Howard, George Elliott,",1904,6/29/96,9/29/15,1,47,5,6,2,TRUE,15869,0,0
22339,207103,X000160669,HQ775 .U83 1980,ALDERMAN,Studies of boy life in our cities /,"Urwick, E. J. (Edward Johns),",1904,6/28/96,5/21/08,1,1,0,1,2,FALSE,22194,0,0
22344,275337,X000373284,HQ737 .W2 1904,ALDERMAN,"By the fireside,","Wagner, Charles,",1904,6/28/96,5/9/08,0,1,0,1,2 14,FALSE,22199,0,0
14977,798486,X000734272,HQ796 .H255 V.2,ALDERMAN,"its psychology and its relations to physiology, anthropology, sociology, sex, crime, religion and education, Adolescence;","Hall, G. Stanley (Granville Stanley),",1905,6/29/96,2/9/09,3,51,0,3,2,TRUE,16065,0,0
15044,1141181,X004520088,HQ51 .A43 1905,ALDERMAN,"What a young girl ought to know,","Wood-Allen, Mary,",1905,6/29/96,8/22/15,3,5,0,1,2,FALSE,16134,0,0
18143,287786,X000737140,HQ316 .C4 R3 1905,ALDERMAN,"or, Thrilling stories of those rescued from the cesspools of iniquity, and touching incidents in the lives of the unfortunate, Miracles in the slums;","Rees, Seth Cook,",1905,6/28/96,8/21/13,0,3,0,1,2,TRUE,18957,0,0
21818,172611,X000450472,HQ41 .S8 1905,ALDERMAN,"What a young boy ought to know,","Stall, Sylvanus,",1905,6/28/96,4/30/08,3,14,0,1,2,FALSE,21600,0,0
21934,182598,X000424935,HQ536 .A23 1905,ALDERMAN,"Marriage and divorce,","Adler, Felix,",1905,6/28/96,10/20/09,7,7,0,1,2,FALSE,21728,0,0
