"","Item.Shelving.Id","Item.Call.Number","Catalog.Id","Item.Library.Code","Catalog.Pub.Year","Catalog.Title","Catalog.Author","Item.Barcode","Item.Collection","Item.Status","Item.Type","Item.Created.Date","Item.Last.Checkout.Date","Item.Lifetime.Checkout","Item.Lifetime.Renewals","Item.Lifetime.Inhouse.Uses","Item.Legacy.Total.Charges","Number.of.Items","days_since_last_checkout","Item.Lifetime.Checkout.Corrected","checkouts_per_day","x0","x1","x2","x3","x4","x5","scoreA","scoreB","scoreC","modelC","dscoreC","model","NumInhouseUses","NumCheckouts","NumRenewals","MODEL","n","MultiVolume"
"14","PM 000101 .A5  V.000019 001942","PM101 .A5 v.19 1942",1056317,"ALDERMAN",1942,"Arapesh.","Fortune, Reo,","X000458368","CATALOGING","CHECKEDOUT","BOOK","4/12/05","12/14/16",1,60,1,72,1,887,12,0.0139778683750728,1.72963909519718,-0.963611817372274,0.75493050657306,10.0543958527746,-1.13549333217244,7.65306124217687,0.869121573368196,0.790763052646071,0.754803322391677,364,0.245196677608323,"1",1,12,60,"1",1,TRUE
"15","PM 000101 .A5  V.000002","PM101 .A5 v.2",1041306,"ALDERMAN",1909,"Wishram texts,","Sapir, Edward,","X000893328","STACKS","STACKS","BOOK","6/29/96","8/8/11",0,0,2,2,1,2842,2,0.000239234449760766,3.16236032004679,0.467857637665593,-0.399350566836317,-0.216007705805956,-0.401656576330886,-0.447157190876406,0.512300196198904,0.75531769101508,0.0258838342850989,1055,0.974116165714901,"0",2,2,0,"0",1,TRUE
"16","PM 000101 .A5  V.000021 001951","PM101 .A5 v.21 1951",1041321,"ALDERMAN",1951,"Navaho grammar.","Reichard, Gladys Amanda,","X000825712","STACKS","STACKS","BOOK","6/29/96","12/2/11",0,0,0,23,1,2726,23,0.0027511961722488,1.33889694296546,0.467857637665593,2.02463968732337,-0.216007705805956,-0.44519880839105,1.03388078991831,0.918611468822929,0.549692835891619,0.659952806570036,448,0.340047193429964,"0",0,23,0,"0",1,TRUE
"17","PM 000101 .A5  V.000022 001952","PM101 .A5 v.22 1952",737839,"ALDERMAN",1952,"Chichicastenango; a Guatemalan village.","Bunzel, Ruth Leah,","X000367896","STACKS","STACKS","BOOK","6/29/96","5/14/13",1,5,3,19,1,2197,14,0.00227272727272727,1.29548114827305,0.467857637665593,0.985786721254935,0.639859257409092,-0.643766401148176,0.751778317385979,0.831250324596395,0.811278799083084,0.466603381998871,617,0.533396618001129,"0",3,14,5,"0",1,TRUE
"18","PM 000101 .A5  V.000003","PM101 .A5 v.3",1041307,"ALDERMAN",1912,"Haida songs,","Swanton, John Reed,","X000418917","STACKS","STACKS","BOOK","6/29/96","9/14/11",0,0,0,8,1,2805,8,0.000956937799043062,3.03211293596956,0.467857637665593,0.293218077209309,-0.216007705805956,-0.4155450469018,-0.0240034820779172,0.676536644902202,0.675883203279227,0.0578011622273635,1008,0.942198837772637,"0",0,8,0,"0",1,TRUE
"19","PM 000101 .A5  V.000004","PM101 .A5 v.4",1041308,"ALDERMAN",1912,"Maidu texts,","Dixon, Roland Burrage,","X001534205","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,3,1,7079,3,0.000358851674641148,3.03211293596956,0.467857637665593,-0.283922459495379,-0.216007705805956,1.18876098607355,-0.376631572743325,0.204510557756728,0.310981418471783,0.00687712289416654,1081,0.993122877105833,"0",0,3,0,"0",1,TRUE
"20","PM 000101 .A5  V.000005","PM101 .A5 v.5",1041309,"ALDERMAN",1917,"Koryak texts,","Bogoras, Waldemar,","X000887185","STACKS","STACKS","BOOK","6/29/96","4/10/97",0,0,0,9,1,8075,9,0.00107655502392344,2.81503396250749,0.467857637665593,0.408646184550247,-0.216007705805956,1.56262359927978,0.0465221360551643,0.260834442037974,0.135569178266451,0.0116945485399093,1075,0.988305451460091,"0",0,9,0,"0",1,TRUE
"21","PM 000101 .A5  V.000006 001914","PM101 .A5 v.6 1914",1041310,"ALDERMAN",1914,"Ten'a texts and tales from Anvik, Alaska,","Chapman, John W. (John Wight),","X000887234","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,1,1,7079,1,0.000119617224880383,2.94528134658473,0.467857637665593,-0.514778674177254,-0.216007705805956,1.18876098607355,-0.517682809009488,0.169883742434221,0.47980523109436,0.00596016779374968,1085,0.99403983220625,"0",0,1,0,"0",1,TRUE
"22","PM 000101 .A5  V.000007 PT.000001","PM101 .A5 v.7 pt.1",1041311,"ALDERMAN",1917,"Ojibwa texts collected by William Jones;","Jones, William,","X001122596","STACKS","STACKS","BOOK","6/29/96","1/17/97",0,0,1,8,1,8158,8,0.000956937799043062,2.81503396250749,0.467857637665593,0.293218077209309,-0.216007705805956,1.59377881704697,-0.0240034820779172,0.23425602603975,0.30929178907536,0.0101161711923518,1077,0.989883828807648,"0",1,15,0,"0",2,TRUE
"23","PM 000101 .A5  V.000007 PT.000002","PM101 .A5 v.7 pt.2",1041311,"ALDERMAN",1917,"Ojibwa texts collected by William Jones;","Jones, William,","X001122585","STACKS","STACKS","BOOK","6/29/96","5/15/97",0,0,0,7,1,8040,7,0.000837320574162679,2.81503396250749,0.467857637665593,0.177789969868372,-0.216007705805956,1.54948585684784,-0.0945291002109987,0.221795362259838,0.549887420376763,0.00942810349502941,1078,0.990571896504971,"0",1,15,0,"0",2,TRUE
"24","PM 000101 .A5  V.000008 PT.000001","PM101 .A5 v.8 pt.1",1041312,"ALDERMAN",1928,"Keresan texts,","Boas, Franz,","X000280344","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,3,2,1,7079,2,0.000239234449760766,2.33746022089095,0.467857637665593,-0.399350566836317,-0.216007705805956,1.18876098607355,-0.447157190876406,0.184337324734083,0.42791632306762,0.0122074122993402,1074,0.98779258770066,"0",3,3,0,"0",2,TRUE
"25","PM 000101 .A5  V.000008 PT.000002","PM101 .A5 v.8 pt.2",1041312,"ALDERMAN",1928,"Keresan texts,","Boas, Franz,","X001177754","STACKS","STACKS","BOOK","6/29/96","5/19/10",0,0,0,1,1,3288,1,0.000119617224880383,2.33746022089095,0.467857637665593,-0.514778674177254,-0.216007705805956,-0.234244201340945,-0.517682809009488,0.439693748523457,0.277050847420469,0.0436946193064446,1028,0.956305380693555,"0",3,3,0,"0",2,TRUE
"26","PM 000101 .A5  V.000009","PM101 .A5 v.9",1041313,"ALDERMAN",1915,"Kickapoo tales","Jones, William,","X002400356","STACKS","STACKS","BOOK","6/29/96","4/29/11",0,0,1,3,1,2943,3,0.000358851674641148,2.90186555189232,0.467857637665593,-0.283922459495379,-0.216007705805956,-0.363744805312984,-0.376631572743325,0.530005285694826,0.330322184832767,0.0359192794152833,1036,0.964080720584717,"0",1,3,0,"0",1,TRUE
"27","PM 000101 .H4  NO.1  1917","PM101 .H4 no.1 1917",1041322,"ALDERMAN",1917,"Bibliographies of lesser North American linguistic families,","Toomey, Thomas Noxon,","X032320827","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,0,1,7079,0,0,2.81503396250749,0.467857637665593,-0.630206781518192,-0.216007705805956,1.18876098607355,-0.588208427142569,0.154140772056149,0.33480468718335,0.00604861264947461,1084,0.993951387350525,"0",0,0,0,"0",1,TRUE
"28","PM 000101 .H4  NO.3  1917","PM101 .H4 no.3 1917",1041323,"ALDERMAN",1917,"Proper names for the Muskhogean languages,","Toomey, Thomas Noxon,","X004215354","STACKS","STACKS","BOOK","6/29/96","12/6/01",0,0,0,1,1,6374,1,0.000119617224880383,2.81503396250749,0.467857637665593,-0.514778674177254,-0.216007705805956,0.924129317087207,-0.517682809009488,0.208021026932224,0.24861901300028,0.00882065298899284,1079,0.991179347011007,"0",0,1,0,"0",1,TRUE
"29","PM 000101 .H4  NO.4  1914","PM101 .H4 no.4 1914",1041324,"ALDERMAN",1914,"Relationships of the Chitimachan linguistic family,","Toomey, Thomas Noxon,","X032320826","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,0,1,7079,0,0,2.94528134658473,0.467857637665593,-0.630206781518192,-0.216007705805956,1.18876098607355,-0.588208427142569,0.154528110442484,0.800093124387786,0.00531387055477405,1086,0.994686129445226,"0",0,0,0,"0",1,TRUE
"30","PM 000101 .H4  NO.5  1914","PM101 .H4 no.5 1914",1041325,"ALDERMAN",1914,"Grammatical and lexical notes on the Keres language (Acoma-Laguna dialect) of the Keresan stock.","Toomey, Thomas Noxon,","X001086544","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,1,1,7079,1,0.000119617224880383,2.94528134658473,0.467857637665593,-0.514778674177254,-0.216007705805956,1.18876098607355,-0.517682809009488,0.169883742434221,0.558577855117619,0.00596016779374968,1085,0.99403983220625,"0",0,1,0,"0",1,TRUE
"31","PM 000101 .H4  NO.6  1918","PM101 .H4 no.6 1918",1041326,"ALDERMAN",1918,"Analysis of a text in the Apalachi language--(Muskho?ean stock)","Toomey, Thomas Noxon,","X000376474","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,0,1,7079,0,0,2.77161816781508,0.467857637665593,-0.630206781518192,-0.216007705805956,1.18876098607355,-0.588208427142569,0.154011835816078,0.396370229078457,0.00631530702491235,1082,0.993684692975088,"0",0,0,0,"0",1,TRUE
"32","PM 000101 .I5  V.29  NO.1  PT.2","PM101 .I5 v.29 no.1 pt.2",1039949,"ALDERMAN",1963,"The languages of Africa.","Greenberg, Joseph H. (Joseph Harold),","X000496714","STACKS","STACKS","BOOK","6/29/96","3/12/18",0,0,2,2,1,434,2,0.000239234449760766,0.817907406656514,0.467857637665593,-0.399350566836317,-0.216007705805956,-1.30553325564877,-0.447157190876406,0.70230765311012,0.216423409990966,0.406227631786499,663,0.593772368213501,"0",2,2,0,"0",1,TRUE
"33","PM 000102 .A8  1946","PM102 .A8 1946",1041327,"ALDERMAN",1946,"The winged serpent; an anthology of American Indian prose and poetry.","Astrov, Margot,","X000458026","STACKS","STACKS","BOOK","6/29/96","12/9/15",1,2,0,7,1,1258,5,0.000837320574162679,1.55597591642753,0.467857637665593,-0.0530662448135038,0.126339079480063,-0.996233262393813,-0.0945291002109987,0.714875543841957,0.185103965457529,0.25337990154033,791,0.74662009845967,"0",0,5,2,"0",1,FALSE
"34","PM 000102 .A8  1962","PM102 .A8 1962",755355,"ALDERMAN",1962,"American Indian prose and poetry, an anthology,","Astrov, Margot,","X000431222","STACKS","STACKS","BOOK","6/29/96","11/11/01",0,0,3,5,1,6399,5,0.000598086124401914,0.861323201348926,0.467857637665593,-0.0530662448135038,-0.216007705805956,0.933513418824311,-0.235580336477162,0.281284905166719,0.0745124844834208,0.0898260671780209,964,0.910173932821979,"0",3,5,0,"0",1,FALSE
"35","PM 000102 .G46  1989","PM102 .G46 1989",1357645,"ALDERMAN",1989,"General and Amerindian ethnolinguistics : in remembrance of Stanley Newman /","","X001547368","STACKS","STACKS","BOOK","6/30/96","10/2/09",0,0,7,13,1,3517,13,0.0015552099533437,-0.310903255346213,0.467411558059785,0.870358613913998,-0.216007705805956,-0.14828582942907,0.328734290730777,0.725527710434699,0.590288472361863,0.703106762047412,400,0.296893237952588,"1",7,13,0,"1",1,FALSE
"36","PM 000102 .S78  1998","PM102 .S78 1998",2924222,"ALDERMAN",1998,"Studies in American Indian languages : description and theory /","","X004267310","STACKS","STACKS","BOOK","6/28/99","9/11/17",1,0,1,5,1,616,5,0.000688136526286815,-0.701645407577927,-0.0201534510883575,-0.0530662448135038,-0.216007705805956,-1.23721699500265,-0.182487144736458,0.752740778565492,0.622589593054727,0.870563423276007,266,0.129436576723993,"1",1,5,0,"1",1,FALSE
"37","PM 001022 .B6  1979","PM1022 .B6 1979",295726,"ALDERMAN",1979,"Dakota grammar /","Boas, Franz,","X000080074","STACKS","STACKS","BOOK","6/28/96","6/14/18",6,8,5,50,2,340,42,0.00598014591556034,0.123254691577913,0.468303717271401,4.21777372680119,1.15337943533812,-1.34081747818028,2.93765072602428,0.995498519644828,0.518345599062741,0.993084378503713,32,0.00691562149628688,"1",5,42,8,"1",1,FALSE
"38","PM 001022 .S56  1989","PM1022 .S56 1989",1730975,"ALDERMAN",1989,"Komplexe Sätze im Dakota (Sioux) /","Simons, Berthold,","X000878547","STACKS","STACKS","BOOK","6/30/96","11/1/01",0,0,2,1,1,6409,1,0.000119631534872592,-0.310903255346213,0.467411558059785,-0.514778674177254,-0.216007705805956,0.937267059519153,-0.517674371921543,0.194560585861906,0.946733947144821,0.166789463396606,862,0.833210536603394,"0",2,1,0,"0",1,FALSE
"39","PM 001023 .W68","PM1023 .W68",1041348,"ALDERMAN",1969,"An English-Dakota dictionary. Wa?icun ?a Dakota ieska wowapi.","Working Indians Civil Association.","X000462583","STACKS","STACKS","BOOK","6/29/96","11/18/18",2,6,1,44,1,183,38,0.00526315789473684,0.557412638502038,0.467857637665593,3.75606129743744,0.811032650052102,-1.3997496370893,2.51491877071302,0.993391118025835,0.27995746769011,0.984180106084708,82,0.0158198939152921,"1",1,38,6,"1",1,FALSE
"40","PM 001024 .Z9  L333  2002","PM1024 .Z9 L333 2002",3908699,"ALDERMAN",2002,"Lakota dictionary : Lakota-English/English-Lakota /","Buechel, Eugene.","X004660084","STACKS","STACKS","BOOK","1/8/03","11/18/18",5,9,1,30,1,183,21,0.00502008032128514,-0.875308586347577,-0.595596142580676,1.7937834726415,1.32455282798113,-1.3997496370893,2.37160165113334,0.956556511999607,0.0869096447713673,0.9906634479046,53,0.00933655209540019,"1",1,21,9,"1",1,TRUE
"41","PM 001032 .G6","PM1032 .G6",288138,"ALDERMAN",1979,"Delaware verbal morphology : a descriptive and comparative study /","Goddard, Ives,","X000015618","STACKS","STACKS","BOOK","6/28/96","9/9/10",0,0,1,8,2,3175,8,0.000956823346489654,0.123254691577913,0.468303717271401,0.293218077209309,-0.216007705805956,-0.276660341192657,-0.0240709626358726,0.631597544407106,0.72097929357551,0.494580214671355,591,0.505419785328645,"0",1,8,0,"0",1,FALSE
"42","PM 001033 .O43  1996","PM1033 .O43 1996",3704829,"ALDERMAN",1996,"Delaware-English/English-Delaware dictionary /","O'Meara, John,","X004414195","STACKS","CHECKEDOUT","BOOK","3/30/01","3/18/19",1,14,0,18,1,63,4,0.00271698113207547,-0.614813818193101,-0.306090478411285,-0.168494352154441,2.18041979119618,-1.4447933254274,1.01370780178816,0.770193618121145,0.93102845409885,0.899998082312357,230,0.100001917687643,"1",0,4,14,"1",1,FALSE
"43","PM 001034 .L83  H6","PM1034 .L83 H6",1041349,"ALDERMAN",1946,"John Campanius' Lutheran catechism in the Delaware language,","Holmer, Nils Magnus,","X002763552","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,0,1,7079,0,0,1.55597591642753,0.467857637665593,-0.630206781518192,-0.216007705805956,1.18876098607355,-0.588208427142569,0.15043734141984,0.869878437602893,0.0209837210465864,1062,0.979016278953414,"0",0,0,0,"0",1,FALSE
"44","PM 000105 .B8","PM105 .B8",353404,"ALDERMAN",1898,"A record of study in aboriginal American languages,","Brinton, Daniel G. (Daniel Garrison),","X000047271","STACKS","STACKS","BOOK","6/28/96","1/1/00",0,0,0,1,1,7079,1,0.000119602918311207,3.63993406166333,0.468303717271401,-0.514778674177254,-0.216007705805956,1.18876098607355,-0.517691244079232,0.172125515700796,0.621262342436239,0.00298318105764271,1094,0.997016818942357,"0",0,1,0,"0",1,FALSE
"45","PM 001071 .G6","PM1071 .G6",395904,"ALDERMAN",1976,"A grammar of diegueño nominals /","Gorbet, Larry Paul.","X000163702","STACKS","STACKS","BOOK","6/28/96","1/1/00",0,0,1,0,2,7079,0,0,0.25350207565515,0.468303717271401,-0.630206781518192,-0.216007705805956,1.18876098607355,-0.588208427142569,0.146681798290625,0.687111858977005,0.0730487762850362,993,0.926951223714964,"0",1,0,0,"0",1,FALSE
"46","PM 000108 .B8  1883","PM108 .B8 1883",1055694,"ALDERMAN",1883,"Aboriginal American authors and the productions;","Brinton, Daniel G. (Daniel Garrison),","1055694-1001","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,0,1,7079,0,0,4.29117098204952,0.467857637665593,-0.630206781518192,-0.216007705805956,1.18876098607355,-0.588208427142569,0.158577295660898,0.045509863877669,0.00138870162087976,1100,0.99861129837912,"0",0,0,0,"0",1,FALSE
"47","PM 000108 .B86  1885","PM108 .B86 1885",1041328,"ALDERMAN",1885,"The philosophic grammar of American languages,","Brinton, Daniel G. (Daniel Garrison),","1041328-1001","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,0,1,7079,0,0,4.2043393926647,0.467857637665593,-0.630206781518192,-0.216007705805956,1.18876098607355,-0.588208427142569,0.158313480470643,0.995997104560956,0.00151448409403314,1099,0.998485515905967,"0",0,0,0,"0",1,FALSE
"48","PM 000108 .C36  1997","PM108 .C36 1997",2753300,"ALDERMAN",1997,"American Indian languages : the historical linguistics of Native America /","Campbell, Lyle.","X004107701","STACKS","STACKS","BOOK","12/7/99","11/18/18",3,22,6,42,1,183,20,0.00591216216216216,-0.658229612885514,-0.0924183472292533,1.67835536530056,3.54980693234026,-1.3997496370893,2.89756790152967,0.951092880589482,0.483774070162326,0.978725727371039,97,0.0212742726289609,"1",6,20,22,"1",1,FALSE
"49","PM 000108 .C6","PM108 .C6",1041329,"ALDERMAN",1972,"Comparative studies in Amerindian languages,","","X002691333","STACKS","STACKS","BOOK","6/29/96","9/20/05",0,0,0,10,1,4990,10,0.00119617224880383,0.427165254424801,0.467857637665593,0.524074291891185,-0.216007705805956,0.404625444921114,0.117047754188246,0.530471359791088,0.237805149285123,0.315274563678727,739,0.684725436321273,"0",0,10,0,"0",1,FALSE
"50","PM 000108 .I2  1958","PM108 .I2 1958",2722537,"ALDERMAN",1958,"Lenguas indígenas americanas.","Ibarra Grasso, Dick Edgar.","X004123692","STACKS","STACKS","BOOK","10/1/97","10/1/97",0,0,0,1,1,7901,1,0.000126566257435768,1.03498638011858,0.263107098599721,-0.514778674177254,-0.216007705805956,1.49731025118954,-0.513585699944422,0.128099099807096,0.51534309447743,0.0352235200745269,1039,0.964776479925473,"0",0,1,0,"0",1,FALSE
"51","PM 000108 .L35","PM108 .L35",254786,"ALDERMAN",1979,"The Languages of Native America : historical and comparative assessment /","","X000084050","STACKS","STACKS","BOOK","6/28/96","12/3/15",1,0,2,18,3,1264,18,0.00215285252960172,0.123254691577913,0.468303717271401,1.44749915061869,-0.216007705805956,-0.993981077976908,0.681100867997498,0.913271529961987,0.14571542176418,0.864117923472417,277,0.135882076527583,"1",3,49,0,"1",2,FALSE
"52","PM 000108 .L35","PM108 .L35",254786,"CLEMONS",1979,"The Languages of Native America : historical and comparative assessment /","","X000931784","BY-REQUEST","BY-REQUEST","BOOK","6/28/96","10/23/09",0,0,1,31,1,3496,31,0.00370769046764741,0.123254691577913,0.468303717271401,2.94806454605088,-0.216007705805956,-0.156168474888238,1.59782424782088,0.953675366537767,0.653681008843705,0.925025594536363,190,0.0749744054636374,"1",3,49,0,"1",2,FALSE
"53","PM 000108 .L35  2001","PM108 .L35 2001",4673621,"CLEMONS",2001,"The languages of native North America /","Mithun, Marianne.","X030281382","CLEM-RESV","CLEM-RESV","BOOK-30DAY","12/14/07","4/26/16",3,0,11,12,1,1119,12,0.00287425149700599,-0.831892791655164,-1.39898551264088,0.75493050657306,-0.216007705805956,-1.04840886805211,1.10643349168635,0.853916103118954,0.959402056178078,0.98260830330104,87,0.0173916966989596,"1",11,12,0,"1",1,FALSE
"54","PM 000108 .L54  1991","PM108 .L54 1991",1985411,"ALDERMAN",1991,"Indianersprachen : Sprachvergleich und Klassifizierung : eine ethnolinguistische Einführung in die Grundlagen und Methoden /","Liedtke, Stefan.","X002139339","STACKS","STACKS","BOOK","6/30/96","1/1/00",0,0,0,2,1,7079,2,0.000239263069745185,-0.397734844731038,0.467411558059785,-0.399350566836317,-0.216007705805956,1.18876098607355,-0.447140316700516,0.175152384701243,0.918781076557934,0.160059119352536,871,0.839940880647464,"0",0,2,0,"0",1,FALSE
"55","PM 000108 .M53  1988","PM108 .M53 1988",1763755,"ALDERMAN",1988,"Panorama general de las lenguas indígenas en América /","Migliazza, Ernest C.","X001825193","STACKS","STACKS","BOOK","6/30/96","10/10/08",0,0,0,3,2,3874,3,0.000358894604617777,-0.267487460653801,0.467411558059785,-0.283922459495379,-0.216007705805956,-0.014280856623221,-0.376606261479489,0.429103421488157,0.590554329100996,0.384719041678196,678,0.615280958321804,"0",0,3,0,"0",1,FALSE
"56","PM 000108 .N28  2009","PM108 .N28 2009",4856783,"ALDERMAN",2009,"Native American language ideologies : beliefs, practices, and struggles in Indian country /","","X030469316","STACKS","STACKS","BOOK","3/31/09","11/18/18",4,4,2,20,1,183,16,0.00540248514316586,-1.17921914919447,-1.60998116618806,1.21664293593681,0.468685864766083,-1.3997496370893,2.59706530377348,0.927708505884187,0.786573878722265,0.995528691674578,18,0.00447130832542186,"1",2,16,4,"1",1,FALSE
