"","Item.Shelving.Id","Item.Call.Number","Catalog.Id","Item.Library.Code","Catalog.Pub.Year","Catalog.Title","Catalog.Author","Item.Barcode","Item.Collection","Item.Status","Item.Type","Item.Created.Date","Item.Last.Checkout.Date","Item.Lifetime.Checkout","Item.Lifetime.Renewals","Item.Lifetime.Inhouse.Uses","Item.Legacy.Total.Charges","Number.of.Items","days_since_last_checkout","Item.Lifetime.Checkout.Corrected","checkouts_per_day","x0","x1","x2","x3","x4","x5","scoreA","scoreB","scoreC","modelC","dscoreC","model","NumInhouseUses","NumCheckouts","NumRenewals","MODEL","n","MultiVolume"
"11","DP 000101 .I2318  1984","DP101 .I2318 1984",678036,"ALDERMAN",1984,"Historia del Andalus, Espana Musulmana /","Ibn al-Kardab?s, Ab? Marw?n ?Abd al-Malik,","X001203075","STACKS","STACKS","BOOK","6/29/96","4/25/17",1,1,0,6,1,755,5,0.000717703349282297,0.00732672486343609,0.485621979203681,0.237574364007145,0.218152253865542,-1.65784032514963,0.10469017098224,0.657255744171197,0.0683805886656046,0.802574911568703,1445,0.197425088431297,"0",0,5,1,"0",1,FALSE
"12","DP 000101 .I2513  2009","DP101 .I2513 2009",4854563,"ALDERMAN",2009,"Early Islamic Spain : the History of Ibn al-Q???ya : a study of the unique Arabic manuscript in the Bibliothèque Nationale de France, Paris, with a translation, notes, and comments /","Ibn al-Q???yah, Mu?ammad ibn ?Umar,","X030278181","STACKS","STACKS","BOOK","3/20/09","5/1/18",7,5,1,12,1,384,7,0.00323188796121734,-0.101214560004025,-1.38879565652084,0.492499168237502,1.81670399387604,-1.80806234303398,1.88387448934953,0.716327192389822,0.143236145377159,0.977916028408671,461,0.0220839715913288,"1",1,7,5,"1",1,FALSE
"13","DP 000101 .I26  1982","DP101 .I26 1982",33151,"ALDERMAN",1982,"T?r?kh iftit?? al-Andalus /","Ibn al-Q???yah, Mu?ammad ibn ?Umar,","X030685076","STACKS","STACKS","BOOK","6/28/96","4/25/17",1,1,0,2,1,755,1,0.000239205836622414,0.016010027652833,0.486025340003278,-0.272275244453569,0.218152253865542,-1.65784032514963,-0.23392270050733,0.594256868136996,0.964137309929356,0.707553130017228,2109,0.292446869982772,"0",0,1,1,"0",1,FALSE
"14","DP 000101 .M213  1964  V.000001","DP101 .M213 1964 v.1",463373,"ALDERMAN",1964,"The history of the Mohammedan dynasties in Spain; extracted from the Nafhu-t-tíb min ghosni-l-Andalusi-r-rattíb wa táríkh Lisánu-d-Dín Ibni-l-Khattíb,","Maqqar?, A?mad ibn Mu?ammad,","X000158702","STACKS","STACKS","BOOK","6/29/96","11/27/18",2,4,1,12,1,174,8,0.00143540669856459,0.0941597527574048,0.485621979203681,0.61996157035268,1.41706605887342,-1.89309367391192,0.612579105717211,0.700192794242901,0.84383386420086,0.873611305674992,1103,0.126388694325008,"0",2,18,10,"0",2,TRUE
"15","DP 000101 .M213  1964  V.000002","DP101 .M213 1964 v.2",463373,"ALDERMAN",1964,"The history of the Mohammedan dynasties in Spain; extracted from the Nafhu-t-tíb min ghosni-l-Andalusi-r-rattíb wa táríkh Lisánu-d-Dín Ibni-l-Khattíb,","Maqqar?, A?mad ibn Mu?ammad,","X000159011","STACKS","STACKS","BOOK","6/29/96","11/27/18",2,6,1,16,1,174,10,0.00191387559808612,0.0941597527574048,0.485621979203681,0.874886374583037,2.21634192887866,-1.89309367391192,0.951171728873857,0.72694867052163,0.647494404343888,0.899184698413327,1003,0.100815301586673,"0",2,18,10,"0",2,TRUE
"16","DP 000101 .M39  2016","DP101 .M39 2016",7483092,"ALDERMAN",2016,"Wil?yat al-Andalus f? ?ahd Y?suf ibn ?Abd al-Ra?m?n al-Fihr?, 129-138 H/747-756 H /","Maz?yidah, ?Umar Za?l","X032214530","STACKS","STACKS","BOOK","4/12/18","1/1/00",0,0,0,0,1,7079,0,0,-0.131606119766914,-2.72391990318497,-0.399737646568748,-0.181485681137083,0.90281746757443,-0.40319876375273,0.405944339526482,0.966565127018839,0.825342409251832,1303,0.174657590748168,"0",0,0,0,"0",1,FALSE
"17","DP 000101 .R35  2011","DP101 .R35 2011",5568776,"ALDERMAN",2011,"al-?ur?b al-?al?b?yah f? al-Andalus /","Rama??n, ?Abd al-Mu?sin ??h?.","X031228328","STACKS","STACKS","BOOK","3/7/12","1/1/00",0,0,0,0,1,7079,0,0,-0.109897862793422,-1.82563540248376,-0.399737646568748,-0.181485681137083,0.90281746757443,-0.40319876375273,0.401237368866939,0.818961217300966,0.653164441888559,2382,0.346835558111441,"0",0,0,0,"0",1,FALSE
"18","DP 000101 .S26  1989","DP101 .S26 1989",2108506,"ALDERMAN",1989,"Ban? Kha???b ibn ?Abd al-Jabb?r al-Tadm?r? : usrah min al-Muwalad?n bi-Mars?yah f? al-?a?r al-Isl?m? /","S?lim, Sa?ar al-Sayyid ?Abd al-?Az?z.","X002411275","STACKS","STACKS","BOOK","6/30/96","1/1/00",0,0,0,0,1,7079,0,0,-0.0143815321100561,0.485218618404085,-0.399737646568748,-0.181485681137083,0.90281746757443,-0.40319876375273,0.381059849510357,0.861885102000087,0.14512098273379,4739,0.85487901726621,"0",0,0,0,"0",1,FALSE
"19","DP 000101 .T48  2002","DP101 .T48 2002",3959081,"ALDERMAN",2002,"Good and faithful Christians : Moriscos and Catholicism in early modern Spain /","Tueller, James B.","X004659730","STACKS","STACKS","BOOK","8/28/03","1/5/19",2,2,1,15,1,135,13,0.00261142061281337,-0.0708230002411357,-0.569569872540532,1.25727358092857,0.617790188868167,-1.90888520678925,1.44479544515411,0.789980731809008,0.213416293729097,0.978258512485089,452,0.0217414875149106,"1",1,13,2,"1",1,FALSE
"20","DP 000101 .T55  1995  INDEX","DP101 .T55 1995 Index",7223991,"ALDERMAN",1995,"Naf? al-??b min ghu?n al-Andalus al-ra??b wa-dhikr waz?rih? Lis?n al-D?n ibn al-Kha??b /","Tilmis?n?, A?mad bin Mu?ammad al-Maqqr?,","X031789206","STACKS","CHECKEDOUT","BOOK","9/28/17","10/1/18",1,2,0,3,1,231,1,0.00500834724540901,-0.0404314404782467,-2.64486118646407,-0.272275244453569,0.617790188868167,-1.87001374124505,3.1410011480873,0.622843281156621,0.410686468938366,0.986387101643699,272,0.0136128983563012,"1",0,11,22,"1",11,FALSE
"21","DP 000101 .T55  1995  V.000001","DP101 .T55 1995 v.1",7223991,"ALDERMAN",1995,"Naf? al-??b min ghu?n al-Andalus al-ra??b wa-dhikr waz?rih? Lis?n al-D?n ibn al-Kha??b /","Tilmis?n?, A?mad bin Mu?ammad al-Maqqr?,","X031789196","STACKS","CHECKEDOUT","BOOK","8/18/17","10/1/18",1,2,0,3,1,231,1,0.0046875,-0.0404314404782467,-2.62832339368062,-0.272275244453569,0.617790188868167,-1.87001374124505,2.91395084123504,0.62284019923572,0.644105605781078,0.986163243424674,276,0.0138367565753265,"1",0,11,22,"1",11,TRUE
"22","DP 000101 .T55  1995  V.000011","DP101 .T55 1995 v.11",7223991,"ALDERMAN",1995,"Naf? al-??b min ghu?n al-Andalus al-ra??b wa-dhikr waz?rih? Lis?n al-D?n ibn al-Kha??b /","Tilmis?n?, A?mad bin Mu?ammad al-Maqqr?,","X031789205","STACKS","CHECKEDOUT","BOOK","9/28/17","10/1/18",1,2,0,3,1,231,1,0.00500834724540901,-0.0404314404782467,-2.64486118646407,-0.272275244453569,0.617790188868167,-1.87001374124505,3.1410011480873,0.622843281156621,0.29914890602231,0.986387101643699,272,0.0136128983563012,"1",0,11,22,"1",11,TRUE
"23","DP 000101 .T55  1995  V.000002","DP101 .T55 1995 v.2",7223991,"ALDERMAN",1995,"Naf? al-??b min ghu?n al-Andalus al-ra??b wa-dhikr waz?rih? Lis?n al-D?n ibn al-Kha??b /","Tilmis?n?, A?mad bin Mu?ammad al-Maqqr?,","X031789197","STACKS","CHECKEDOUT","BOOK","9/28/17","10/1/18",1,2,0,3,1,231,1,0.00500834724540901,-0.0404314404782467,-2.64486118646407,-0.272275244453569,0.617790188868167,-1.87001374124505,3.1410011480873,0.622843281156621,0.0301182691473514,0.986387101643699,272,0.0136128983563012,"1",0,11,22,"1",11,TRUE
"24","DP 000101 .T55  1995  V.000003","DP101 .T55 1995 v.3",7223991,"ALDERMAN",1995,"Naf? al-??b min ghu?n al-Andalus al-ra??b wa-dhikr waz?rih? Lis?n al-D?n ibn al-Kha??b /","Tilmis?n?, A?mad bin Mu?ammad al-Maqqr?,","X031789198","STACKS","CHECKEDOUT","BOOK","9/28/17","10/1/18",1,2,0,3,3,231,1,0.00500834724540901,-0.0404314404782467,-2.64486118646407,-0.272275244453569,0.617790188868167,-1.87001374124505,3.1410011480873,0.622843281156621,0.0961917566601187,0.986387101643699,272,0.0136128983563012,"1",0,11,22,"1",11,TRUE
"25","DP 000101 .T55  1995  V.000004","DP101 .T55 1995 v.4",7223991,"ALDERMAN",1995,"Naf? al-??b min ghu?n al-Andalus al-ra??b wa-dhikr waz?rih? Lis?n al-D?n ibn al-Kha??b /","Tilmis?n?, A?mad bin Mu?ammad al-Maqqr?,","X031789199","STACKS","CHECKEDOUT","BOOK","9/28/17","10/1/18",1,2,0,3,1,231,1,0.00500834724540901,-0.0404314404782467,-2.64486118646407,-0.272275244453569,0.617790188868167,-1.87001374124505,3.1410011480873,0.622843281156621,0.946933523751795,0.986387101643699,272,0.0136128983563012,"1",0,11,22,"1",11,TRUE
"26","DP 000101 .T55  1995  V.000005","DP101 .T55 1995 v.5",7223991,"ALDERMAN",1995,"Naf? al-??b min ghu?n al-Andalus al-ra??b wa-dhikr waz?rih? Lis?n al-D?n ibn al-Kha??b /","Tilmis?n?, A?mad bin Mu?ammad al-Maqqr?,","X031789200","STACKS","CHECKEDOUT","BOOK","9/28/17","10/1/18",1,2,0,3,3,231,1,0.00500834724540901,-0.0404314404782467,-2.64486118646407,-0.272275244453569,0.617790188868167,-1.87001374124505,3.1410011480873,0.622843281156621,0.275765282800421,0.986387101643699,272,0.0136128983563012,"1",0,11,22,"1",11,TRUE
"27","DP 000101 .T55  1995  V.000006","DP101 .T55 1995 v.6",7223991,"ALDERMAN",1995,"Naf? al-??b min ghu?n al-Andalus al-ra??b wa-dhikr waz?rih? Lis?n al-D?n ibn al-Kha??b /","Tilmis?n?, A?mad bin Mu?ammad al-Maqqr?,","X031789201","STACKS","CHECKEDOUT","BOOK","9/28/17","10/1/18",1,2,0,3,1,231,1,0.00500834724540901,-0.0404314404782467,-2.64486118646407,-0.272275244453569,0.617790188868167,-1.87001374124505,3.1410011480873,0.622843281156621,0.921694582561031,0.986387101643699,272,0.0136128983563012,"1",0,11,22,"1",11,TRUE
"28","DP 000101 .T55  1995  V.000007","DP101 .T55 1995 v.7",7223991,"ALDERMAN",1995,"Naf? al-??b min ghu?n al-Andalus al-ra??b wa-dhikr waz?rih? Lis?n al-D?n ibn al-Kha??b /","Tilmis?n?, A?mad bin Mu?ammad al-Maqqr?,","X031789202","STACKS","CHECKEDOUT","BOOK","9/28/17","10/1/18",1,2,0,3,1,231,1,0.00500834724540901,-0.0404314404782467,-2.64486118646407,-0.272275244453569,0.617790188868167,-1.87001374124505,3.1410011480873,0.622843281156621,0.473444971255958,0.986387101643699,272,0.0136128983563012,"1",0,11,22,"1",11,TRUE
"29","DP 000101 .T55  1995  V.000008","DP101 .T55 1995 v.8",7223991,"ALDERMAN",1995,"Naf? al-??b min ghu?n al-Andalus al-ra??b wa-dhikr waz?rih? Lis?n al-D?n ibn al-Kha??b /","Tilmis?n?, A?mad bin Mu?ammad al-Maqqr?,","X031789203","STACKS","CHECKEDOUT","BOOK","9/28/17","10/1/18",1,2,0,3,1,231,1,0.00500834724540901,-0.0404314404782467,-2.64486118646407,-0.272275244453569,0.617790188868167,-1.87001374124505,3.1410011480873,0.622843281156621,0.280633563641459,0.986387101643699,272,0.0136128983563012,"1",0,11,22,"1",11,TRUE
"30","DP 000101 .T55  1995  V.000009","DP101 .T55 1995 v.9",7223991,"ALDERMAN",1995,"Naf? al-??b min ghu?n al-Andalus al-ra??b wa-dhikr waz?rih? Lis?n al-D?n ibn al-Kha??b /","Tilmis?n?, A?mad bin Mu?ammad al-Maqqr?,","X031789204","STACKS","CHECKEDOUT","BOOK","9/28/17","10/1/18",1,2,0,3,1,231,1,0.00500834724540901,-0.0404314404782467,-2.64486118646407,-0.272275244453569,0.617790188868167,-1.87001374124505,3.1410011480873,0.622843281156621,0.095786903752014,0.986387101643699,272,0.0136128983563012,"1",0,11,22,"1",11,TRUE
"31","DP 000102 .A453  1993","DP102 .A453 1993",2489199,"ALDERMAN",1993,"Bu??th f? t?r?kh wa-?a??rat al-Andalus f? al-?A?r al- Isl?m? /","Ab? Mu??afá, Kam?l.","X002615071","STACKS","STACKS","BOOK","7/1/96","1/1/00",0,0,0,0,1,7079,0,0,-0.0317481376888498,0.484815257604488,-0.399737646568748,-0.181485681137083,0.90281746757443,-0.40319876375273,0.384621489100521,0.947791692102328,0.147339472290388,4718,0.852660527709612,"0",0,0,0,"0",1,FALSE
"32","DP 000102 .A52","DP102 .A52",593971,"ALDERMAN",1972,"The Moorish Spain,","Ahmad, S. S.","X000471741","STACKS","CLEM-RESV","BOOK","6/29/96","10/19/16",1,0,5,23,1,943,23,0.0027511961722488,0.0594265415998173,0.485621979203681,2.53189760208036,-0.181485681137083,-1.58171703845891,1.54370881939799,0.853220376732339,0.0757345431484282,0.972576971924498,536,0.0274230280755019,"1",5,23,0,"1",1,FALSE
"33","DP 000102 .A54  1991","DP102 .A54 1991",2433278,"ALDERMAN",1991,"Akhb?r al-?a?r f? inqi??? dawlat Ban? Na?r /","","X002591138","STACKS","STACKS","BOOK","7/1/96","1/1/00",0,0,0,0,1,7079,0,0,-0.0230648348994529,0.484815257604488,-0.399737646568748,-0.181485681137083,0.90281746757443,-0.40319876375273,0.382839134546503,0.0453086795751005,0.146251921361178,4731,0.853748078638822,"0",0,0,0,"0",1,FALSE
"34","DP 000102 .B39  1986","DP102 .B39 1986",1252875,"ALDERMAN",1986,"al-Dawlah al-?Arab?yah f? Isb?n?y? : min al-fat? ?att? suq?? al-khil?fah, 92-422 H., 711-1031 M. /","Bay??n, Ibr?h?m.","X001263357","STACKS","STACKS","BOOK","6/30/96","3/24/09",0,0,0,0,1,3709,0,0,-0.00135657792596077,0.485218618404085,-0.399737646568748,-0.181485681137083,-0.461732937466697,-0.40319876375273,0.486160350033581,0.206218279199675,0.39607013976109,3722,0.60392986023891,"0",0,0,0,"0",1,FALSE
"35","DP 000102 .B5618  2015","DP102 .B5618 2015",6724261,"ALDERMAN",2015,"Estudios sobre la historia de Al-Ándalus y sus fuentes /","Bin ?Abb?d, Im?ammad,","X031757751","STACKS","STACKS","BOOK","5/2/16","4/25/17",1,1,0,2,1,755,1,0.00179694519317161,-0.127264468372215,-2.43753373547151,-0.272275244453569,0.218152253865542,-1.65784032514963,0.868424924292898,0.624401060234883,0.453854891471565,0.981115770035902,381,0.0188842299640983,"1",0,1,1,"1",1,FALSE
"36","DP 000102 .C38  2018","DP102 .C38 2018",7517219,"ALDERMAN",2018,"Kingdoms of faith : a new history of Islamic Spain /","Catlos, Brian A.","X032058240","STACKS","CHECKEDOUT","BOOK","5/3/18","10/1/18",2,2,1,4,1,231,2,0.0104712041884817,-0.140289422556311,-2.73239047997649,-0.144812842338391,0.617790188868167,-1.87001374124505,7.00683874826184,0.657881782540421,0.923173156566918,0.990027296472106,167,0.00997270352789437,"1",1,2,2,"1",1,FALSE
"37","DP 000102 .C77  2017","DP102 .C77 2017",7092711,"ALDERMAN",2017,"The most noble of people : religious, ethnic, and gender identity in Muslim Spain /","Coope, Jessica A.,","X031805707","STACKS","STACKS","BOOK","6/28/17","7/5/17",0,0,0,0,1,684,0,0,-0.135947771161612,-2.6077519929012,-0.399737646568748,-0.181485681137083,-1.68658901320836,-0.40319876375273,0.612953390985575,0.37137828906998,0.982545533830739,352,0.0174544661692607,"1",0,0,0,"1",1,FALSE
"38","DP 000102 .C78  1881  V.000001","DP102 .C78 1881 v.1",596326,"ALDERMAN",1881,"History of the conquest of Spain by the Arab-Moors. With a sketch of the civilization which they achieved, and imparted to Europe.","Coppée, Henry,","X000862584","STACKS","CHECKEDOUT","BOOK","6/29/96","2/21/19",1,0,0,1,1,88,1,0.000119617224880383,0.454516818517375,0.485621979203681,-0.272275244453569,-0.181485681137083,-1.92791602846193,-0.318550607963568,0.522049396921706,0.308546345448121,0.671615755849539,2312,0.328384244150461,"0",0,1,0,"0",2,TRUE
"39","DP 000102 .C78  1881  V.000002","DP102 .C78 1881 v.2",596326,"ALDERMAN",1881,"History of the conquest of Spain by the Arab-Moors. With a sketch of the civilization which they achieved, and imparted to Europe.","Coppée, Henry,","X000473148","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,0,1,7079,0,0,0.454516818517375,0.485621979203681,-0.399737646568748,-0.181485681137083,0.90281746757443,-0.40319876375273,0.290687008669012,0.0461735795252025,0.095981538903471,5069,0.904018461096529,"0",0,1,0,"0",2,TRUE
"40","DP 000102 .D63","DP102 .D63",225276,"ALDERMAN",1894,"Études sur le moyen âge espagnol.","Dollfus, Lucien.","X000162504","STACKS","STACKS","BOOK","6/28/96","1/1/00",0,0,0,1,1,7079,1,0.000119602918311207,0.398075350386295,0.486025340003278,-0.272275244453569,-0.181485681137083,0.90281746757443,-0.31856073213003,0.314843911564083,0.689601103309542,0.113126730010485,5012,0.886873269989515,"0",0,1,0,"0",1,FALSE
"41","DP 000102 .D67  1932","DP102 .D67 1932",949675,"ALDERMAN",1932,"Histoire des Musulmans d'Espagne jusqu'à la conquête de l'Andalousie","Dozy, Reinhart Pieter Anne,","949675-1001","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,0,1,7079,0,0,0.233092597387755,0.485621979203681,-0.399737646568748,-0.181485681137083,0.90281746757443,-0.40319876375273,0.331844024288208,0.665068132104352,0.116987765957132,4983,0.883012234042868,"0",0,0,0,"0",1,FALSE
"42","DP 000102 .D7  1913","DP102 .D7 1913",110108,"ALDERMAN",1913,"Spanish Islam, a history of the Moslems in Spain /","Dozy, Reinhart Pieter Anne,","X000537704","STACKS","CHECKEDOUT","BOOK","6/28/96","2/21/19",1,0,2,4,1,88,4,0.000478411673244827,0.315583973887025,0.486025340003278,0.110111961891966,-0.181485681137083,-1.92791602846193,-0.0646466372619311,0.599964277899584,0.648915634956211,0.774940017926345,1677,0.225059982073655,"0",2,4,0,"0",1,FALSE
"43","DP 000102 .D7  1976","DP102 .D7 1976",352480,"ALDERMAN",1976,"Spanish Islam : a history of the Moslems in Spain /","Dozy, Reinhart Pieter Anne,","X000033729","STACKS","CHECKEDOUT","BOOK","6/28/96","2/21/19",2,0,9,22,1,88,22,0.00263126420284655,0.0420599360210236,0.486025340003278,2.40443519996518,-0.181485681137083,-1.92791602846193,1.45883793194666,0.860752149025894,0.090506237000227,0.978209845047537,455,0.0217901549524632,"1",9,22,0,"1",1,FALSE
"44","DP 000102 .D78  1982  V.000001","DP102 .D78 1982 v.1",669515,"ALDERMAN",1982,"Historia de los musulmanes de España /","Dozy, Reinhart Pieter Anne,","X000686855","STACKS","CLEM-RESV","BOOK","6/29/96","11/30/16",1,0,1,9,1,901,9,0.00107655502392344,0.016010027652833,0.485621979203681,0.747423972467858,-0.181485681137083,-1.5987233046345,0.358634638349725,0.708148070161945,0.583238637540489,0.863481845851409,1131,0.136518154148591,"0",6,20,0,"0",4,TRUE
"45","DP 000102 .D78  1982  V.000002","DP102 .D78 1982 v.2",669515,"ALDERMAN",1982,"Historia de los musulmanes de España /","Dozy, Reinhart Pieter Anne,","X000686843","STACKS","CLEM-RESV","BOOK","6/29/96","9/7/02",0,0,2,3,1,6099,3,0.000358851674641148,0.016010027652833,0.485621979203681,-0.0173504402232124,-0.181485681137083,0.506004590144073,-0.149254296385245,0.453454402611271,0.57804655120708,0.264057125133888,4168,0.735942874866112,"0",6,20,0,"0",4,TRUE
"46","DP 000102 .D78  1982  V.000003","DP102 .D78 1982 v.3",669515,"ALDERMAN",1982,"Historia de los musulmanes de España /","Dozy, Reinhart Pieter Anne,","X000686854","STACKS","CLEM-RESV","BOOK","6/29/96","9/7/02",0,0,1,3,4,6099,3,0.000358851674641148,0.016010027652833,0.485621979203681,-0.0173504402232124,-0.181485681137083,0.506004590144073,-0.149254296385245,0.453454402611271,0.480066543677822,0.264057125133888,4168,0.735942874866112,"0",6,20,0,"0",4,TRUE
"47","DP 000102 .D78  1982  V.000004","DP102 .D78 1982 v.4",669515,"ALDERMAN",1982,"Historia de los musulmanes de España /","Dozy, Reinhart Pieter Anne,","X000686842","STACKS","CLEM-RESV","BOOK","6/29/96","4/9/08",0,0,2,5,1,4058,5,0.000598086124401914,0.016010027652833,0.485621979203681,0.237574364007145,-0.181485681137083,-0.32041896376956,0.0200420151930787,0.552637771683715,0.52008441532962,0.514086601471036,2972,0.485913398528964,"0",6,20,0,"0",4,TRUE
"48","DP 000102 .F35  1991","DP102 .F35 1991",2432106,"ALDERMAN",1991,"D. Rushd? Fakk?r, al-mufakkir al-Isl?m? al-??lami, ?u?w al-Majlis al-A?lá lil-Thaq?fah f? Mi?r, f? ?iw?r ?awla al-???ir bi-al-m??? ?abra al-Andalus /","Fakk?r, Rushd?.","X002621944","STACKS","STACKS","BOOK","7/1/96","1/1/00",0,0,0,0,2,7079,0,0,-0.0230648348994529,0.484815257604488,-0.399737646568748,-0.181485681137083,0.90281746757443,-0.40319876375273,0.382839134546503,0.325292966328561,0.146251921361178,4731,0.853748078638822,"0",0,0,0,"0",1,FALSE
"49","DP 000102 .F783  2009","DP102 .F783 2009",4814884,"ALDERMAN",2009,"Exotic nation : Maurophilia and the construction of early modern Spain /","Fuchs, Barbara,","X030469635","STACKS","CHECKEDOUT","BOOK","1/23/09","2/28/19",3,0,1,11,1,81,11,0.00291854603343062,-0.101214560004025,-1.36620745174345,1.00234877669822,-0.181485681137083,-1.93075040615786,1.66213538492631,0.773452033597148,0.530178448418155,0.987877808035826,227,0.0121221919641739,"1",1,16,8,"1",2,FALSE
