"","Item.Shelving.Id","Item.Call.Number","Catalog.Id","Item.Library.Code","Catalog.Pub.Year","Catalog.Title","Catalog.Author","Item.Barcode","Item.Collection","Item.Status","Item.Type","Item.Created.Date","Item.Last.Checkout.Date","Item.Lifetime.Checkout","Item.Lifetime.Renewals","Item.Lifetime.Inhouse.Uses","Item.Legacy.Total.Charges","Number.of.Items","days_since_last_checkout","Item.Lifetime.Checkout.Corrected","checkouts_per_day","x0","x1","x2","x3","x4","x5","scoreA","scoreB","scoreC","modelC","dscoreC","model","NumInhouseUses","NumCheckouts","NumRenewals","MODEL","n","MultiVolume"
"11","BV 000010 .R43  1908","BV10 .R43 1908",1766694,"ALDERMAN",1908,"The worship of the church and the beauty of holiness.","Regester, Jacob A.","X001478313","STACKS","STACKS","BOOK","6/30/96","12/9/08",0,0,1,1,1,3814,1,0.000119631534872592,0.827200112448088,0.64211453685015,-0.447296438350746,-0.216050063081483,0.0215146359356319,-0.459604142229963,0.295026988147237,0.52353270794265,0.125853909923118,5494,0.874146090076881,"0",1,1,0,"0",1,FALSE
"12","BV 000010 .R6  1908","BV10 .R6 1908",799102,"ALDERMAN",1908,"Studies in Christian worship /","Robinson, Charles H. (Charles Henry),","X001478463","STACKS","STACKS","BOOK","6/29/96","9/16/16",0,0,0,0,1,976,0,0,0.827200112448088,0.642544290390012,-0.530422028141782,-0.216050063081483,-1.13476089419981,-0.511307552079384,0.201450957693064,0.248988611157984,0.296211212708576,4348,0.703788787291424,"0",0,0,0,"0",2,FALSE
"13","BV 000010 .R6  1908","BV10 .R6 1908",799102,"ALDERMAN",1908,"Studies in Christian worship /","Robinson, Charles H. (Charles Henry),","X001478563","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,0,1,7079,0,0,0.827200112448088,0.642544290390012,-0.530422028141782,-0.216050063081483,1.35176114963972,-0.511307552079384,0.444586226583938,0.524097832385451,0.0338320997406663,6249,0.966167900259334,"0",0,0,0,"0",2,FALSE
"14","BV 000010 .S6","BV10 .S6",4401939,"ALDERMAN",1927,"Reality in worship : a study of public worship and private religion /","Sperry, Willard Learoyd,","X030142981","STACKS","STACKS","BOOK","9/25/06","12/9/08",0,0,0,0,1,3814,0,0,0.569888776984072,-0.964733948693605,-0.530422028141782,-0.216050063081483,0.0215146359356319,-0.511307552079384,0.593187315309438,0.110246946336702,0.460807691900399,3465,0.539192308099601,"0",0,0,0,"0",1,FALSE
"15","BV 000010 .U5  1936","BV10 .U5 1936",1176054,"ALDERMAN",1936,"Worship,","Underhill, Evelyn,","X000305426","STACKS","STACKS","BOOK","6/29/96","7/20/16",1,4,0,21,1,1034,17,0.00251196172248804,0.448004460185328,0.642544290390012,0.882712998305841,0.448946527478111,-1.11113017512022,0.574334177771995,0.167951873918076,0.270675305975601,0.711626036759423,2177,0.288373963240577,"0",0,17,4,"0",1,FALSE
"16","BV 000010 .V6","BV10 .V6",1176055,"ALDERMAN",1927,"Modern worship,","Vogt, Von Ogden,","X001478450","STACKS","STACKS","BOOK","6/29/96","4/10/06",0,0,0,20,1,4788,20,0.00239234449760766,0.569888776984072,0.642544290390012,1.13208976767895,-0.216050063081483,0.418347745996209,0.522636952540977,0.253946170272675,0.478838776005432,0.377848327191547,3866,0.622151672808453,"0",0,20,0,"0",2,FALSE
"17","BV 000010 .V6","BV10 .V6",1176055,"ALDERMAN",1927,"Modern worship,","Vogt, Von Ogden,","X030040156","STACKS","STACKS","BOOK","6/8/06","1/1/00",0,0,0,0,1,7079,0,0,0.569888776984072,-0.917890812848655,-0.530422028141782,-0.216050063081483,1.35176114963972,-0.511307552079384,0.724166921828442,0.472748030442744,0.177382758242517,5193,0.822617241757483,"0",0,20,0,"0",2,FALSE
"18","BV 000010.2 .A44  1968","BV10.2 .A44 1968",1176056,"ALDERMAN",1965,"Worship, its theology and practice,","Allmen, Jean-Jacques von,","X000449373","STACKS","STACKS","BOOK","6/29/96","12/9/08",0,0,2,4,1,3814,4,0.000478468899521531,0.0552661060560404,0.642544290390012,-0.197919668977636,-0.216050063081483,0.0215146359356319,-0.304518651155312,0.409546029411791,0.431270791217685,0.285519637869322,4413,0.714480362130678,"0",2,4,0,"0",1,FALSE
"19","BV 000010.2 .B753","BV10.2 .B753",1176057,"ALDERMAN",1968,"Worship in the name of Jesus; English edition of a definitive work on Christian worship in the congregation.","Brunner, Peter,","X001478366","STACKS","STACKS","BOOK","6/29/96","8/29/01",0,0,0,2,1,6473,2,0.000239234449760766,0.0146380004564589,0.642544290390012,-0.364170848559709,-0.216050063081483,1.10486087787719,-0.407913101617348,0.557462582920755,0.371668581850827,0.106574943972391,5639,0.893425056027609,"0",0,2,0,"0",1,FALSE
"20","BV 000010.2 .J47  1986","BV10.2 .J47 1986",777097,"ALDERMAN",1986,"Symbol und Ritual : anthropologische Elemente im Gottesdienst /","Jetter, Werner.","X001244400","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,0,1,7079,0,0,-0.22913063314103,0.642544290390012,-0.530422028141782,-0.216050063081483,1.35176114963972,-0.511307552079384,0.644903652240447,0.314496345352381,0.0914882863553733,5770,0.908511713644627,"0",0,0,0,"0",1,FALSE
"21","BV 000010.2 .L36  1997","BV10.2 .L36 1997",2733706,"ALDERMAN",1997,"Sacred games : a history of Christian worship /","Lang, Bernhard,","X004114025","STACKS","STACKS","BOOK","11/11/97","4/2/14",1,0,4,12,1,1874,12,0.00152671755725191,-0.378100353672829,0.427667520459047,0.467085049350657,-0.216050063081483,-0.768892174657303,0.148522681403533,0.375386011715657,0.07821852597408,0.766098391093857,1919,0.233901608906143,"1",4,12,0,"1",1,FALSE
"22","BV 000010.2 .M25  2001","BV10.2 .M25 2001",3585486,"ALDERMAN",2001,"Making room at the table : an invitation to multicultural worship /","","X004214928","STACKS","STACKS","BOOK","11/28/00","10/7/10",0,0,0,4,1,3147,4,0.000592856084185564,-0.432271161138937,-0.0506481694072806,-0.197919668977636,-0.216050063081483,-0.250238633479568,-0.255081790744681,0.580564696983038,0.235064056934789,0.630704030217777,2580,0.369295969782223,"0",0,4,0,"0",1,FALSE
"23","BV 000010.2 .M29","BV10.2 .M29",4373079,"ALDERMAN",1958,"The inner life of worship.","Magsam, Charles M.","X030040299","STACKS","STACKS","BOOK","6/13/06","12/9/08",0,0,0,0,1,3814,0,0,0.150065019121731,-0.920039580547964,-0.530422028141782,-0.216050063081483,0.0215146359356319,-0.511307552079384,0.662502017736366,0.485967090819031,0.554294545312431,2948,0.445705454687569,"0",0,0,0,"0",1,FALSE
"24","BV 000010.2 .M5","BV10.2 .M5",1176058,"ALDERMAN",1970,"The future present: the phenomenon of Christian worship","Micks, Marianne H.","X001478464","STACKS","STACKS","BOOK","6/29/96","12/9/08",0,0,0,1,2,3814,1,0.000119617224880383,-0.0124474032765954,0.642544290390012,-0.447296438350746,-0.216050063081483,0.0215146359356319,-0.459610326848366,0.445185842437378,0.54363965569064,0.249944565460833,4703,0.750055434539167,"0",0,1,0,"0",1,FALSE
"25","BV 000010.2 .P5  1965","BV10.2 .P5 1965",1176059,"ALDERMAN",1965,"A Protestant case for liturgical renewal,","Phifer, Kenneth G.","X000986823","STACKS","STACKS","BOOK","6/29/96","12/9/08",0,0,0,1,1,3814,1,0.000119617224880383,0.0552661060560404,0.642544290390012,-0.447296438350746,-0.216050063081483,0.0215146359356319,-0.459610326848366,0.432254330878388,0.161613986128941,0.237466212146247,4800,0.762533787853753,"0",0,1,0,"0",1,FALSE
"26","BV 000010.2 .S59","BV10.2 .S59",586940,"ALDERMAN",1972,"The concept of worship.","Smart, Ninian,","X032042500","STACKS","STACKS","BOOK","6/29/96","8/24/96",0,0,1,2,1,8304,2,0.000239234449760766,-0.0395328070096497,0.642544290390012,-0.364170848559709,-0.216050063081483,1.85085823364815,-0.407913101617348,0.650061152741023,0.197685760445893,0.0563570475804654,6084,0.943642952419535,"0",1,2,0,"0",1,FALSE
"27","BV 000010.2 .W449  1989","BV10.2 .W449 1989",1646151,"CLEMONS",1989,"Protestant worship : traditions in transition /","White, James F.","X004092292","BY-REQUEST","BY-REQUEST","BOOK","4/15/97","1/21/11",0,0,0,12,1,3041,12,0.00148698884758364,-0.269758738740611,0.517915763830052,0.467085049350657,-0.216050063081483,-0.29342580972846,0.13135237793,0.394229716438067,0.877151695312932,0.625358105793865,2602,0.374641894206135,"0",0,12,0,"0",1,FALSE
"28","BV 000010.2 .W5  1965","BV10.2 .W5 1965",1176060,"ALDERMAN",1965,"The reformation of our worship,","Winward, Stephen F.","X002178609","STACKS","STACKS","BOOK","6/29/96","12/9/08",0,0,0,4,1,3814,4,0.000478468899521531,0.0552661060560404,0.642544290390012,-0.197919668977636,-0.216050063081483,0.0215146359356319,-0.304518651155312,0.409546029411791,0.933056409237906,0.285519637869322,4413,0.714480362130678,"0",0,4,0,"0",1,FALSE
"29","BV 000010.3 .P43  2003","BV10.3 .P43 2003",4000388,"ALDERMAN",2003,"Worship /","Pecklers, Keith F.,","X004742612","STACKS","STACKS","BOOK","1/29/04","12/19/08",0,0,0,2,1,3804,2,0.00035778175313059,-0.459356564871992,-0.547873015027533,-0.364170848559709,-0.216050063081483,0.017440374025359,-0.356678284483209,0.700025313577178,0.130092848092318,0.651495275337154,2487,0.348504724662846,"0",0,2,0,"0",1,FALSE
"30","BV 000010.3 .T39  2017","BV10.3 .T39 2017",7217538,"ALDERMAN",2017,"The theater of God's glory : Calvin, creation, and the liturgical arts /","Taylor, W. David O.,","X031841411","STACKS","STACKS","BOOK","8/4/17","4/5/18",1,0,1,1,1,410,1,0.00152905198776758,-0.648954391003372,-2.66913648778602,-0.447296438350746,-0.216050063081483,-1.36536411832125,0.149531596133629,0.849001288074159,0.0773592060431838,0.985743153204484,188,0.0142568467955163,"1",1,1,0,"1",1,FALSE
"31","BV 001010 .E6  1927","BV1010 .E6 1927",1272421,"ALDERMAN",1927,"The Young Men's Christian Association as a Christian educational movement.","Young Men's Christian Associations. Commission upon What Is Involved in the Christian Educational Point of View for Our Program in Its Intellectual, Social, Health and Spiritual Aspects.","X002059784","STACKS","CHECKEDOUT","BOOK","6/30/96","9/17/18",1,5,0,31,1,245,26,0.00370857758105036,0.569888776984072,0.64211453685015,1.63084330642517,0.615195675118009,-1.43258943984075,1.09149815325267,0.106852729508011,0.94013449898921,0.864294847390789,1400,0.135705152609211,"1",0,26,5,"1",1,FALSE
"32","BV 000103 .Q83  1985","BV103 .Q83 1985",91407,"ALDERMAN",1985,"Baptisés dans l'Esprit : baptême et Esprit Saint dans les Actes des Apôtres /","Quesnel, Michel.","X001044520","STACKS","STACKS","BOOK","6/28/96","12/9/08",0,0,0,0,1,3814,0,0,-0.215587931274503,0.642974043929874,-0.530422028141782,-0.216050063081483,0.0215146359356319,-0.511307552079384,0.492051045259352,0.770313074812293,0.273026180223334,4523,0.726973819776666,"0",0,0,0,"0",1,FALSE
"33","BV 001030 .A5  1901","BV1030 .A5 1901",1176685,"ALDERMAN",1901,"The jubilee of work for young men in North America; a report of the jubilee convention of North American Young men's Christian associations;","YMCA of the USA.","X001201588","STACKS","STACKS","BOOK","6/29/96","2/15/11",0,0,0,0,1,3016,0,0,0.921999025513779,0.642544290390012,-0.530422028141782,-0.216050063081483,-0.303611464504143,-0.511307552079384,0.25639136311333,0.381058088969439,0.142906814094773,5399,0.857093185905227,"0",0,0,0,"0",2,FALSE
"34","BV 001030 .A5  1901","BV1030 .A5 1901",1176685,"ALDERMAN",1901,"The jubilee of work for young men in North America; a report of the jubilee convention of North American Young men's Christian associations;","YMCA of the USA.","X032054985","STACKS","STACKS","BOOK","10/12/17","1/1/00",0,0,0,0,1,7079,0,0,0.921999025513779,-2.69878948203649,-0.530422028141782,-0.216050063081483,1.35176114963972,-0.511307552079384,0.860563639305719,0.247458036057651,0.473676181435928,3399,0.526323818564072,"0",0,0,0,"0",2,FALSE
"35","BV 001030 .D75  1896  V.000001","BV1030 .D75 1896 v.1",1176686,"ALDERMAN",1896,"History of the young Men's Christian association ...","Doggett, L. L. (Laurence Locke),","X001141109","STACKS","STACKS","BOOK","6/29/96","9/22/16",0,0,3,15,1,970,15,0.00179425837320574,0.989712534846414,0.642544290390012,0.716461818723767,-0.216050063081483,-1.13720545134597,0.264150826385886,0.122351972018088,0.018023835029453,0.55512758693013,2941,0.44487241306987,"0",3,15,0,"0",1,TRUE
"36","BV 001030 .E3  1944","BV1030 .E3 1944",1176687,"ALDERMAN",1944,"A century with youth,","Eddy, Sherwood,","X001141133","STACKS","CHECKEDOUT","BOOK","6/29/96","9/17/18",1,5,1,78,1,245,73,0.00933014354066986,0.339662845253111,0.642544290390012,5.53774602660389,0.615195675118009,-1.43258943984075,3.52107601594002,0.0321433803684864,0.487930991919711,0.997497921630286,37,0.00250207836971439,"1",1,73,5,"1",1,FALSE
"37","BV 001030 .H6  1951","BV1030 .H6 1951",1176688,"ALDERMAN",1951,"History of the Y. M. C. A. in North America.","Hopkins, Charles Howard,","X000471453","STACKS","CHECKEDOUT","BOOK","6/29/96","9/17/18",1,5,1,48,1,245,43,0.00574162679425837,0.244863932187421,0.642544290390012,3.04397833287279,0.615195675118009,-1.43258943984075,1.97015925900948,0.083209118030723,0.00664862035773695,0.973120906636948,428,0.0268790933630517,"1",1,43,5,"1",1,FALSE
"38","BV 001030 .M83  1913","BV1030 .M83 1913",1176689,"ALDERMAN",1913,"History of the North American Young men's Christian associations,","Morse, Richard Cary,","X001201498","STACKS","CHECKEDOUT","BOOK","6/29/96","9/17/18",1,5,0,15,1,245,10,0.00179425837320574,0.759486603115453,0.642544290390012,0.300833869768584,0.615195675118009,-1.43258943984075,0.264150826385886,0.145089409136041,0.95831210189499,0.582098134509155,2809,0.417901865490845,"0",0,10,5,"0",1,FALSE
"39","BV 001030 .S4  1955","BV1030 .S4 1955",1176690,"ALDERMAN",1955,"History of the World's Alliance of Young Men's Christian Associations,","Shedd, Clarence Prouty,","X001272408","STACKS","STACKS","BOOK","6/29/96","5/11/09",0,0,0,66,1,3661,66,0.00789473684210526,0.190693124721312,0.642544290390012,4.95586689806664,-0.216050063081483,-0.0408215712915429,2.90070931316781,0.0812407388504532,0.818291815696284,0.984684426954331,210,0.0153155730456692,"1",0,66,0,"1",1,FALSE
"40","BV 001040 .M46  1997","BV1040 .M46 1997",2720688,"ALDERMAN",1997,"Men and women adrift : the YMCA and the YWCA in the city /","","X004139069","STACKS","STACKS","BOOK","9/25/97","5/4/11",0,0,0,42,1,2938,42,0.00531174908309093,-0.378100353672829,0.447865936832558,2.96085274308176,-0.216050063081483,-0.335390707404271,1.78437092561317,0.222268930611834,0.42835872550495,0.96181861784648,608,0.0381813821535196,"1",0,42,0,"1",1,FALSE
"41","BV 001040 .M6","BV1040 .M6",1273036,"ALDERMAN",1901,"An analytical sketch of the Young men's Christian association in North America from 1851 to 1876,","Morse, Verranus,","X001141121","STACKS","STACKS","BOOK","6/30/96","6/6/07",0,0,0,3,1,4366,3,0.000358894604617777,0.921999025513779,0.64211453685015,-0.281045258768672,-0.216050063081483,0.246413893382694,-0.356197322531121,0.288577647872705,0.781652812613174,0.10991861104041,5615,0.89008138895959,"0",0,3,0,"0",1,FALSE
"42","BV 001040 .W56  2002","BV1040 .W56 2002",3850570,"ALDERMAN",2002,"Making men, making class : the YMCA and workingmen, 1877-1920 /","Winter, Thomas,","X004589859","STACKS","CHECKEDOUT","BOOK","6/4/02","9/17/18",1,5,1,32,2,245,27,0.00516628995802389,-0.445813863005464,-0.288301876950928,1.71396889621621,0.615195675118009,-1.43258943984075,1.72150512047502,0.31489002485053,0.961839241441339,0.979780361212351,308,0.0202196387876493,"1",1,27,5,"1",1,FALSE
"43","BV 001040 .Z3  1970","BV1040 .Z3 1970",1176692,"ALDERMAN",1970,"Organizational change; the political economy of the YMCA","Zald, Mayer N.","X000238376","STACKS","STACKS","BOOK","6/29/96","5/13/11",0,0,1,3,1,2929,3,0.000358851674641148,-0.0124474032765954,0.642544290390012,-0.281045258768672,-0.216050063081483,-0.339057543123516,-0.35621587638633,0.389431044560653,0.63731544255279,0.360755952917781,3934,0.639244047082219,"0",1,3,0,"0",1,FALSE
"44","BV 001050 .B2  E44  2001","BV1050 .B2 E44 2001",3809181,"ALDERMAN",2001,"The making of a modern city : philanthropy, civic culture, and the Baltimore YMCA /","Elfenbein, Jessica I.","X004593421","STACKS","CHECKEDOUT","BOOK","1/29/02","9/17/18",1,5,2,7,1,245,2,0.00110759493670886,-0.432271161138937,-0.234152930928325,-0.364170848559709,0.615195675118009,-1.43258943984075,-0.0326174222504008,0.488595129401262,0.295536090387031,0.850030804959607,1480,0.149969195040393,"1",2,2,5,"1",1,FALSE
"45","BV 001050 .C45  1913","BV1050 .C45 1913",1176693,"ALDERMAN",1913,"Fifty-five years, the Young Men's Christian Association of Chicago, 1858-1913.","Young Men's Christian Associations. Chicago.","X001272414","STACKS","STACKS","BOOK","6/29/96","5/13/11",0,0,0,3,1,2929,3,0.000358851674641148,0.759486603115453,0.642544290390012,-0.281045258768672,-0.216050063081483,-0.339057543123516,-0.35621587638633,0.259530568042969,0.168964402517304,0.206849976505581,4991,0.793150023494419,"0",0,3,0,"0",1,FALSE
"46","BV 001050 .N5  B3  2002","BV1050 .N5 B3 2002",3911515,"ALDERMAN",2002,"The YMCA at 150 : a history of the YMCA of Greater New York, 1852-2002 /","Bayless, Pamela.","X004662179","STACKS","CHECKEDOUT","BOOK","2/12/03","9/17/18",1,37,1,42,1,245,5,0.00706951691634405,-0.445813863005464,-0.397029522535996,-0.114794079186599,5.93516839959476,-1.43258943984075,2.544058501298,0.493711164097511,0.306003467645496,0.896658750934289,1213,0.103341249065711,"1",1,5,37,"1",1,FALSE
"47","BV 001050 .P28  J63  1980","BV1050 .P28 J63 1980",1261332,"ALDERMAN",1980,"100 years of YMCA, Pensacola, Florida /","John Appleyard Agency.","X001318050","STACKS","CHECKEDOUT","BOOK","6/30/96","9/17/18",1,5,0,10,1,245,5,0.00119631534872592,-0.147874421941867,0.64211453685015,-0.114794079186599,0.615195675118009,-1.43258943984075,0.00572654641482647,0.286114986071585,0.461386726936325,0.694990498516694,2256,0.305009501483306,"0",0,5,5,"0",1,FALSE
"48","BV 001050 .S4  D7","BV1050 .S4 D7",1176694,"ALDERMAN",1963,"San Francisco YMCA;","Drury, Clifford Merrill,","X001269786","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,2,1,1,7079,1,0.000119617224880383,0.0823515097890947,0.642544290390012,-0.447296438350746,-0.216050063081483,1.35176114963972,-0.459610326848366,0.58031530628467,0.926683359546587,0.0741959258578647,5931,0.925804074142135,"0",2,1,0,"0",1,TRUE
"49","BV 001060 .C6  G37  1970","BV1060 .C6 G37 1970",1176696,"ALDERMAN",1970,"Social reformers in urban China; the Chinese Y.M.C.A., 1895-1926","Garrett, Shirley S.","X000467962","STACKS","STACKS","BOOK","6/29/96","6/7/14",1,0,0,9,1,1808,9,0.00107655502392344,-0.0124474032765954,0.642544290390012,0.217708279977547,-0.216050063081483,-0.795782303265104,-0.046032525000222,0.299818484780886,0.829291753470898,0.594691359712072,2742,0.405308640287928,"0",0,9,0,"0",1,TRUE
"50","BV 001060 .C6  H75  1996","BV1060 .C6 H75 1996",2631608,"ALDERMAN",1996,"Baptized in the fire of revolution : the American social gospel and the YMCA in China, 1919-1937 /","Xing, Jun.","X004047580","STACKS","CHECKEDOUT","BOOK","11/21/96","9/17/18",2,5,0,10,1,245,5,0.00121728545343883,-0.364557651806302,0.580230027110032,-0.114794079186599,0.615195675118009,-1.43258943984075,0.0147895908680421,0.3302446251351,0.841737394919619,0.750657677725692,1993,0.249342322274308,"1",0,5,5,"1",1,FALSE
"51","BV 001060 .I5  D38  1992","BV1060 .I5 D38 1992",2105850,"ALDERMAN",1992,"The YMCA and the making of modern India : a centenary history /","David, M. D.,","X002402374","STACKS","STACKS","BOOK","6/30/96","6/7/14",1,0,1,1,1,1808,1,0.000119631534872592,-0.310386844340193,0.64211453685015,-0.447296438350746,-0.216050063081483,-0.795782303265104,-0.459604142229963,0.40894630970396,0.405968504492193,0.504189445055857,3234,0.495810554944143,"0",1,1,0,"0",1,TRUE
"52","BV 001060 .J3  D38  1998","BV1060 .J3 D38 1998",2805498,"ALDERMAN",1998,"A world of crisis and progress : the American YMCA in Japan, 1890-1930 /","Davidann, Jon Thares,","X004141445","STACKS","STACKS","BOOK","6/17/98","6/7/14",1,0,0,65,1,1808,65,0.00850562679926721,-0.391643055539356,0.333981248769146,4.8727413082756,-0.216050063081483,-0.795782303265104,3.16472911247639,0.109285199944433,0.238961611874402,0.996751102610026,42,0.00324889738997436,"1",0,65,0,"1",1,TRUE
"53","BV 001060 .R8  C6","BV1060 .R8 C6",1273019,"ALDERMAN",1940,"Forty years with Russians,","Colton, Ethan T. (Ethan Theodore),","X000419664","STACKS","STACKS","BOOK","6/30/96","5/11/09",0,0,0,64,1,3661,64,0.00765641823184591,0.393833652719219,0.64211453685015,4.78961571848456,-0.216050063081483,-0.0408215712915429,2.79771067828357,0.0744150839823257,0.481080229626969,0.978000470841111,347,0.0219995291588887,"1",0,64,0,"1",1,TRUE
"54","BV 001060 .R8  M55  2013","BV1060 .R8 M55 2013",5934718,"ALDERMAN",2013,"The American YMCA and Russian culture : the preservation and expansion of Orthodox Christianity, 1900 - 1940 /","Miller, Matthew Lee,","X031618472","STACKS","STACKS","BOOK","2/7/13","6/7/14",1,0,0,1,2,1808,1,0.000436109899694723,-0.594783583537263,-1.96477043595232,-0.447296438350746,-0.216050063081483,-0.795782303265104,-0.322825736583828,0.818051044279174,0.979758810484782,0.948242449073678,776,0.0517575509263219,"1",0,1,0,"1",1,FALSE
"55","BV 001065 .C65  C49  1982","BV1065 .C65 C49 1982",1619487,"ALDERMAN",1982,"Ceylon men : 24th June 1982, 100th anniversary issue, Colombo YMCA.","","X001682918","STACKS","STACKS","BOOK","6/30/96","4/30/12",0,0,0,0,1,2576,0,0,-0.174959825674921,0.64211453685015,-0.530422028141782,-0.216050063081483,-0.482878988556149,-0.511307552079384,0.426292670363369,0.703571876510978,0.374092910414696,3880,0.625907089585304,"0",0,0,0,"0",1,TRUE
"56","BV 001085 .M3  D7  1902","BV1085 .M3 D7 1902",1176697,"ALDERMAN",1902,"Life of Robert R. McBurney,","Doggett, L. L. (Laurence Locke),","X001270169","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,0,1,7079,0,0,0.908456323647251,0.642544290390012,-0.530422028141782,-0.216050063081483,1.35176114963972,-0.511307552079384,0.429083609879965,0.723212354118004,0.0312743312249653,6268,0.968725668775035,"0",0,0,0,"0",1,TRUE
