"","Item.Shelving.Id","Item.Call.Number","Catalog.Id","Item.Library.Code","Catalog.Pub.Year","Catalog.Title","Catalog.Author","Item.Barcode","Item.Collection","Item.Status","Item.Type","Item.Created.Date","Item.Last.Checkout.Date","Item.Lifetime.Checkout","Item.Lifetime.Renewals","Item.Lifetime.Inhouse.Uses","Item.Legacy.Total.Charges","Number.of.Items","days_since_last_checkout","Item.Lifetime.Checkout.Corrected","checkouts_per_day","x0","x1","x2","x3","x4","x5","scoreA","scoreB","scoreC","modelC","dscoreC","model","NumInhouseUses","NumCheckouts","NumRenewals","MODEL","n","MultiVolume"
"31","DQ 000124 .Z56  2003","DQ124 .Z56 2003",3952138,"ALDERMAN",2003,"A contested nation : history, memory and nationalism in Switzerland, 1761-1891 /","Zimmer, Oliver,","X004718984","STACKS","STACKS","BOOK","7/12/03","5/12/10",0,0,1,5,1,3295,5,0.000863408737696426,-1.02798356744143,-0.781926546046398,0.742716619551943,-0.0711524973180409,-0.773895196156877,1.1326114727133,0.842074582182648,0.544079416431487,0.96532754594613,37,0.0346724540538702,"0",1,5,0,"0",1,FALSE
"32","DQ 000128 .H44  1985","DQ128 .H44 1985",1780901,"ALDERMAN",1985,"Eine Bürgerfamilie im 19. Jahrhundert : sozialgeschichtliche Streiflichter /","Helbling, Hanno.","X002063740","STACKS","STACKS","BOOK","6/30/96","2/25/11",0,0,0,1,1,3006,1,0.000119631534872592,-0.48009214736124,0.482555341862156,-0.101397169156442,-0.0711524973180409,-0.900197555874767,-0.123289483482296,0.552244547861344,0.892238802975044,0.689190426326311,198,0.310809573673689,"0",0,1,0,"0",1,FALSE
"33","DQ 000129 .B7  A4  1945","DQ129 .B7 A4 1945",311413,"ALDERMAN",1945,"Briefe, Jugenderinnerungen /","Bonstetten, Charles Victor de,","X000871401","STACKS","STACKS","BOOK","6/28/96","3/26/09",0,0,1,0,1,3707,0,0,0.737444341705856,0.483540140840278,-0.312425616333538,-0.0711524973180409,-0.593837852891234,-0.325292661943818,0.278845001997009,0.713386018294841,0.280986754997989,439,0.719013245002011,"0",1,0,0,"0",1,FALSE
"34","DQ 000129 .D8  G46  1987","DQ129 .D8 G46 1987",1809407,"ALDERMAN",1987,"Le Général Dufour et Saint-Maurice.","","X002027840","STACKS","STACKS","BOOK","6/30/96","1/1/00",0,0,0,1,1,7079,1,0.000119631534872592,-0.540968971814594,0.482555341862156,-0.101397169156442,-0.0711524973180409,0.879835354613007,-0.123289483482296,0.512678072328006,0.410033094696701,0.284383873594262,437,0.715616126405738,"0",0,1,0,"0",1,TRUE
"35","DQ 000129 .L3  A33  V.000001","DQ129 .L3 A33 v.1",238078,"ALDERMAN",1978,"Correspondance de Frédéric-César de La Harpe et Alexandre Ier : suivie de la correspondance de F.-C. de La Harpe avec les membres de la famille impériale de Russie /","La Harpe, Frédéric-César de,","X000073947","STACKS","STACKS","BOOK","6/28/96","1/1/00",0,0,0,0,1,7079,0,0,-0.267023261774498,0.483540140840278,-0.312425616333538,-0.0711524973180409,0.879835354613007,-0.325292661943818,0.437029807798792,0.00644017430022359,0.196426893068241,520,0.803573106931759,"0",0,0,0,"0",3,TRUE
"36","DQ 000129 .L3  A33  V.000002","DQ129 .L3 A33 v.2",238078,"ALDERMAN",1978,"Correspondance de Frédéric-César de La Harpe et Alexandre Ier : suivie de la correspondance de F.-C. de La Harpe avec les membres de la famille impériale de Russie /","La Harpe, Frédéric-César de,","X000073948","STACKS","STACKS","BOOK","6/28/96","1/1/00",0,0,0,0,2,7079,0,0,-0.267023261774498,0.483540140840278,-0.312425616333538,-0.0711524973180409,0.879835354613007,-0.325292661943818,0.437029807798792,0.439102680189535,0.196426893068241,520,0.803573106931759,"0",0,0,0,"0",3,TRUE
"37","DQ 000129 .L3  A33  V.000003","DQ129 .L3 A33 v.3",238078,"ALDERMAN",1978,"Correspondance de Frédéric-César de La Harpe et Alexandre Ier : suivie de la correspondance de F.-C. de La Harpe avec les membres de la famille impériale de Russie /","La Harpe, Frédéric-César de,","X031869916","STACKS","STACKS","BOOK","11/6/17","1/1/00",0,0,0,0,1,7079,0,0,-0.267023261774498,-3.3576682733243,-0.312425616333538,-0.0711524973180409,0.879835354613007,-0.325292661943818,0.880691707171777,0.882809364935383,0.919267101261223,72,0.0807328987387765,"0",0,0,0,"0",3,TRUE
"38","DQ 000129 .L3  A4  1982  ORDER AFJ003018-000001","DQ129 .L3 A4 1982 Order AFJ3018-001",1232652,"ALDERMAN",1982,"Correspondance de Frédéric-César de La Harpe sous la République Helvétique /","La Harpe, Frédéric-César de,","1232652-3001","STACKS","STACKS","BOOK","3/18/98","1/1/00",0,0,0,0,2,7079,0,0,-0.388776910681207,0.174313261709993,-0.312425616333538,-0.0711524973180409,0.879835354613007,-0.325292661943818,0.508456527825689,0.658423811895773,0.273329061695168,447,0.726670938304832,"0",0,0,0,"0",4,FALSE
"39","DQ 000129 .L3  A4  1982  T.000001","DQ129 .L3 A4 1982 t.1",1232652,"ALDERMAN",1982,"Correspondance de Frédéric-César de La Harpe sous la République Helvétique /","La Harpe, Frédéric-César de,","X000504438","STACKS","STACKS","BOOK","6/30/96","1/1/00",0,0,0,0,1,7079,0,0,-0.388776910681207,0.482555341862156,-0.312425616333538,-0.0711524973180409,0.879835354613007,-0.325292661943818,0.463340216474649,0.0265516077633947,0.216523937506988,493,0.783476062493012,"0",0,0,0,"0",4,TRUE
"40","DQ 000129 .L3  A4  1982  T.000002","DQ129 .L3 A4 1982 t.2",1232652,"ALDERMAN",1982,"Correspondance de Frédéric-César de La Harpe sous la République Helvétique /","La Harpe, Frédéric-César de,","X001357228","STACKS","STACKS","BOOK","6/30/96","1/1/00",0,0,0,0,2,7079,0,0,-0.388776910681207,0.482555341862156,-0.312425616333538,-0.0711524973180409,0.879835354613007,-0.325292661943818,0.463340216474649,0.948324187658727,0.216523937506988,493,0.783476062493012,"0",0,0,0,"0",4,TRUE
"41","DQ 000129 .L3  A4  1982  T.000004","DQ129 .L3 A4 1982 t.4",1232652,"ALDERMAN",1982,"Correspondance de Frédéric-César de La Harpe sous la République Helvétique /","La Harpe, Frédéric-César de,","X004826231","STACKS","STACKS","BOOK","10/14/04","1/1/00",0,0,0,0,1,7079,0,0,-0.388776910681207,-1.00843031101444,-0.312425616333538,-0.0711524973180409,0.879835354613007,-0.325292661943818,0.674214545741488,0.647457957966253,0.551057972150923,290,0.448942027849077,"0",0,0,0,"0",4,TRUE
"42","DQ 000129 .S87  A4  1988","DQ129 .S87 A4 1988",1383492,"ALDERMAN",1988,"Briefe eines Schweizers aus Paris, 1835-1836 : neue Dokumente zur Geschichte der frühproletarischen Kultur und Bewegung /","Strähl, Wolfgang,","X001590912","STACKS","STACKS","BOOK","6/30/96","1/1/00",0,0,0,0,1,7079,0,0,-0.571407384041272,0.482555341862156,-0.312425616333538,-0.0711524973180409,0.879835354613007,-0.325292661943818,0.502928695165236,0.861211379058659,0.249101708898462,464,0.750898291101538,"0",0,0,0,"0",1,FALSE
"43","DQ 000131 .L47  2012","DQ131 .L47 2012",5959778,"ALDERMAN",2012,"A laboratory of liberty : the transformation of political culture in republican Switzerland, 1750-1848 /","Lerner, Marc H.","X030860672","STACKS","STACKS","BOOK","3/15/13","3/3/15",0,0,0,0,1,1539,0,0,-1.30192927748153,-2.52206634038784,-0.312425616333538,-0.0711524973180409,-1.54132406696869,-0.325292661943818,0.936796269291586,0.147543013561517,0.993649771897522,15,0.00635022810247832,"1",0,0,0,"1",1,FALSE
"44","DQ 000131 .R83  1974","DQ131 .R83 1974",460426,"ALDERMAN",1974,"La Suisse et la Révolution française.","Rufer, Alfred,","X000282174","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,1,0,1,7079,0,0,-0.145269612867788,0.483047741351217,-0.312425616333538,-0.0711524973180409,0.879835354613007,-0.325292661943818,0.411278731462332,0.903904094127938,0.177987965145069,541,0.822012034854931,"0",1,0,0,"0",1,FALSE
"45","DQ 000139 .S85  1989","DQ139 .S85 1989",1642944,"ALDERMAN",1989,"La Suisse & la Révolution française : images, caricatures, pamphlets /","","X001902023","STACKS","STACKS","BOOK","6/30/96","12/1/10",0,0,1,5,1,3092,5,0.000598157674362962,-0.601845796267949,0.482555341862156,0.742716619551943,-0.0711524973180409,-0.862612770629997,0.684723230363796,0.639407374320539,0.633242137962952,0.848722944930558,119,0.151277055069442,"0",1,5,0,"0",1,FALSE
"46","DQ 000014 .D514  BD.000001","DQ14 .D514 Bd.1",948975,"ALDERMAN",1902,"Geographisches Lexikon der Schweiz;","Dictionnaire géographique de la Suisse.","X004723432","STACKS","STACKS","BOOK-NC","6/29/96","1/1/00",0,0,0,0,1,7079,0,0,2.04629606745298,0.483047741351217,-0.312425616333538,-0.0711524973180409,0.879835354613007,-0.325292661943818,0.0943113832744647,0.216357100056484,0.0236235348558781,597,0.976376465144122,"0",0,0,0,"0",6,TRUE
"47","DQ 000014 .D514  BD.000002","DQ14 .D514 Bd.2",948975,"ALDERMAN",1902,"Geographisches Lexikon der Schweiz;","Dictionnaire géographique de la Suisse.","X004723433","STACKS","STACKS","BOOK-NC","9/3/03","1/1/00",0,0,0,0,1,7079,0,0,2.04629606745298,-0.808023718966629,-0.312425616333538,-0.0711524973180409,0.879835354613007,-0.325292661943818,0.181666465212116,0.134994143154472,0.0808738149910602,576,0.91912618500894,"0",0,0,0,"0",6,TRUE
"48","DQ 000014 .D514  BD.000003","DQ14 .D514 Bd.3",948975,"ALDERMAN",1902,"Geographisches Lexikon der Schweiz;","Dictionnaire géographique de la Suisse.","X004723434","STACKS","STACKS","BOOK-NC","9/3/03","1/1/00",0,0,0,0,1,7079,0,0,2.04629606745298,-0.808023718966629,-0.312425616333538,-0.0711524973180409,0.879835354613007,-0.325292661943818,0.181666465212116,0.92109367181547,0.0808738149910602,576,0.91912618500894,"0",0,0,0,"0",6,TRUE
"49","DQ 000014 .D514  BD.000004","DQ14 .D514 Bd.4",948975,"ALDERMAN",1902,"Geographisches Lexikon der Schweiz;","Dictionnaire géographique de la Suisse.","X004723435","STACKS","STACKS","BOOK-NC","9/3/03","1/1/00",0,0,0,0,1,7079,0,0,2.04629606745298,-0.808023718966629,-0.312425616333538,-0.0711524973180409,0.879835354613007,-0.325292661943818,0.181666465212116,0.0419414031784981,0.0808738149910602,576,0.91912618500894,"0",0,0,0,"0",6,TRUE
"50","DQ 000014 .D514  BD.000005","DQ14 .D514 Bd.5",948975,"ALDERMAN",1902,"Geographisches Lexikon der Schweiz;","Dictionnaire géographique de la Suisse.","X004723436","STACKS","STACKS","BOOK-NC","9/3/03","1/1/00",0,0,0,0,1,7079,0,0,2.04629606745298,-0.808023718966629,-0.312425616333538,-0.0711524973180409,0.879835354613007,-0.325292661943818,0.181666465212116,0.44958211062476,0.0808738149910602,576,0.91912618500894,"0",0,0,0,"0",6,TRUE
