Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
HT 001031 .P35  1995,HT1031 .P35 1995,2639263,ALDERMAN,1995,Soul murder and slavery /,"Painter, Nell Irvin.",X004066145,STACKS,STACKS,BOOK,1/7/97,11/1/18,0,0,3,37,1
HT 001031 .P37  2009,HT1031 .P37 2009,4921423,ALDERMAN,2009,Paths to freedom : manumission in the Atlantic world /,,X030558549,STACKS,STACKS,BOOK,8/19/09,8/7/17,6,0,5,10,1
HT 001031 .P68  2008,HT1031 .P68 2008,4750419,ALDERMAN,2008,Greatest emancipations : how the West abolished slavery /,"Powell, Jim,",X030457567,STACKS,STACKS,BOOK,7/29/08,11/2/09,0,0,1,1,1
HT 001031 .W65  1969,HT1031 .W65 1969,1144800,ALDERMAN,1969,The works of John Woolman: Some considerations on the keeping of Negroes.,"Woolman, John,",X001863344,STACKS,STACKS,BOOK,6/29/96,4/9/14,1,0,1,6,1
HT 001033 .A25  2001,HT1033 .A25 2001,3839994,ALDERMAN,2001,Les Abolitions dans les Amériques /,,X004617972,STACKS,STACKS,BOOK,5/30/02,9/17/09,0,0,2,13,1
HT 001033 .A26  1995,HT1033 .A26 1995,2483795,ALDERMAN,1995,"Les abolitions de l'esclavage : de L.F. Sonthonax à V. Schoelcher, 1793, 1794, 1848 : actes du colloque international tenu à l'Université de Paris VIII les 3, 4 et 5 février 1994 /",,X002689815,STACKS,STACKS,BOOK,7/1/96,4/28/09,0,0,4,17,1
HT 001033 .A63  1992,HT1033 .A63 1992,1987208,ALDERMAN,1992,The Antislavery debate : capitalism and abolitionism as a problem in historical interpretation /,,X002119024,STACKS,CHECKEDOUT,BOOK,6/30/96,8/8/18,9,4,5,39,1
HT 001033 .A63  1992,HT1033 .A63 1992,1987208,ALDERMAN,1992,The Antislavery debate : capitalism and abolitionism as a problem in historical interpretation /,,X002695147,STACKS,CHECKEDOUT,BOOK,6/30/96,4/10/17,0,4,2,51,1
HT 001033 .G43  2010,HT1033 .G43 2010,5964051,ALDERMAN,2010,"10 mai : mémoires de la traite négrière, de l'esclavage et de leurs abolitions /","Glissant, Édouard,",X031610913,STACKS,STACKS,BOOK,4/8/13,9/27/18,1,0,0,1,1
HT 001037 .H68  1988,HT1037 .H68 1988,1371758,ALDERMAN,1988,"The black diaspora : Africans and their descendants in the wider world, 1800 to th present /",Howard University. Black Diaspora Committee.,X001615016,STACKS,STACKS,BOOK,6/30/96,9/17/09,0,0,3,15,1
HT 001048 .A83  1986,HT1048 .A83 1986,705275,ALDERMAN,1986,Africans in bondage : studies in slavery and the slave trade : essays in honor of Philip D. Curtin on the occasion of the twenty-fifth anniversary of African Studies at the University of Wisconsin /,,X001185126,STACKS,STACKS,BOOK,6/29/96,10/9/10,0,0,10,71,1
HT 001048 .B55  2011,HT1048 .B55 2011,5390648,ALDERMAN,2011,"The American crucible : slavery, emancipation and human rights /","Blackburn, Robin.",X030832332,STACKS,STACKS,BOOK,7/18/11,6/20/17,5,8,2,14,1
HT 001048 .B56  1997,HT1048 .B56 1997,2648384,ALDERMAN,1997,The making of New World slavery : from the Baroque to the modern 1492-1800 /,"Blackburn, Robin.",X006143421,STACKS,CHECKEDOUT,BOOK,2/6/97,6/8/15,2,2,4,85,1
HT 001048 .B56  1997,HT1048 .B56 1997,2648384,ALDERMAN,1997,The making of New World slavery : from the Baroque to the modern 1492-1800 /,"Blackburn, Robin.",X006143493,STACKS,CHECKEDOUT,BOOK,3/21/97,1/28/19,9,23,4,94,1
HT 001048 .C65  1977,HT1048 .C65 1977,312092,CLEMONS,1977,Comparative perspectives on slavery in New World plantation societies /,,X000675498,BY-REQUEST,BY-REQUEST,BOOK,6/28/96,5/18/17,3,8,4,48,1
HT 001048 .C66  2002,HT1048 .C66 2002,4717761,ALDERMAN,2008,"La plantation coloniale esclavagiste : XVIIe-XIXe siècles : actes du 127e Congrès national des sociétés historiques et scientifiques, Nancy, 2002 /",Congrès national des sociétés historiques et scientifiques,X030244392,STACKS,STACKS,BOOK,5/8/08,1/1/00,0,0,2,0,1
HT 001048 .C67  2004,HT1048 .C67 2004,4217507,ALDERMAN,2004,Esclavo y colono : introducción y sociología de los negroafricanos en la América española del siglo XVI /,"Cortés López, José Luis,",X030006288,STACKS,STACKS,BOOK,12/22/04,3/29/06,0,0,0,0,1
HT 001048 .C87  1990,HT1048 .C87 1990,1653152,CLEMONS,1990,The rise and fall of the plantation complex : essays in Atlantic history /,"Curtin, Philip D.",X001905110,BY-REQUEST,BY-REQUEST,BOOK,6/30/96,5/18/17,2,1,7,32,1
HT 001048 .C87  1998,HT1048 .C87 1998,2785934,ALDERMAN,1998,The rise and fall of the plantation complex : essays in Atlantic history /,"Curtin, Philip D.",X004133821,STACKS,CHECKEDOUT,BOOK,4/22/98,2/3/16,3,1,6,45,1
HT 001048 .C87  1998,HT1048 .C87 1998,2785934,CLEMONS,1998,The rise and fall of the plantation complex : essays in Atlantic history /,"Curtin, Philip D.",X004141089,BY-REQUEST,CHECKEDOUT,BOOK,4/14/98,2/2/16,2,2,0,39,1
HT 001048 .D54  2014,HT1048 .D54 2014,6413601,ALDERMAN,2014,Amelioration and empire : progress and slavery in the plantation Americas /,"Dierksheide, Christa,",X032114759,STACKS,STACKS,BOOK,6/21/18,11/26/18,3,0,0,3,8
HT 001048 .E47  2000,HT1048 .E47 2000,2968994,ALDERMAN,2000,The rise of African slavery in the Americas /,"Eltis, David,",X004351137,STACKS,STACKS,BOOK,11/23/99,2/11/19,10,18,16,77,1
HT 001048 .E6518  2007,HT1048 .E6518 2007,4693816,ALDERMAN,2007,Siervos libres : una propuesta antiesclavista a finales del siglo XVII /,"Epifanio,",X030244081,STACKS,STACKS,BOOK,2/29/08,2/10/09,0,0,1,0,1
HT 001048 .F75  1999,HT1048 .F75 1999,3456412,ALDERMAN,1999,From slavery to emancipation in the Atlantic world /,,X006121295,STACKS,STACKS,BOOK,12/20/99,12/9/15,1,2,6,18,1
HT 001048 .F75  1999,HT1048 .F75 1999,3456412,ALDERMAN,1999,From slavery to emancipation in the Atlantic world /,,X030357842,STACKS,STACKS,BOOK,12/18/07,5/7/15,0,5,2,8,1
HT 001048 .G43,HT1048 .G43,233593,ALDERMAN,1979,From rebellion to revolution : Afro-American slave revolts in the making of the modern world /,"Genovese, Eugene D.,",X006172440,STACKS,CHECKEDOUT,BOOK,6/28/96,1/22/13,1,0,4,77,1
HT 001048 .G43,HT1048 .G43,233593,CLEMONS,1979,From rebellion to revolution : Afro-American slave revolts in the making of the modern world /,"Genovese, Eugene D.,",X000154323,BY-REQUEST,CHECKEDOUT,BOOK,6/28/96,3/11/19,2,10,8,120,1
HT 001048 .G45,HT1048 .G45,525186,ALDERMAN,1969,"The world the slaveholders made; two essays in interpretation,","Genovese, Eugene D.,",X000111416,STACKS,STACKS,BOOK,6/29/96,2/22/15,2,2,1,44,1
HT 001048 .G45,HT1048 .G45,525186,ALDERMAN,1969,"The world the slaveholders made; two essays in interpretation,","Genovese, Eugene D.,",X000111417,STACKS,STACKS,BOOK,6/29/96,4/28/18,2,3,1,30,1
HT 001048 .G45,HT1048 .G45,525186,CLEMONS,1969,"The world the slaveholders made; two essays in interpretation,","Genovese, Eugene D.,",X000111418,BY-REQUEST,BY-REQUEST,BOOK,6/29/96,5/11/14,0,5,2,20,1
HT 001048 .H63  1973,HT1048 .H63 1973,1144801,ALDERMAN,1973,Slavery and race relations in the Americas; comparative notes on their nature and nexus,"Hoetink, H.",X000206521,STACKS,STACKS,BOOK,6/29/96,12/19/05,0,0,1,19,1
HT 001048 .H67  2007,HT1048 .H67 2007,4512718,ALDERMAN,2007,"The deepest south : the United States, Brazil, and the African slave trade /","Horne, Gerald.",X030110229,STACKS,CHECKEDOUT,BOOK,5/1/07,11/19/18,1,11,2,18,1
HT 001048 .J68  2014,HT1048 .J68 2014,6424190,ALDERMAN,2014,Journeys of the slave narrative in the early Americas /,,X031649856,STACKS,CHECKEDOUT,BOOK,10/27/14,6/11/18,3,11,1,14,1
HT 001048 .M67  2004,HT1048 .M67 2004,4024358,ALDERMAN,2004,Laboring women : reproduction and gender in New World slavery /,"Morgan, Jennifer L. (Jennifer Lyle)",X004744774,STACKS,CHECKEDOUT,BOOK,4/20/04,1/28/19,10,18,11,61,1
HT 001048 .M67  2004,HT1048 .M67 2004,4024358,ALDERMAN,2004,Laboring women : reproduction and gender in New World slavery /,"Morgan, Jennifer L. (Jennifer Lyle)",X030612203,STACKS,CHECKEDOUT,BOOK,4/5/13,1/14/19,8,7,6,15,1
HT 001048 .N43,HT1048 .N43,564886,ALDERMAN,1972,Neither slave nor free; the freedman of African descent in the slave societies of the New World.,,X000241208,STACKS,STACKS,BOOK,6/29/96,5/6/17,1,0,1,38,1
HT 001048 .N43,HT1048 .N43,564886,ALDERMAN,1972,Neither slave nor free; the freedman of African descent in the slave societies of the New World.,,X000533802,STACKS,STACKS,BOOK,6/29/96,7/30/14,0,4,2,59,2
HT 001048 .N43,HT1048 .N43,564886,CLEMONS,1972,Neither slave nor free; the freedman of African descent in the slave societies of the New World.,,X000189332,BY-REQUEST,BY-REQUEST,BOOK,6/29/96,4/20/15,2,2,0,14,1
HT 001048 .O94  2010,HT1048 .O94 2010,5224453,ALDERMAN,2010,The Oxford handbook of slavery in the Americas /,,X030744880,STACKS,CHECKEDOUT,BOOK,10/1/10,6/15/18,7,16,4,28,1
HT 001048 .P65  2016,HT1048 .P65 2016,6933178,ALDERMAN,2016,The politics of the second slavery /,,X031793263,STACKS,STACKS,BOOK,12/28/16,1/29/17,1,0,0,1,1
HT 001048 .P74,HT1048 .P74,619972,ALDERMAN,1973,Maroon societies: rebel slave communities in the Americas.,"Price, Richard,",X000094649,STACKS,STACKS,BOOK,6/29/96,11/17/16,1,4,4,61,2
HT 001048 .P74,HT1048 .P74,619972,CLEMONS,1973,Maroon societies: rebel slave communities in the Americas.,"Price, Richard,",X000189333,BY-REQUEST,BY-REQUEST,BOOK,6/29/96,5/18/17,2,1,0,38,1
HT 001048 .P74  1979,HT1048 .P74 1979,230776,ALDERMAN,1979,Maroon societies : rebel slave communities in the Americas /,"Price, Richard,",X000138627,STACKS,CHECKEDOUT,BOOK,6/28/96,3/4/19,5,45,11,118,1
HT 001048 .R33,HT1048 .R33,632295,ALDERMAN,1975,Race and slavery in the Western Hemisphere; quantitative studies.,,X006132360,STACKS,STACKS,BOOK,6/29/96,4/25/18,1,9,5,58,1
HT 001048 .R33,HT1048 .R33,632295,CLEMONS,1975,Race and slavery in the Western Hemisphere; quantitative studies.,,X000141217,BY-REQUEST,BY-REQUEST,BOOK,6/29/96,5/18/17,2,2,1,25,1
HT 001048 .S2  1938  V.000001,HT1048 .S2 1938 V.1,489764,ALDERMAN,1938,"Historia de la esclavitud de la raza africana en el nuevo mundo y en especial en los países americo-hispanos,","Saco, José Antonio,",X000012685,STACKS,STACKS,BOOK,6/29/96,9/2/09,0,0,1,17,1
HT 001048 .S2  1938  V.000002,HT1048 .S2 1938 V.2,489764,ALDERMAN,1938,"Historia de la esclavitud de la raza africana en el nuevo mundo y en especial en los países americo-hispanos,","Saco, José Antonio,",X000012684,STACKS,STACKS,BOOK,6/29/96,8/24/09,0,0,1,2,1
HT 001048 .S2  1938  V.000003,HT1048 .S2 1938 V.3,489764,ALDERMAN,1938,"Historia de la esclavitud de la raza africana en el nuevo mundo y en especial en los países americo-hispanos,","Saco, José Antonio,",X000012683,STACKS,STACKS,BOOK,6/29/96,8/24/09,0,0,1,2,1
HT 001048 .S2  1938  V.000004,HT1048 .S2 1938 V.4,489764,ALDERMAN,1938,"Historia de la esclavitud de la raza africana en el nuevo mundo y en especial en los países americo-hispanos,","Saco, José Antonio,",X000012682,STACKS,STACKS,BOOK,6/29/96,8/24/09,0,0,1,2,1
HT 001048 .S49  2018,HT1048 .S49 2018,7688666,ALDERMAN,2018,Sexuality and slavery : reclaiming intimate histories in the Americas /,,X031813973,STACKS,STACKS,BOOK,9/12/18,2/10/19,2,9,0,11,1
HT 001048 .S55  2004,HT1048 .S55 2004,4029450,ALDERMAN,2004,Slavery in the development of the Americas /,,X004768735,STACKS,STACKS,BOOK,5/11/04,4/20/15,2,3,1,24,1
HT 001048 .T48  1987,HT1048 .T48 1987,1234926,ALDERMAN,1987,"The making of the African diaspora in the Americas, 1441-1900 /","Thompson, Vincent Bakpetu.",X001319409,STACKS,STACKS,BOOK,6/30/96,9/26/17,1,54,4,150,1
HT 001048 .T48  1987,HT1048 .T48 1987,1234926,CLEMONS,1987,"The making of the African diaspora in the Americas, 1441-1900 /","Thompson, Vincent Bakpetu.",X001532801,BY-REQUEST,BY-REQUEST,BOOK,6/30/96,8/10/17,2,8,7,34,1
HT 001048 .T73  2005,HT1048 .T73 2005,4336630,ALDERMAN,2005,Transatlantic slavery : against human dignity /,,X004835623,STACKS,STACKS,BOOK,1/5/06,4/28/18,2,9,4,14,1
HT 001048 .V64  1993,HT1048 .V64 1993,2054008,ALDERMAN,1993,Slave and soldier : the military impact of Blacks in the colonial Americas /,"Voelz, Peter Michael.",X002244175,STACKS,STACKS,BOOK,6/30/96,5/26/16,1,0,1,26,1
HT 001049 .A43  2012,HT1049 .A43 2012,5960364,ALDERMAN,2012,Ambiguous anniversary : the bicentennial of the international slave trade bans /,,X031618347,STACKS,STACKS,BOOK,3/20/13,6/7/17,2,0,0,2,1
HT 001049 .M2  1962,HT1049 .M2 1962,1219804,ALDERMAN,1962,"Black cargoes; a history of the Atlantic slave trade, 1518-1865.","Mannix, Daniel P. (Daniel Pratt),",X031960015,STACKS,STACKS,BOOK,6/30/96,4/5/18,1,0,1,2,1
HT 001049 .M2  2002,HT1049 .M2 2002,3826462,ALDERMAN,2002,"Black cargoes : a history of the Atlantic slave trade, 1518-1865 /","Mannix, Daniel P. (Daniel Pratt),",X006135123,STACKS,STACKS,BOOK,4/1/02,8/7/17,1,0,5,12,1
HT 001049 .M35  2004,HT1049 .M35 2004,4057779,ALDERMAN,2004,"The final victims : foreign slave trade to North America, 1783-1810 /","McMillin, James A.,",X004806970,STACKS,STACKS,BOOK,9/23/04,6/22/16,1,6,0,23,1
HT 001049 .M62  1996,HT1049 .M62 1996,2532249,ALDERMAN,1996,More than chattel : black women and slavery in the Americas /,,X002757962,STACKS,STACKS,BOOK,7/1/96,4/25/18,7,10,8,86,1
HT 001049 .M62  1996,HT1049 .M62 1996,2532249,CLEMONS,1996,More than chattel : black women and slavery in the Americas /,,X004113185,BY-REQUEST,CHECKEDOUT,BOOK,7/30/97,4/24/18,4,3,0,40,1
HT 001050 .B54  1988,HT1050 .B54 1988,1254868,ALDERMAN,1988,"The overthrow of colonial slavery, 1776-1848 /","Blackburn, Robin.",X001359875,STACKS,STACKS,BOOK,6/30/96,10/28/17,6,4,7,74,1
HT 001050 .B54  1988,HT1050 .B54 1988,1254868,CLEMONS,1988,"The overthrow of colonial slavery, 1776-1848 /","Blackburn, Robin.",X001534178,BY-REQUEST,BY-REQUEST,BOOK,6/30/96,8/22/15,1,0,4,51,1
HT 001050 .F76  1995,HT1050 .F76 1995,2477768,ALDERMAN,1995,From chattel slaves to wage slaves : the dynamics of labour bargaining in the Americas /,,X002681436,STACKS,STACKS,BOOK,7/1/96,5/12/16,1,7,4,49,1
HT 001050 .G45  2005,HT1050 .G45 2005,4326459,ALDERMAN,2005,Gender and slave emancipation in the Atlantic world /,,X004905414,STACKS,STACKS,BOOK,11/8/05,9/14/18,3,7,3,28,1
HT 001050 .K47  2013,HT1050 .K47 2013,6366278,ALDERMAN,2013,Freedom's seekers : essays on comparative emancipation /,"Kerr-Ritchie, Jeffrey R.,",X031655826,STACKS,STACKS,BOOK,7/16/14,1/1/00,0,0,2,0,1
HT 001050 .L56  2015,HT1050 .L56 2015,6528372,ALDERMAN,2015,The limits of tyranny : archaeological perspectives on the struggle against new world slavery /,,X031705378,STACKS,STACKS,BOOK,3/18/15,1/2/18,2,0,0,2,1
HT 001050 .W47  2010,HT1050 .W47 2010,5101448,ALDERMAN,2010,Who abolished slavery : slave revolts and abolitionism : a debate with João Pedro Marques /,,X030720611,STACKS,STACKS,BOOK,3/15/10,5/30/17,3,4,3,8,1
HT 001051 .R87  2012,HT1051 .R87 2012,5842526,ALDERMAN,2012,Bonds of alliance : indigenous and Atlantic slaveries in New France /,"Rushforth, Brett.",X030842293,STACKS,STACKS,BOOK,11/30/12,10/3/18,16,1,0,17,1
HT 001051 .T68  1990,HT1051 .T68 1990,1862131,ALDERMAN,1990,Dictionnaire des esclaves et de leurs propriétaires au Canada français /,"Trudel, Marcel.",X002035849,STACKS,STACKS,BOOK,6/30/96,4/6/98,0,0,1,3,1
HT 001052 .S76  1992,HT1052 .S76 1992,2066666,ALDERMAN,1992,"The light of nature and the law of God : antislavery in Ontario, 1833-1877 /","Stouffer, Allen P.,",X002190739,STACKS,STACKS,BOOK,6/30/96,12/5/17,1,0,2,6,2
HT 001052.2 .K54  1988,HT1052.2 .K54 1988,2887158,CLEMONS,1988,African slavery in Latin America and the Caribbean /,"Klein, Herbert S.",X004302451,BY-REQUEST,BY-REQUEST,BOOK,3/3/99,11/24/14,1,1,2,22,3
HT 001052.5 .A45  1994,HT1052.5 .A45 1994,2287775,ALDERMAN,1994,Amerikaner wider Willen : Beiträge zur Sklaverei in Lateinamerika und ihren Folgen /,,X002473748,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,2,1,1
HT 001052.5 .A83  1984,HT1052.5 .A83 1984,85353,ALDERMAN,1984,Del nombre de los esclavos y otros ensayos afroamericanos /,"Ascencio, Michaelle.",X000961742,STACKS,STACKS,BOOK,6/28/96,11/6/01,0,0,0,1,1
HT 001052.5 .C368  1982,HT1052.5 .C368 1982,641161,ALDERMAN,1982,A Afro-América : a escravidão no novo mundo /,"Cardoso, Ciro Flamarion",X000601503,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,1,0,1
HT 001052.5 .C55,HT1052.5 .C55,515450,ALDERMAN,1974,La abolición de la esclavitud en America Latina /,"Clementi, Hebe.",X000501062,STACKS,STACKS,BOOK,6/29/96,2/14/03,0,0,1,5,1
HT 001052.5 .E835  2014,HT1052.5 .E835 2014,6548563,ALDERMAN,2014,Esclavitudes hispánicas : siglos XV al XXI : horizontes socioculturales /,,X031740513,STACKS,STACKS,BOOK,4/20/15,11/3/15,1,0,2,1,1
HT 001052.5 .K54  1986,HT1052.5 .K54 1986,681990,ALDERMAN,1986,African slavery in Latin America and the Caribbean /,"Klein, Herbert S.",X001108919,STACKS,STACKS,BOOK,6/29/96,10/29/18,0,0,20,108,1
HT 001052.5 .K54  2007,HT1052.5 .K54 2007,4640617,ALDERMAN,2007,African slavery in Latin America and the Caribbean /,"Klein, Herbert S.",X030745053,STACKS,STACKS,BOOK,10/6/10,1/28/19,10,1,1,13,1
HT 001052.5 .L38  2006,HT1052.5 .L38 2006,4438513,ALDERMAN,2006,Resistencias esclavas en las Américas /,"Laviña, Javier,",X030196767,STACKS,STACKS,BOOK,11/1/06,12/29/14,1,0,0,1,1
HT 001052.5 .L54  2008,HT1052.5 .L54 2008,6551480,ALDERMAN,2008,"Disidentes, rebeldes, insurgentes : resistencia indígena y negra en América Latina : ensayos de historia testimonial /","Lienhard, Martin,",X031711525,STACKS,STACKS,BOOK,5/4/15,1/1/00,0,0,0,0,1
HT 001052.5 .L83  2005,HT1052.5 .L83 2005,4336224,ALDERMAN,2005,Regulación de la esclavitud negra en las colonias de América Española (1503-1886) : documentos para su estudio /,"Lucena Salmoral, Manuel.",X030006227,STACKS,STACKS,BOOK,1/3/06,6/13/17,0,0,0,0,1
HT 001052.5 .M4,HT1052.5 .M4,1144804,ALDERMAN,1964,La esclavitud en Hispanoamérica,"Mellafe R., Rolando.",X000532193,STACKS,STACKS,BOOK,6/29/96,3/31/15,0,0,1,3,1
HT 001052.5 .M413,HT1052.5 .M413,426009,ALDERMAN,1975,Negro slavery in Latin America /,"Mellafe R., Rolando.",X000850842,STACKS,STACKS,BOOK,6/29/96,9/17/09,0,0,2,15,1
