Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
DR 000001 .B45  BD.000028,DR1 .B45 Bd.28,2499027,ALDERMAN,1981,Die altrussischen Quellen zu Pelgusij-Filipp /,"Begunov, I?Uri? Konstantinovich.",X000379637,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,0,0,1
DR 000001 .B45  BD.000029,DR1 .B45 Bd.29,2499020,ALDERMAN,1981,Russia's impact on the Industrial Revolution in Great Britain during the second half of the eighteenth century /,"Kaplan, Herbert H.",X000539241,STACKS,CHECKEDOUT,BOOK,7/1/96,1/8/19,0,27,0,28,1
DR 000001 .B45  BD.000030-000031 001982,DR1 .B45 Bd.30-31 1982,2228711,ALDERMAN,1982,Die Herkunft des Namens Rus' /,"Schramm, Gottfried,",X000442874,STACKS,STACKS,BOOK,7/1/96,11/7/17,0,0,1,1,1
DR 000001 .B45  BD.000032-000033 001983,DR1 .B45 Bd.32-33 1983,2228713,ALDERMAN,1983,Polnische Adelsnation und jüdische Vermittler /,"Hensel, Juraj.",X000859083,STACKS,STACKS,BOOK,7/1/96,11/7/17,0,0,2,0,1
DR 000001 .B45  BD.000034-000035 001984,DR1 .B45 Bd.34-35 1984,2228715,ALDERMAN,1984,Nationalismus und Neoslawismus in Russland vor dem Ersten Weltkrieg /,"Ferenczi, Caspar.",X000859046,STACKS,STACKS,BOOK,7/1/96,11/7/17,0,0,2,3,1
DR 000001 .B45  BD.000036-000037 001985,DR1 .B45 Bd.36-37 1985,2228717,ALDERMAN,1985,Die Kiever architektonische Plastik des 10. bis 11. Jahrhunderts /,"Pucko, Vasilij.",X000987940,STACKS,STACKS,BOOK,7/1/96,11/7/17,0,0,2,0,1
DR 000001 .B45  BD.000039,DR1 .B45 Bd.39,2228719,ALDERMAN,1986,The origins of Muscovite autocracy : the age of Ivan III /,"Alef, Gustave.",X001123374,STACKS,STACKS,BOOK,7/1/96,9/8/14,1,0,2,5,1
DR 000001 .B45  BD.000041,DR1 .B45 Bd.41,2228720,ALDERMAN,1988,Industrialisierung und Parteibürokratie in der Sowjetunion : ein sozialgeschichtlicher Versuch über die Anfangsphase des Stalinismus (1928-1934) /,"Schröder, Hans-Henning.",X001702658,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,0,0,1
DR 000001 .B45  BD.000041-000042 001988-000089,DR1 .B45 Bd.41-42 1988-89,2228720,ALDERMAN,1988,Industrialisierung und Parteibürokratie in der Sowjetunion : ein sozialgeschichtlicher Versuch über die Anfangsphase des Stalinismus (1928-1934) /,"Schröder, Hans-Henning.",X001641482,STACKS,STACKS,BOOK,7/1/96,11/7/17,0,0,1,0,1
DR 000001 .B45  BD.000043,DR1 .B45 Bd.43,2228721,ALDERMAN,1989,Russland und der Westen im russischen Geschichtsdenken der zweiten Hälfte des 19. Jahrhunderts /,"Schelting, Alexander von,",X001641384,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,1,0,1
DR 000001 .B45  BD.000045,DR1 .B45 Bd.45,1891962,ALDERMAN,1991,Geschichte der russischen Kirche.,"Smolich, I. K. (Igor? Kornil?evich),",X002077956,STACKS,STACKS,BOOK,6/30/96,3/1/11,0,0,1,5,1
DR 000001 .B45  BD.000046-000047,DR1 .B45 Bd.46-47,2516739,ALDERMAN,1992,Beiträge zur 6. Internationalen Konferenz zur altrussischen Geschichte /,Internationale Konferenz über Altrussische Geschichte,X002165670,STACKS,STACKS,BOOK,7/1/96,3/1/11,0,0,2,1,1
DR 000001 .B45  BD.000049,DR1 .B45 Bd.49,2499064,ALDERMAN,1993,Führer und Geführte bei den Zaporoger Kosaken : Struktur und Geschichte kosakischer Verbände im polnisch-litauischen Grenzland (1550-1648) /,"Kumke, Carsten.",X002269496,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,0,1,1
DR 000001 .B45  BD.000050,DR1 .B45 Bd.50,2499067,ALDERMAN,1995,Beiträge zur 7. Internationalen Konferenz zur Geschichte des Kiever und des Moskauer Reiches : Berlin 1995.,Internationale Konferenz zur Geschichte des Kiever und des Moskauer Reiches,X002654547,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,0,1,1
DR 000001 .B45  BD.000051 001996,DR1 .B45 Bd.51 1996,3860328,ALDERMAN,1996,Die Einrichtung der Kollegien in Russland zur Zeit Peters I. /,"Schippan, Michael.",X006017215,STACKS,STACKS,BOOK,7/1/02,1/1/00,0,0,0,0,1
DR 000001 .B45  BD.000053 001998,DR1 .B45 Bd.53 1998,3860326,ALDERMAN,1997,"Die Moskauer ""Religiös-Philosophische Vladimir-Solov?ev- Gesellschaft"" (1905-1918) /","Burchardi, Kristiane.",X006058080,STACKS,STACKS,BOOK,7/1/02,1/1/00,0,0,0,0,1
DR 000001 .B45  BD.000055 T.000001,DR1 .B45 Bd.55 T.1,3690965,ALDERMAN,2000,Die Ostwissenschaften im Dritten Reich /,"Burkert, Martin,",X004500762,STACKS,STACKS,BOOK,2/15/01,3/1/11,0,0,0,0,1
DR 000001 .B45  BD.000056,DR1 .B45 Bd.56,3714770,ALDERMAN,2000,Von Moskau nach St. Petersburg : das russische Reich im 17. Jahrhundert /,,X006112725,STACKS,STACKS,BOOK,5/1/01,10/25/01,0,0,0,1,1
DR 000001 .B45  BD.000057,DR1 .B45 Bd.57,3714769,ALDERMAN,2000,Das deutsche Russlandbild im frühen 18. Jahrhundert : Untersuchungen zur zeitgenössischen Presseberichterstattung über Russland unter Peter I. /,"Blome, Astrid.",X006112724,STACKS,STACKS,BOOK,5/1/01,11/7/01,0,0,0,1,1
DR 000001 .B45  BD.000058,DR1 .B45 Bd.58,3856544,ALDERMAN,2001,Russische und ukrainische Geschichte vom 16.-18. Jahrhundert /,,X006133667,STACKS,STACKS,BOOK,6/12/02,7/1/02,0,0,0,1,1
DR 000001 .B45  BD.000059,DR1 .B45 Bd.59,3821135,ALDERMAN,2001,Nationalitätenkonflikte im 20. Jahrhundert : Ursachen von inter-ethnischer Gewalt im Vergleich /,,X006132496,STACKS,STACKS,BOOK,3/12/02,9/5/12,0,0,0,1,1
DR 000001 .F56,DR1 .F56,534184,ALDERMAN,1970,"Man, state, and society in East European history.","Fischer-Gala?i, Stephen",X000179707,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,2,2,1
DR 000001 .H4,DR1 .H4,1277001,ALDERMAN,1965,Slawisch-germanische Beziehungen im südostdeutschen Raum von der Spätantike bis zum Ungarnsturm; ein Quellenbuch mit Erläuterungen.,"Herrmann, Erwin.",X031882444,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
DR 000001 .M5  1963,DR1 .M5 1963,587613,ALDERMAN,1963,"Voices through the Iron Curtain, the Radio Free Europe story.","Michie, Allan A. (Allan Andrew),",X000764660,STACKS,STACKS,BOOK,6/29/96,5/11/14,1,3,0,12,1
DR 000001 .P6,DR1 .P6,289987,ALDERMAN,1977,Podbrani izvori za istorii?ata na balkanskite narodi XV-XIX vek /,,X031225214,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,1,0,1
DR 000001 .Q4  NO.1,DR1 .Q4 no.1,958997,ALDERMAN,1963,Polen und Deutschland : wissenschaftliche Konferenz polnischer Historiker über die polnisch-deutschen Beziehungen in der Vergangenheit.,"Wissenschaftliche Konferenz zu dem Theme ""Forschungen über die Polnisch-Deutschen Beziehungen in der Vergangenheit""",X030806405,STACKS,STACKS,BOOK,6/29/96,3/1/11,0,0,1,0,1
DR 000001 .R253  1958,DR1 .R253 1958,574711,ALDERMAN,1958,Radio Free Europe.,"Holt, Robert T.",X000671950,STACKS,STACKS,BOOK,6/29/96,4/18/13,1,1,0,8,1
DR 000001 .S75  KNJ.94,DR1 .S75 knj.94,1737411,ALDERMAN,1988,Srpske narodne pripovetke i predanja iz leskova?ke oblasti /,,X001900959,STACKS,STACKS,BOOK,6/30/96,3/1/11,0,0,1,0,1
DR 000001 .S75  KNJ.95,DR1 .S75 knj.95,1828276,ALDERMAN,1990,Narodne pesme iz Leskova?ke oblasti /,"?or?evi?, Dragutin M.",X002001951,STACKS,STACKS,BOOK,6/30/96,3/1/11,0,0,1,0,1
DR 000001 .S75  KNJ.96,DR1 .S75 knj.96,2375322,ALDERMAN,1992,Etnografski zapisi Jevrema Gruji?a : kriti?ko izdanje i prevod neobjavljene arhivske grade /,"Pavkovi?, Nikola F.",X002562625,STACKS,STACKS,BOOK,7/1/96,3/1/11,0,0,0,1,1
DR 000001 .S75  KNJ.97,DR1 .S75 knj.97,2333996,ALDERMAN,1992,Ohridsko-Struska oblast : antropogeografska prou?avanja /,"Trifunoski, Jovan F.",X002482371,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,0,1,1
DR 000001 .S845  BD.000012 BD.000001,DR1 .S845 Bd.12 Bd.1,1232806,ALDERMAN,1983,Jugoslawien am Ende der Ära Tito /,,X000886742,STACKS,STACKS,BOOK,6/30/96,3/1/11,0,0,0,0,1
DR 000001 .S845  BD.000012 BD.000002,DR1 .S845 Bd.12 Bd.2,1232806,ALDERMAN,1983,Jugoslawien am Ende der Ära Tito /,,X001335187,STACKS,STACKS,BOOK,3/1/11,3/1/11,0,0,0,0,1
DR 000001 .S845  BD.000017,DR1 .S845 Bd.17,1781479,ALDERMAN,1987,Die Völker Südosteuropas im 6. bis 8. Jahrhundert /,,X001844918,STACKS,STACKS,BOOK,6/30/96,11/30/07,0,0,0,1,1
DR 000001 .S845  BD.000020,DR1 .S845 Bd.20,1959997,ALDERMAN,1991,Die Moderne in den Literaturen Südosteuropas /,,X002141401,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
DR 000001.5 .A87  1984,DR1.5 .A87 1984,48409,ALDERMAN,1984,"Papers for the V. Congress of Southeast European Studies, Belgrade, September, 1984 /",International Congress of South-East European Research Studies.,X001044845,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,3,2,2
DR 000001.5 .I57  1969,DR1.5 .I57 1969,599040,ALDERMAN,1972,"Aspects of the Balkans; continuity and change. Contributions to the International Balkan Conference held at UCLA, October 23-28, 1969.",International Balkan Conference,X000790826,STACKS,STACKS,BOOK,6/29/96,7/27/98,0,0,3,9,1
DR 000001.5 .I59  1994,DR1.5 .I59 1994,2359599,ALDERMAN,1994,"Istorii?a, kultura, ?tnologii?a : doklady rossi?skikh uchenykh k VII Mezhdunarodnomu kongressu po izuchenii?u I?Ugo-Vostochno? Evropy, Saloniki, senti?abr? 1994 /",,X031876015,STACKS,STACKS,BOOK,7/1/96,11/6/17,0,0,0,0,1
DR 000001.7 .D63  1988,DR1.7 .D63 1988,1798281,ALDERMAN,1988,"Les Documents diplomatiques--importante source des études balkaniques : actes de la conférence scientifique internationale, Tutzing-Munich, 4-6 mai 1986.",,X002642858,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,1,1
DR 000010 .B33  1982,DR10 .B33 1982,647255,ALDERMAN,1982,"Balkanite, politiko-ikonomicheski spravochnik /",,X000601408,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
DR 000010 .F25  1939,DR10 .F25 1939,451183,ALDERMAN,1939,Hitler's route to Bagdad.,Fabian Society (Great Britain). International Research Section.,X000378322,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
DR 000010 .O75  1967,DR10 .O75 1967,576437,ALDERMAN,1967,East-Central Europe; an introductory geography,"Osborne, Richard Horsley.",X004203907,STACKS,STACKS,BOOK,2/16/99,1/1/00,0,0,0,0,1
DR 000010 .S5  1975,DR10 .S5 1975,455392,ALDERMAN,1975,Soviet Europe /,"Shanor, Donald R.",X000282177,STACKS,STACKS,BOOK,6/29/96,3/20/98,0,0,0,2,1
DR 000010 .S55  1965,DR10 .S55 1965,959002,ALDERMAN,1965,"Background to Eastern Europe,","Singleton, Frederick Bernard.",X001200739,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,2
DR 000010 .W5  NR.000080,DR10 .W5 Nr.80,509392,ALDERMAN,1967,"Die preussische Verwaltung des Regierungsbezirks Danzig, 1815-1870.","Letkemann, Peter.",X000164609,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
DR 000010 .W5  NR.000080,DR10 .W5 Nr.80,509392,ALDERMAN,1967,"Die preussische Verwaltung des Regierungsbezirks Danzig, 1815-1870.","Letkemann, Peter.",X000281987,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
DR 000010 .W5  NR.000080,DR10 .W5 Nr.80,509392,ALDERMAN,1967,"Die preussische Verwaltung des Regierungsbezirks Danzig, 1815-1870.","Letkemann, Peter.",X031888317,STACKS,STACKS,BOOK,11/2/17,11/2/17,0,0,0,0,1
DR 000105 .V813,DR105 .V813,527338,ALDERMAN,1969,Montenegro.,"Vu?kovi?, Brana.",X000790942,STACKS,STACKS,BOOK,6/29/96,3/19/97,0,0,1,6,1
DR 000106 .C76,DR106 .C76,227190,ALDERMAN,1976,Crna Gora /,,X000846138,STACKS,STACKS,BOOK,6/28/96,3/19/97,0,0,0,1,1
DR 000106 .D46  1982,DR106 .D46 1982,2252929,ALDERMAN,1982,Montenegro.,"Denton, W. (William),",X002436758,STACKS,STACKS,BOOK,7/1/96,9/5/02,0,0,0,3,1
DR 000011 .C47  1996,DR11 .C47 1996,2627289,ALDERMAN,1996,The changing shape of the Balkans /,,X004005904,STACKS,STACKS,BOOK,11/7/96,4/4/06,0,0,1,3,1
DR 000011 .H57,DR11 .H57,344969,ALDERMAN,1977,An historical geography of the Balkans /,,X000052265,STACKS,STACKS,BOOK,6/28/96,11/1/05,0,0,1,5,1
DR 000011 .M98  2005,DR11 .M98 2005,4337070,ALDERMAN,2005,Myths and boundaries in south-eastern Europe /,,X004901919,STACKS,STACKS,BOOK,1/6/06,3/21/12,0,0,0,2,1
DR 000011 .R43  1996,DR11 .R43 1996,2626133,ALDERMAN,1996,Reconstructing the Balkans : a geography of the new Southeast Europe /,,X004045656,STACKS,STACKS,BOOK,2/6/97,11/10/09,0,0,0,9,1
DR 000011.5 .B58  2000,DR11.5 .B58 2000,3705842,ALDERMAN,2000,Black lambs & grey falcons : women travellers in the Balkans /,,X004474033,STACKS,STACKS,BOOK,4/3/01,4/21/08,0,0,0,2,2
DR 000011.5 .F73,DR11.5 .F73,252509,ALDERMAN,1975,Frenski p?tepisi za Balkanite : XV-XVIII v. /,,X031869904,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
DR 000011.5 .G64  1981,DR11.5 .G64 1981,124497,ALDERMAN,1981,"Der Balkan in deutschen und österreichischen Reise- und Erlebnisberichten, 1912-1918 /","Golczewski, Mechthild.",X000537121,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
DR 000011.5 .H36  2007,DR11.5 .H36 2007,4598544,ALDERMAN,2007,The debated lands : British and American representations of the Balkans /,"Hammond, Andrew,",X004832653,STACKS,STACKS,BOOK,6/13/07,4/12/12,1,0,0,1,1
DR 000011.5 .M3,DR11.5 .M3,959003,ALDERMAN,1976,Madzharski p?tepisi za Balkanite.,,X031869897,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
DR 000117 .J6,DR117 .J6,1325531,ALDERMAN,1947,Stvaranje Crnogorske dr?ave i razvoj crnogorske nacionalnosti: istorija Crne Gore od po?etka VIII vijeka do 1918 godine.,"Jovanovi?, Jago?.",X000389884,STACKS,STACKS,BOOK,6/30/96,3/19/97,0,0,0,1,1
DR 000117 .S73  1962,DR117 .S73 1962,172785,ALDERMAN,1962,"Crna Gora pred stvaranje dr?ave, 1773-1796.","Stanojevi?, Gligor.",X000389880,STACKS,STACKS,BOOK,6/28/96,3/10/09,0,0,0,0,1
DR 000117 .S8  1912,DR117 .S8 1912,574895,ALDERMAN,1912,"A history of Montenegro,","Stevenson, Francis Seymour,",X000758726,STACKS,STACKS,BOOK,6/29/96,3/19/97,0,0,0,1,1
DR 000012 .G46,DR12 .G46,198257,ALDERMAN,1976,Dnevnik na edno putuvane do Osmanskata porta v T?Sarigrad /,"Gerlach, Stefan.",X031869898,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
DR 000012 .N45,DR12 .N45,169102,ALDERMAN,1979,Nemski i avstri?ski p?tepisi za Balkanite XV-XVI v. /,,X000395837,STACKS,STACKS,BOOK,6/28/96,8/7/08,0,0,0,1,1
DR 000012 .N46  1986,DR12 .N46 1986,782656,ALDERMAN,1986,Nemski i avstri?ski p?tepisi za Balkanite XVII-sredata na XVIII v. /,,X001262303,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
DR 001205 .D48  1984,DR1205 .D48 1984,66932,ALDERMAN,1984,"Jugoslawien : Integrationsprobleme in Geschichte und Gegenwart : Beiträge des Südosteuropa-Arbeitskreises der Deutschen Forschungsgemeinschaft zum V. Internationalen Südosteuropa-Kongress der Association internationale d'études du Sud-Est européen, Belgrad, 11.-17. September 1984 /",Deutsche Forschungsgemeinschaft. Südosteuropa-Arbeitskreis.,X000822843,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
DR 001206 .Y84  1994,DR1206 .Y84 1994,2315276,ALDERMAN,1994,Yugoslavia through documents : from its creation to its dissolution /,,X002523689,STACKS,STACKS,BOOK,7/1/96,11/17/17,2,0,0,32,1
DR 001209 .I54  1985,DR1209 .I54 1985,1382853,ALDERMAN,1985,Imenik naseljenih mesta u SFRJ /,,X001590524,STACKS,STACKS,BOOK,6/30/96,3/18/09,0,0,0,0,1
DR 001214 .H36  1987,DR1214 .H36 1987,1747628,ALDERMAN,1987,Handbook on Yugoslavia /,,X001826888,STACKS,STACKS,BOOK,6/30/96,3/18/09,0,0,2,7,1
DR 001214 .Y83  1992,DR1214 .Y83 1992,2012404,ALDERMAN,1992,"Yugoslavia, a country study /",,X002481765,STACKS,STACKS,DOCUMENT,6/30/96,6/11/12,1,0,2,12,1
DR 001218 .B63  1992,DR1218 .B63 1992,1976782,ALDERMAN,1992,Hrvatske granice od 1918. do 1991 godine /,"Boban, Ljubo.",X002161635,STACKS,STACKS,BOOK,6/30/96,2/16/01,0,0,0,2,1
DR 001218 .H567  1995  DOCUMENTS,DR1218 .H567 1995 documents,2483301,ALDERMAN,1995,"The historical boundaries between Bosnia, Croatia, Serbia : documents and maps, 1815-1945 /",,X002690579,STACKS,STACKS,BOOK,7/1/96,2/18/13,1,0,1,4,1
DR 001218 .H567  1995  MAPS,DR1218 .H567 1995 maps,2483301,ALDERMAN,1995,"The historical boundaries between Bosnia, Croatia, Serbia : documents and maps, 1815-1945 /",,X002690697,STACKS,STACKS,BOOK,7/1/96,4/14/97,0,0,0,2,1
DR 001220 .L48  1989,DR1220 .L48 1989,1789324,ALDERMAN,1989,Britanski putnici u na?im krajevima : od sredine XV do po?etka XIX veka /,"Levental, Zdenko.",X001845706,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
DR 001221 .B48  1984,DR1221 .B48 1984,1806584,ALDERMAN,1984,"Ro?, podjuna, zila : potopis [sic] /","Bevk, France,",X001275663,STACKS,STACKS,BOOK,6/30/96,3/3/11,0,0,0,0,1
DR 001224 .D67  1988,DR1224 .D67 1988,1674953,ALDERMAN,1988,Auf der Suche nach der grösseren Heimat /,"Dor, Milo,",X001363430,STACKS,STACKS,BOOK,6/30/96,3/3/11,0,0,0,2,1
DR 001227 .A67  1989,DR1227 .A67 1989,1830567,ALDERMAN,1989,Anti?ki teatar na tlu Jugoslavije : istorija i svremenost ; zbornik radova /,,X002026967,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,1,1
DR 001227 .B37  1982,DR1227 .B37 1982,1233735,ALDERMAN,1982,Ste?ci--kultura i umjetnost /,"Ba?lagi?, ?efik.",X001295281,STACKS,STACKS,BOOK,6/30/96,1/21/15,0,0,0,0,2
DR 001227 .C47  1982,DR1227 .C47 1982,24255,ALDERMAN,1982,Monumenta intra fines Jugoslaviae reperta /,"Cermanovi?-Kuzmanovi?, Aleksandrina.",X000825576,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
DR 001227 .O33  1986,DR1227 .O33 1986,1804550,ALDERMAN,1986,"Odbrambeni sistemi u praistoriji i antici na tlu Jugoslavije : referati XII kongresa arheologa Jugoslavije, Novi Sad, 1984 = Verteidigungssysteme in der Vorgeschichte und Antike im Gebiet von Jugoslawien /",,X001901093,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,1,1,1
DR 001227 .P87  1980,DR1227 .P87 1980,1358641,ALDERMAN,1980,Putevi i komunikacije u praistoriji = routes et communications pendant la prehistoire /,,X001544673,STACKS,STACKS,BOOK,6/30/96,8/24/96,0,0,0,1,1
DR 001227 .R37  1984,DR1227 .R37 1984,684689,ALDERMAN,1984,Rapporti tra i Balcani e l'Italia meridionale nell'età neolitica.,,X000999134,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
DR 001227 .R43  1988,DR1227 .R43 1988,1327082,ALDERMAN,1988,Recent developments in Yugoslav archaeology /,,X001558075,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,2,1
DR 001228 .D67  1984  V.000001,DR1228 .D67 1984 v.1,44906,ALDERMAN,1984,Na? narodni ?ivot /,"?or?evi?, Tihomir R.",X000975067,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
DR 001228 .D67  1984  V.000002,DR1228 .D67 1984 v.2,44906,ALDERMAN,1984,Na? narodni ?ivot /,"?or?evi?, Tihomir R.",X000975066,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,1,1
DR 001228 .D67  1984  V.000003,DR1228 .D67 1984 v.3,44906,ALDERMAN,1984,Na? narodni ?ivot /,"?or?evi?, Tihomir R.",X000975065,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,1,1
DR 001228 .D67  1984  V.000004,DR1228 .D67 1984 v.4,44906,ALDERMAN,1984,Na? narodni ?ivot /,"?or?evi?, Tihomir R.",X000975064,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
DR 001228 .K37  1979,DR1228 .K37 1979,2080964,ALDERMAN,1979,Kulturni i povijesne teme : izbor iz djela /,"Ker?ovani, Otokar,",X002214710,STACKS,STACKS,BOOK,6/30/96,3/18/09,0,0,0,0,1
DR 001228 .S66  1988,DR1228 .S66 1988,1738032,ALDERMAN,1988,"Spomen-spis povodom obilje?avanja stogodi?njice postojanja i rada Odbora za narodni ?ivot i obi?aje ju?nih Slavena u sastavu Jugoslavenske akademije, 1888-1988 ; [urednik Andre Mohorovi?i?].",,X002180721,STACKS,STACKS,BOOK,6/30/96,3/18/09,0,0,0,1,1
DR 001228 .W33  1998,DR1228 .W33 1998,2836162,ALDERMAN,1998,"Making a nation, breaking a nation : literature and cultural politics in Yugoslavia /","Wachtel, Andrew.",X004200187,STACKS,STACKS,BOOK,9/28/98,3/24/14,1,0,1,10,2
DR 001229 .C6515  1994,DR1229 .C6515 1994,2375178,ALDERMAN,1994,"Bordell der Krieger : Folklore, politik und Krieg /","?olovi?, Ivan,",X004262988,STACKS,STACKS,BOOK,7/1/96,3/3/11,0,0,0,1,2
DR 001229 .E86  1989,DR1229 .E86 1989,1838690,ALDERMAN,1989,"Etni?kite tradicii i sovremenosta : Me?unaroden nau?en sobir, Ohrid, 14-15 septemvri 1981 g. /",,X002648543,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,1,1,1
DR 001229 .I8  2000,DR1229 .I8 2000,3587768,ALDERMAN,2000,Identity and security in former Yugoslavia /,"Isakovi?, Zlatko.",X004500119,STACKS,STACKS,BOOK,12/6/00,9/20/12,1,0,1,6,1
DR 001229 .J84  1995,DR1229 .J84 1995,2394199,ALDERMAN,1995,"Das jugoslawische Desaster : historische, sprachliche und ideologische Hintergründe /",,X002627006,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,2,4,1
DR 001229 .K43  2002,DR1229 .K43 2002,3811434,ALDERMAN,2002,Ethnic times : exploring ethnonationalism in the former Yugoslavia /,"Kecmanovi?, Du?an.",X004593976,STACKS,STACKS,BOOK,2/5/02,11/29/04,0,0,0,4,1
