Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
341691,2,ALDERMAN,STACKS,HX11 .F24 no.334,1977,Transnational corporations : a strategy for control /,"Wilms-Wright, Carl.",X000049794,BOOK,6/28/96,7/24/07,STACKS,0,0,0,0,1
609962,2,ALDERMAN,STACKS,HX11 .F24 v.1 no.1-14,1932,The essentials of socialisation,"Cole, G. D. H. (George Douglas Howard),",X000183335,BOOK,6/29/96,1/1/00,STACKS,0,0,0,0,1
610267,2,ALDERMAN,STACKS,HX11 .F24 v.10 no.123-136,1948,"Lords and Commons,","Hardie, Frank.",X000835076,BOUND-JRNL,6/29/96,1/1/00,STACKS,0,0,0,0,1
610415,2,ALDERMAN,STACKS,HX11 .F24 v.10 no.123-136,1949,Socialism as internationalism.,"Laski, Harold J. (Harold Joseph),",610415-1001,BOOK,6/29/96,12/20/17,STACKS,0,0,0,1,1
611252,2,ALDERMAN,STACKS,HX11 .F24 v.11 no.137-147,1950,"Scottish devolution,","Marwick, William H. (William Hutton),",X001037233,BOOK,6/29/96,12/20/17,STACKS,0,0,0,2,1
611377,2,ALDERMAN,STACKS,HX11 .F24 v.12 no.148-162,1952,Secondary education survey; an analysis of LEA development plans for secondary education,"Thompson, Joan Beauchamp.",X000755979,BOOK,6/29/96,12/20/17,STACKS,0,0,1,2,1
611461,2,ALDERMAN,STACKS,HX11 .F24 v.13 no.163-177,1954,"Monopoly: good and bad,","Evely, Richard William.",X000415146,BOOK,6/29/96,12/20/17,STACKS,0,0,0,3,1
611294,2,ALDERMAN,STACKS,HX11 .F24 v.14 no.178-189,1956,Financing local government,"Hanson, A. H. (Albert Henry)",X004034562,BOOK,6/29/96,12/20/17,STACKS,0,0,0,0,1
611486,2,ALDERMAN,STACKS,HX11 .F24 v.15 no.190-200,1957,Reforming the tax system.,Fabian Society (Great Britain),X004618791,BOOK,12/11/03,12/20/17,STACKS,0,0,1,1,1
608951,2,ALDERMAN,STACKS,HX11 .F24 v.2 no.15-27,1934,"Socialist credit policy,","Durbin, E. F. M. (Evan Frank Mottram),",X000265631,BOOK,6/29/96,12/20/17,STACKS,0,0,1,1,1
608996,2,ALDERMAN,STACKS,HX11 .F24 v.3 no.28-37,1936,Rent rebates.,"Wilson, Geoffrey,",X030229827,BOUND-JRNL,7/24/07,12/20/17,STACKS,0,0,0,0,1
609175,2,ALDERMAN,STACKS,HX11 .F24 v.4 no.38-49,1938,"The City today,",,X000413405,BOUND-JRNL,2/22/01,12/20/17,STACKS,0,0,1,0,1
609684,2,ALDERMAN,STACKS,HX11 .F24 v.5 no.50-63,1940,Eastern Europe after Hitler,"Warriner, Doreen,",X000372715,BOOK,6/29/96,12/20/17,STACKS,0,0,0,1,1
608924,2,ALDERMAN,STACKS,HX11 .F24 v.6 no.64-78,1942,"Community feeding in wartime,","Drake, Barbara,",X000171792,BOOK,6/29/96,12/20/17,STACKS,0,0,0,1,1
609969,2,ALDERMAN,STACKS,HX11 .F24 v.7 no.79-90,1943,The Prevention of general unemployment : evidence submitted to Sir William Beveridge in connection with his investigation into employment /,,X000458816,BOOK,6/29/96,12/20/17,STACKS,0,0,0,0,1
610242,2,ALDERMAN,STACKS,HX11 .F24 v.8 no.91-107,1945,"Monopoly in British industry,","Lewis, W. Arthur (William Arthur),",X000500317,BOUND-JRNL,6/29/96,12/20/17,STACKS,0,0,4,4,1
610378,2,ALDERMAN,STACKS,HX11 .F24 v.9 no.108-122,1946,"Distribution, the case for a national census;","Cobb, F. A.",X000458839,BOUND-JRNL,6/29/96,12/20/17,STACKS,0,0,0,1,1
7538328,2,ALDERMAN,STACKS,HX11 .F25 no. 451,1977,The Labour Party : crisis and prospects /,"Hayter, Dianne.",X030229873,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7538332,2,ALDERMAN,STACKS,HX11 .F25 no. 452,1977,A competitive pound /,"Gould, Bryan.",X030229874,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7537752,2,ALDERMAN,STACKS,HX11 .F25 no. 453 1978,1978,Think small : enterprise and the economy /,"Falk, Nicholas.",X030229875,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7537420,2,ALDERMAN,STACKS,HX11 .F25 no. 455 1978,1978,Industrial common ownership /,"Watkins, David,",X030229876,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7537423,2,ALDERMAN,STACKS,HX11 .F25 no. 456 1978,1978,National parks : a strategy for revival /,"Smith, Chris,",X030229878,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7537432,2,ALDERMAN,STACKS,HX11 .F25 no. 457 1978,1978,The computer and society : servant or master /,"Crowe, Tom.",X030229879,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7538269,2,ALDERMAN,STACKS,HX11 .F25 no. 489 1983,1983,Labour's choices /,,X030229944,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7538275,2,ALDERMAN,STACKS,HX11 .F25 no. 490,1983,Law and order : theft of an issue /,"Downes, David M.",X030229932,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7538291,2,ALDERMAN,STACKS,HX11 .F25 no. 492,1983,"The conservatives, trade unions, and political funding /","Ewing, K. D. (Keith D.)",X030229930,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7538296,2,ALDERMAN,STACKS,HX11 .F25 no. 493,1984,The Fabian Society : its early history /,"Shaw, Bernard,",X030229929,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7538310,2,ALDERMAN,STACKS,HX11 .F25 no. 494,1984,"Equality, markets, and the state /","Plant, Raymond.",X030229928,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7538318,2,ALDERMAN,STACKS,HX11 .F25 no. 495,1984,Socialist values and time /,"Crick, Bernard,",X030229927,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7538324,2,ALDERMAN,STACKS,HX11 .F25 no. 496 1984,1984,Socialism and decentralisation /,"Wright, Anthony,",X030229926,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7537748,2,ALDERMAN,STACKS,HX11 .F25 no. 511,1986,Managing local socialism /,"Alexander, Alan,",X030229912,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7537749,2,ALDERMAN,STACKS,HX11 .F25 no. 512,1986,French lessons for Labour : the Labour Party /,"MacShane, Denis.",X030229911,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7537751,2,ALDERMAN,STACKS,HX11 .F25 no. 513,1986,The consumer case for socialism /,"Smith, Martin,",X030229910,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7537737,2,ALDERMAN,STACKS,HX11 .F25 no. 515,1986,Labour and youth : the missing generation /,"Mann, John.",X001115345,BOOK,6/30/96,12/20/17,STACKS,0,0,0,0,1
7537743,2,ALDERMAN,STACKS,HX11 .F25 no. 516,1986,Market socialism : whose choice? : a debate /,,X001077032,BOOK,6/30/96,12/20/17,STACKS,0,0,0,0,1
7537726,2,ALDERMAN,STACKS,HX11 .F25 no. 517,1987,New roads to equality : contract compliance for the UK? /,"Carr, John,",X030229898,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7537733,2,ALDERMAN,STACKS,HX11 .F25 no. 518,1987,An investment bank for the UK /,"Turner, Dennis,",X030229909,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7538313,2,ALDERMAN,STACKS,HX11 .F25 no. 520,1987,Beyond Band Aid : charity is not enough /,"Lestor, Joan.",X030229907,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7537438,2,ALDERMAN,STACKS,HX11 .F25 no. 521,1987,Labour's next moves forward /,,X030229906,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7537446,2,ALDERMAN,STACKS,HX11 .F25 no. 522,1987,Conviction politics : a plan for penal policy /,"Shaw, Stephen,",X030229905,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7364424,2,ALDERMAN,STACKS,HX11 .F25 no.441 1976,1976,Workers in the boardroom /,Fabian Society (Great Britain). Working Party on Industrial Democracy.,X030229863,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7364425,2,ALDERMAN,STACKS,HX11 .F25 no.442 1976,1976,A positive incomes policy /,"Brown, William Arthur,",X030229864,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7364429,2,ALDERMAN,STACKS,HX11 .F25 no.444 1976,1976,Britain's migrant workers /,"Ashtiany, Sue.",X030229865,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7538303,2,ALDERMAN,STACKS,HX11 .F25 no.450 1977,1977,What future for the Falklands? /,"Phipps, Colin.",X030229872,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7549236,2,ALDERMAN,STACKS,HX11 .F25 no.454 1978,1978,"Legal services for all : justice for all, part 2 /",Society of Labour Lawyers.,X030229877,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7364445,2,ALDERMAN,STACKS,HX11 .F25 no.458 1978,1978,Labour and the social contract /,"Taylor, Robert,",X030229880,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7364450,2,ALDERMAN,STACKS,HX11 .F25 no.459 1978,1978,Deserting the middle ground : Tory social policies /,Fabian Society (Great Britain),X030229881,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7364453,2,ALDERMAN,STACKS,HX11 .F25 no.460 1979,1979,A family service for the mentally handicapped /,"Jaehnig, Walter.",X030229882,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7364454,2,ALDERMAN,STACKS,HX11 .F25 no.461 1979,1979,Creating a caring community /,,X030229883,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7364456,2,ALDERMAN,STACKS,HX11 .F25 no.462 1979,1979,The politics of monetarism /,"Gould, Bryan.",X030229884,BOOK,7/25/07,7/25/07,STACKS,0,0,0,0,1
7364457,2,ALDERMAN,STACKS,HX11 .F25 no.469 1980,1980,A Radical agenda for London /,,X030229891,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7364432,2,ALDERMAN,STACKS,HX11 .F25 no.471 1980,1980,Race and affirmative action /,"Bowers, John,",X030229893,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7364435,2,ALDERMAN,STACKS,HX11 .F25 no.473,1981,Socialism and professionalism : the social welfare professions /,"Wilding, Paul.",X030229895,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7364458,2,ALDERMAN,STACKS,HX11 .F25 no.474 1981,1981,A British approach to peace /,"Brown, Neville.",X030229896,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7364460,2,ALDERMAN,STACKS,HX11 .F25 no.475 1981,1981,No nukes! /,"Cook, Robin F.",X030229897,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7364461,2,ALDERMAN,STACKS,HX11 .F25 no.476 1981,1981,How to abolish the Lords /,"Bell, Stuart,",X030229933,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7364463,2,ALDERMAN,STACKS,HX11 .F25 no.477 1981,1981,The Labour Party and the new left /,"Webster, David,",X030229934,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7364464,2,ALDERMAN,STACKS,HX11 .F25 no.478 1981,1981,Against all reason : Britain and South Africa in the eighties /,,X030229935,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7364465,2,ALDERMAN,STACKS,HX11 .F25 no.480 1982,1982,Making government work /,,X030229937,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7537754,2,ALDERMAN,STACKS,HX11 .F25 no.481 1982,1982,The future of collective bargaining /,"Basnett, David,",X030229938,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7537755,2,ALDERMAN,STACKS,HX11 .F25 no.487 1983,1983,Urban policies : a new approach /,"Donnison, David,",X030229943,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7538280,2,ALDERMAN,STACKS,HX11 .F25 no.491,1983,Building from the bottom : the Sheffield experience /,"Blunkett, David,",X030229931,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7364438,2,ALDERMAN,STACKS,HX11 .F25 no.498,1984,"Social security, the real agenda : the Fabian Society's response to the government's review of social security.",,X030229924,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7520936,2,ALDERMAN,STACKS,HX11 .F25 no.500,1984,Why are the many poor? /,"Townsend, Peter,",X030229922,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7521027,2,ALDERMAN,STACKS,HX11 .F25 no.502,1985,Socialism can survive : social change and the Labour Party /,"Mann, Michael,",X030229920,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7521040,2,ALDERMAN,STACKS,HX11 .F25 no.503,1985,The Swedish road to socialism /,"Linton, Martin.",X030229919,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7521048,2,ALDERMAN,STACKS,HX11 .F25 no.504,1985,Understanding the miners' strike /,"Lloyd, John,",X030229917,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7521052,2,ALDERMAN,STACKS,HX11 .F25 no.505,1985,A new housing policy for Labour /,"Griffiths, David,",X030229918,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7521058,2,ALDERMAN,STACKS,HX11 .F25 no.506,1985,Who controls training? : the rise of the Manpower Services Commission /,"St. John-Brooks, Caroline.",X030229916,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7521063,2,ALDERMAN,STACKS,HX11 .F25 no.507,1985,Winning women's votes /,,X030229936,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7521070,2,ALDERMAN,STACKS,HX11 .F25 no.508,1985,Freedom at work : towards the reform of Tory employment laws /,"McCarthy, W. E. J. (William Edward John)",X030229915,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7521075,2,ALDERMAN,STACKS,HX11 .F25 no.509,1986,The future of socialism /,"Kinnock, Neil Gordon,",X030229914,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7521019,2,ALDERMAN,STACKS,HX11 .F25 no.510,1985,Labour and a world society /,"Healey, Denis.",X030229921,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7538326,2,ALDERMAN,STACKS,HX11 .F25 no.510,1986,Beyond nuclear deterrence /,"Healey, Denis.",X030229913,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7521687,2,ALDERMAN,STACKS,HX11 .F25 no.514xxx,1986,Equality and quality: a socialist plan for education /,"Radice, Giles.",X001077038,BOOK,6/30/96,12/20/17,STACKS,0,0,0,0,1
7521707,2,ALDERMAN,STACKS,HX11 .F25 no.519,1987,Labour's first hundred days /,,X030229908,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7521737,2,ALDERMAN,STACKS,HX11 .F25 no.524,1988,Can governments manage the economy? /,"Tomlinson, Jim.",X001559198,BOOK,6/30/96,12/20/17,STACKS,0,0,0,0,1
7521749,2,ALDERMAN,STACKS,HX11 .F25 no.525,1988,Bringing common sense to the Common Market : a left agenda for Europe /,"Martin, David Weir.",X001559199,BOOK,6/30/96,12/20/17,STACKS,0,0,0,0,1
7522019,2,ALDERMAN,STACKS,HX11 .F25 no.527,1988,Case for equality /,"Drabble, Margaret,",X001559196,BOOK,6/30/96,12/20/17,STACKS,0,0,0,0,1
7521985,2,ALDERMAN,STACKS,HX11 .F25 no.528,1988,Making the City work /,"Goodhart, David.",X030229903,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7521992,2,ALDERMAN,STACKS,HX11 .F25 no.529,1988,Life begins at 40 : in defence of the NHS /,"Cook, Robin F.",X030229902,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7522001,2,ALDERMAN,STACKS,HX11 .F25 no.530,1988,"Socialism, merit and efficiency /",,X002077579,BOOK,6/30/96,12/20/17,STACKS,0,0,0,1,1
7522027,2,ALDERMAN,STACKS,HX11 .F25 no.531,1988,"Citizenship, rights and socialism /","Plant, Raymond.",X002077581,BOOK,6/30/96,12/20/17,STACKS,0,0,0,1,1
7522041,2,ALDERMAN,STACKS,HX11 .F25 no.532,1988,Labour can still win /,"Linton, Martin.",X001559197,BOOK,6/30/96,12/20/17,STACKS,0,0,0,0,1
7522065,2,ALDERMAN,STACKS,HX11 .F25 no.533,1989,Working for common security /,,X030229901,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7521770,2,ALDERMAN,STACKS,HX11 .F25 no.534,1989,Natural allies : Labour and the unions /,"Upham, Martin.",X030229900,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7521643,2,ALDERMAN,STACKS,HX11 .F25 no.535,1989,The Australian Labor Party : a model for others? /,"Duncan, Graeme Campbell.",X001631479,BOOK,6/30/96,12/20/17,STACKS,0,0,0,0,1
7521655,2,ALDERMAN,STACKS,HX11 .F25 no.536,1989,Does society exist? : the case for socialism /,"Barry, Brian,",X030229899,BOOK,7/25/07,12/20/17,STACKS,0,0,0,0,1
7522074,2,ALDERMAN,STACKS,HX11 .F25 no.537,1990,Devolving power : the case for regional government /,"Coulson, Andrew.",X001793328,BOOK,6/30/96,12/20/17,STACKS,0,0,2,0,1
7521678,2,ALDERMAN,STACKS,HX11 .F25 no.538,1990,Sustainable development : greening the economy /,"Jacobs, Michael,",X001793316,BOOK,6/30/96,12/20/17,STACKS,0,0,0,0,1
7521955,2,ALDERMAN,STACKS,HX11 .F25 no.539,1990,Controlling inflation : two views /,"Holtham, Gerald.",X001793317,BOOK,6/30/96,12/20/17,STACKS,0,0,0,0,1
7521962,2,ALDERMAN,STACKS,HX11 .F25 no.540,1990,After the cold war : building on the alliances /,"Gapes, Mike.",X001792931,BOOK,6/30/96,12/20/17,STACKS,0,0,0,0,1
7521967,2,ALDERMAN,STACKS,HX11 .F25 no.541,1990,Quotas now : women in the Labour Party /,"Brooks, Rachel.",X001759367,BOOK,6/30/96,12/20/17,STACKS,0,0,0,1,1
2088169,2,ALDERMAN,STACKS,HX11 .F25 no.543,1991,A European environment charter /,"Robins, Nick.",X001771408,BOOK,6/30/96,7/24/07,STACKS,0,0,0,0,1
