"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"74","ALDERMAN","U  000021.2 .L386  2010","X031579913","Why nations fight : past and future motives for war /","Lebow, Richard Ned.",2010,FALSE
"75","ALDERMAN","U  000021.2 .L39  1993","X002329507","Interstate crisis behavior, 1816-1980 : realism vs. reciprocity /","Leng, Russell J.",1993,FALSE
"76","ALDERMAN","U  000021.2 .L44  1983","X000627254","War in the modern great power system, 1495-1975 /","Levy, Jack S.,",1983,FALSE
"77","ALDERMAN","U  000021.2 .L66  2016","X031792194","The soul of armies : counterinsurgency doctrine and military culture in the US and UK /","Long, Austin G.,",2016,FALSE
"78","ALDERMAN","U  000021.2 .M363  2010","X030745728","Pop culture goes to war : enlisting and resisting militarism in the war on terror /","Martin, Geoff,",2010,FALSE
"79","ALDERMAN","U  000021.2 .M375  2002","X004586237","Spectator-sport war : the West and contemporary conflict /","McInnes, Colin.",2002,FALSE
"80","ALDERMAN","U  000021.2 .M56  2004","X004746345","Solving the war puzzle : beyond the democratic peace /","Moore, John Norton,",2004,FALSE
"81","ALDERMAN","U  000021.2 .M8397  2004","X004767812","The Remnants of war /","Mueller, John E.",2004,FALSE
"82","ALDERMAN","U  000021.2 .O25","X000357704","The conduct of just and limited war /","O'Brien, William Vincent.",1981,FALSE
"83","ALDERMAN","U  000021.2 .O7","X000141422","The war ledger /","Organski, A. F. K.,",1980,FALSE
"84","ALDERMAN","U  000021.2 .O72  1989","X001558372","The Origin and prevention of major wars /","",1989,FALSE
"85","ALDERMAN","U  000021.2 .O94  2012","X030946144","The Oxford handbook of war /","",2012,FALSE
"86","ALDERMAN","U  000021.2 .P32  1992","X002119104","Understanding war : essays on Clausewitz and the history of military power /","Paret, Peter.",1992,FALSE
"87","ALDERMAN","U  000021.2 .P323  1996","X002745538","Parity and war : evaluations and extensions of the War ledger /","",1996,FALSE
"88","ALDERMAN","U  000021.2 .P336  2015","X031791348","The psychology of modern conflict : evolutionary theory, human nature and a liberal approach to war /","Payne, Kenneth,",2015,FALSE
"89","ALDERMAN","U  000021.2 .P535  1993","X002243060","War machine : the rationalisation of slaughter in the modern age /","Pick, Daniel.",1993,FALSE
"90","ALDERMAN","U  000021.2 .P598  2007","X030259772","The practice of war : production, reproduction and communication of armed violence /","",2007,FALSE
"91","ALDERMAN","U  000021.2 .P68  1995","X006054102","The process of war : advancing the scientific study of war /","",1995,FALSE
"92","ALDERMAN","U  000021.2 .R33  1968","X000305512","The just war; force and political responsibility.","Ramsey, Paul.",1968,FALSE
"93","ALDERMAN","U  000021.2 .R43  1994","X002536347","Organizing societies for war : the process and consequences of societal militarization /","Regan, Patrick M.",1994,FALSE
"94","ALDERMAN","U  000021.2 .R45  2013","X030610558","Just war and international order : the uncivil condition in world politics /","Rengger, N. J. (Nicholas J.),",2013,FALSE
"95","ALDERMAN","U  000021.2 .R48  2005","X030623699","Rethinking the nature of war /","",2005,FALSE
"96","ALDERMAN","U  000021.2 .R638  2005","X004808506","War and human nature /","Rosen, Stephen Peter,",2005,FALSE
"97","ALDERMAN","U  000021.2 .S522  2005","X004858869","The new western way of war : risk-transfer war and its crisis in Iraq /","Shaw, Martin.",2005,FALSE
"98","ALDERMAN","U  000021.2 .S523  2003","X004706000","War and genocide : organized killing in modern society /","Shaw, Martin.",2003,FALSE
"99","ALDERMAN","U  000021.2 .S55  2017","X032405318","Los silencios de la guerra /","",2017,FALSE
"100","CLEMONS","U  000021.2 .S595  2008","X030253882","Killing civilians : method, madness, and morality in war /","Slim, Hugo.",2008,FALSE
"101","ALDERMAN","U  000021.2 .S624  2006","X030115247","The utility of force : the art of war in the modern world /","Smith, Rupert,",2006,FALSE
"102","CLEMONS","U  000021.2 .S624  2007","X030145334","The utility of force : the art of war in the modern world /","Smith, Rupert,",2007,FALSE
"103","ALDERMAN","U  000021.2 .S6375  2009","X030277945","The causes of war /","Sobek, David.",2009,FALSE
"104","ALDERMAN","U  000021.2 .S68  1996","X030508757","Win, lose, or draw : domestic politics and the crucible of war /","Stam, Allan C.",1996,FALSE
"105","CLEMONS","U  000021.2 .U83  1993","X006082613","The Use of force: military power and international politics /","",1993,FALSE
"106","ALDERMAN","U  000021.2 .V33  2017","X031761179","More on war /","Van Creveld, Martin,",2017,FALSE
"107","ALDERMAN","U  000021.2 .V34  1999","X004628585","Causes of war : power and the roots of conflict /","Van Evera, Stephen.",1999,FALSE
"108","ALDERMAN","U  000021.2 .V573  2008","X030609019","Pure war : twenty-five years later /","Virilio, Paul.",2008,FALSE
"109","ALDERMAN","U  000021.2 .W34497  2004","X030356812","Arguing about war /","Walzer, Michael.",2004,FALSE
"110","CLEMONS","U  000021.2 .W345","X000072183","Just and unjust wars : a moral argument with historical illustrations /","Walzer, Michael.",1977,FALSE
"111","ALDERMAN","U  000021.2 .W345  1992","X002737508","Just and unjust wars : a moral argument with historical illustrations /","Walzer, Michael.",1992,FALSE
"112","ALDERMAN","U  000021.2 .W345  2006","X030107623","Just and unjust wars : a moral argument with historical illustrations /","Walzer, Michael.",2006,FALSE
"113","ALDERMAN","U  000021.2 .W345  2015","X031731191","Just and unjust wars : a moral argument with historical illustrations /","Walzer, Michael",2015,FALSE
"114","ALDERMAN","U  000021.2 .W357  1994","X002520637","War /","",1994,FALSE
"115","ALDERMAN","U  000021.2 .W367  1993","X002251620","War and society in the Greek world /","",1993,FALSE
"116","ALDERMAN","U  000021.2 .W368  2001","X004522714","War in the age of technology : myriad faces of modern armed conflict /","",2001,FALSE
"117","ALDERMAN","U  000021.2 .W394  1996","X004049869","The next war /","Weinberger, Caspar W.",1996,FALSE
"118","ALDERMAN","U  000021.2 .W477  2000","X004478052","What do we know about war? /","",2000,FALSE
"119","ALDERMAN","U  000021.2 .Y63  1984","X000956482","When war is unjust : being honest in just-war thinking /","Yoder, John Howard.",1984,FALSE
"120","ALDERMAN","U  000021.5 .A993  2016","X032214708","al-Jaysh wa-al-sul?ah f? al-t?r?kh al-?Uthm?n? : ba?th f? ?ilm al-ijtim?? al-?askar? /","?Azz?w?, Qays Jaw?d",2016,FALSE
"121","ALDERMAN","U  000021.5 .B45  2012","X030845723","Bring me men : military masculinity and the benign facade of American empire, 1898-2001 /","Belkin, Aaron,",2012,FALSE
"122","ALDERMAN","U  000021.5 .B46  1998","X004220330","Mastering soldiers : conflict, emotions, and the enemy in an Israeli military unit /","Ben-Ari, Eyal,",1998,FALSE
"123","ALDERMAN","U  000021.5 .C445  2003","X004632205","The chivalric ethos and the development of military professionalism /","",2003,FALSE
"124","ALDERMAN","U  000021.5 .C74  2008","X030466323","The culture of war /","Van Creveld, Martin,",2008,FALSE
"125","ALDERMAN","U  000021.5 .E45  1987","X001186386","Women and war /","Elshtain, Jean Bethke,",1987,FALSE
"126","ALDERMAN","U  000021.5 .E45  1987B","X001282801","Women and war /","Elshtain, Jean Bethke,",1987,FALSE
"127","ALDERMAN","U  000021.5 .E54  2013","X031603531","Modern war : a very short introduction /","English, Richard,",2013,FALSE
"128","ALDERMAN","U  000021.5 .G65  2001","X004555900","War and gender : how gender shapes the war system and vice versa /","Goldstein, Joshua S.,",2001,FALSE
"129","ALDERMAN","U  000021.5 .J3  1977","X000050742","Military institutions and coercion in the developing nations /","Janowitz, Morris.",1977,FALSE
"130","ALDERMAN","U  000021.5 .J6  1962","X000116944","The role of the military in underdeveloped countries.","Johnson, John J.,",1962,FALSE
"131","ALDERMAN","U  000021.5 .M35  1987B","X001185199","Militarism versus feminism : writings on women & war /","Marshall, Catherine,",1987,FALSE
"132","ALDERMAN","U  000021.5 .M445  1999","X004410071","The military and militarism in Israeli society /","",1999,FALSE
"133","ALDERMAN","U  000021.5 .M4985  1988","X001364817","The Military : more than just a job? /","",1988,FALSE
"134","ALDERMAN","U  000021.5 .N33  2005","X004860072","Trained to kill : soldiers at war /","Nadelson, Theodore,",2005,FALSE
"135","ALDERMAN","U  000021.5 .P63  1980","X000141005","The Political influence of the military : a comparative reader /","",1980,FALSE
"136","ALDERMAN","U  000021.5 .R32","X000471272","The taming of the troops : social control in the United States Army /","Radine, Lawrence B.",1977,FALSE
"137","CLEMONS","U  000021.5 .W48  1991","X001926733","Military brats : legacies of childhood inside the fortress /","Wertsch, Mary Edwards.",1991,FALSE
"138","ALDERMAN","U  000021.75 .A44  1992","X002423482","American women and the U.S. armed forces : a guide to the records of military agencies in the National Archives relating to American women /","",1992,FALSE
"139","ALDERMAN","U  000021.75 .B87  2004","X004772921","Camp all-American, Hanoi Jane, and the high-and-tight : gender, folklore, and changing military culture /","Burke, Carol.",2004,FALSE
"140","ALDERMAN","U  000021.75 .E55  1983","X000834075","Does khaki become you? : the militarisation of women's lives /","Enloe, Cynthia H.,",1983,FALSE
"141","ALDERMAN","U  000021.75 .E5524  2000","X004406030","Maneuvers : the international politics of militarizing women's lives /","Enloe, Cynthia H.,",2000,FALSE
"142","ALDERMAN","U  000021.75 .F46  2015","X031818476","Female combatants in conflict and peace : challenging gender in violence and post-conflict reintegration /","",2015,FALSE
"143","ALDERMAN","U  000021.75 .G45  2010","X030745384","Gender, war and politics : transatlantic perspectives, 1775-1830 /","",2010,FALSE
"144","ALDERMAN","U  000021.75 .H45  2002","X004668577","Home/front : the military, war, and gender in twentieth-century Germany /","",2002,FALSE
"145","ALDERMAN","U  000021.75 .I48  1987B","X001293036","Images of women in peace and war : cross-cultural and historical perspectives /","",1987,FALSE
"146","ALDERMAN","U  000021.75 .J66  1997","X004092682","Women warriors : a history /","Jones, David E.,",1997,FALSE
"147","ALDERMAN","U  000021.75 .L96  2008","X030471520","Women, armies, and warfare in early modern Europe /","Lynn, John A. (John Albert),",2008,FALSE
"148","ALDERMAN","U  000021.75 .O43  2007","X030256787","Women as weapons of war : Iraq, sex, and the media /","Oliver, Kelly,",2007,FALSE
"149","ALDERMAN","U  000021.75 .V36  2001","X004470563","Men, women and war /","Van Creveld, Martin,",2001,FALSE
"150","ALDERMAN","U  000021.75 .W58  1997","X004105209","Wives and warriors : women and the military in the United States and Canada /","",1997,FALSE
"151","ALDERMAN","U  000021.75 .W66  1988","X001459047","Women and the military system /","",1988,FALSE
"152","ALDERMAN","U  000021.75 .W67  1990","X030273978","Women, militarism, and war : essays in history, politics, and social theory /","",1990,FALSE
"153","ALDERMAN","U  000022 .B36  2006","X030108263","The barbarization of warfare /","",2006,FALSE
"154","ALDERMAN","U  000022 .C3713  2006","X030107628","War dead : Western societies and the casualties of war /","Capdevila, Luc.",2006,FALSE
"155","ALDERMAN","U  000022 .C39  2014","X031656662","Endurance and war : the national sources of military cohesion /","Castillo, Jasen,",2014,FALSE
"156","ALDERMAN","U  000022 .C528  1998","X004206664","The ethics of war and peace : an introduction to legal and moral issues /","Christopher, Paul,",1998,FALSE
"157","ALDERMAN","U  000022 .C5397  1997","X006046765","The ethics of war /","Coates, A. J. (Anthony Joseph),",1997,FALSE
"158","ALDERMAN","U  000022 .C597  2004","X004803227","The moral warrior : ethics and service in the U.S. military /","Cook, Martin L.,",2004,FALSE
"159","ALDERMAN","U  000022 .C73  2013","X031621004","Accountability for killing : moral responsibility for collateral damage in America's post-9/11 wars /","Crawford, Neta,",2013,FALSE
"160","CLEMONS","U  000022 .E8288  2004","X004708154","Ethics and the future of conflict : lessons from the 1990s /","",2004,FALSE
"161","ALDERMAN","U  000022 .E86  2006","X030200233","The ethics of war : classic and contemporary readings /","",2006,FALSE
"162","ALDERMAN","U  000022 .F44  2015","X031792247","Archives of the insensible : of war, photopolitics, and dead memory /","Feldman, Allen,",2015,FALSE
"163","ALDERMAN","U  000022 .F45  2009","X030467389","How do I save my honor? : war, moral integrity, and principled resignation /","Felice, William F.,",2009,FALSE
"164","ALDERMAN","U  000022 .F49  2010","X030781731","Public war, private conscience : the ethics of political violence /","Fiala, Andrew,",2010,FALSE
"165","ALDERMAN","U  000022 .F56  2015","X031732005","Terrorism and the right to resist : a theory of just Revolutionary War /","Finlay, Christopher (Christopher J.),",2015,FALSE
"166","ALDERMAN","U  000022 .F57  2012","X030609391","Morality and war : can war be just in the twenty-first century? /","Fisher, David,",2012,FALSE
"167","ALDERMAN","U  000022 .F588  2002","X004637244","Romantics at war : glory and guilt in the age of terrorism /","Fletcher, George P.",2002,FALSE
"168","ALDERMAN","U  000022 .F65  2007","X030250257","War and ethics : a new just war theory /","Fotion, N.",2007,FALSE
"169","ALDERMAN","U  000022 .G87  2007","X030277548","Just War : the Just War tradition : ethics in modern warfare /","Guthrie, Charles,",2007,FALSE
"170","ALDERMAN","U  000022 .H38  1989","X001519509","Moral issues in military decision making /","Hartle, Anthony E.,",1989,FALSE
"171","ALDERMAN","U  000022 .H65  1989","X001454921","On war and morality /","Holmes, Robert L.",1989,FALSE
"172","ALDERMAN","U  000022 .H79  2014","X031627447","How we fight : ethics in war /","",2014,FALSE
"173","ALDERMAN","U  000022 .J43  2009","X030467159","Thomas Jefferson : thoughts on war and revolution : annotated correspondence /","Jefferson, Thomas,",2009,FALSE
"174","ALDERMAN","U  000022 .J89  2018","X031813598","Just war thinkers : from Cicero to the 21st century /","",2018,FALSE
"175","ALDERMAN","U  000022 .K286  2012","X030846219","The moral target : aiming at right conduct in war and other conflicts /","Kamm, F. M. (Frances Myrna)",2012,FALSE
"176","ALDERMAN","U  000022 .K36  2011","X030947603","Ethics for enemies : terror, torture, and war /","Kamm, F. M. (Frances Myrna)",2011,FALSE
"177","ALDERMAN","U  000022 .L36  2001","X004556047","The leader's imperative : ethics, integrity, and responsibility /","",2001,FALSE
"178","ALDERMAN","U  000022 .L37  2008","X030254373","The legitimate use of military force : the just war tradition and the customary law of armed conflict /","",2008,FALSE
"179","ALDERMAN","U  000022 .M3","X000359470","Military honor after Mylai","McWilliams, Wilson C.",1972,FALSE
"180","ALDERMAN","U  000022 .M388  2012","X031215152","After war ends : a philosophical perspective /","May, Larry.",2012,FALSE
"181","ALDERMAN","U  000022 .M394  2009","X030567273","Killing in war /","McMahan, Jeff.",2009,FALSE
"182","ALDERMAN","U  000022 .M57  2015","X031654444","A darkling plain : stories of conflict and humanity during war /","Monroe, Kristen Renwick,",2015,FALSE
"183","ALDERMAN","U  000022 .M5924  2002","X004661815","Moral constraints on war : principles and cases /","",2002,FALSE
"184","ALDERMAN","U  000022 .M595  2007","X030109557","The morality of war : a reader /","",2007,FALSE
"185","ALDERMAN","U  000022 .M67  2006","X004862357","The morality of war : classical and contemporary readings /","",2006,FALSE
"186","ALDERMAN","U  000022 .N67  1995","X002557572","Ethics, killing and war /","Norman, Richard (Richard J.)",1995,FALSE
"187","CLEMONS","U  000022 .O63  2009","X030474355","On war : a dialogue /","Orend, Brian,",2009,FALSE
"188","ALDERMAN","U  000022 .O728  2006","X030104928","The morality of war /","Orend, Brian,",2006,FALSE
"189","ALDERMAN","U  000022 .O73  2000","X004423170","War and international justice : a Kantian perspective /","Orend, Brian,",2000,FALSE
"190","ALDERMAN","U  000022 .P37  1979","X000037924","The ethics of war /","Paskins, Barrie.",1979,FALSE
"191","CLEMONS","U  000022 .P37  1979B","X000139182","The ethics of war /","Paskins, Barrie.",1979,FALSE
"192","ALDERMAN","U  000022 .P45  2016","X031761172","Partly cloudy : ethics in war, espionage, covert action, and interrogation /","Perry, David L.,",2016,FALSE
"193","ALDERMAN","U  000022 .P74  2007","X030257343","Preemption : military action and moral justification /","",2007,FALSE
"194","ALDERMAN","U  000022 .P75  2007","X004832251","The price of peace : just war in the twenty-first century /","",2007,FALSE
"195","ALDERMAN","U  000022 .R45  2007","X030103808","Rethinking the just war tradition /","",2007,FALSE
"196","ALDERMAN","U  000022 .R67  2007","X030256352","Walking away from Nuremberg : just war and the doctrine of command responsibility /","Rockwood, Lawrence.",2007,FALSE
"197","ALDERMAN","U  000022 .T46  2003","X004708610","The just war : an American reflection on the morality of war in our time /","Temes, Peter S.,",2003,FALSE
"198","ALDERMAN","U  000022 .T65  1995","X002559723","True faith and allegiance : the burden of military ethics /","Toner, James Hugh,",1995,FALSE
"199","ALDERMAN","U  000022 .W37","X000210780","War and morality.","Wasserstrom, Richard A.",1970,FALSE
"200","ALDERMAN","U  000022 .W38  2004","X004795001","War and morality : proceedings of a RUSI conference: 'Morality in Asymmetric War and Intervention operations' held on 19-20 September 2002 : including a new section on the Iraq War and its aftermath /","",2004,FALSE
"201","ALDERMAN","U  000022 .W55  2012","X030846653","The verdict of battle : the law of victory and the making of modern war /","Whitman, James Q.,",2012,FALSE
"202","ALDERMAN","U  000022 .W64  2007","X030256009","Torture and the military profession /","Wolfendale, Jessica,",2007,FALSE
"203","ALDERMAN","U  000022.3 .B68  1999","X004351221","An intimate history of killing : face-to-face killing in twentieth-century warfare /","Bourke, Joanna.",1999,FALSE
"204","ALDERMAN","U  000022.3 .E37  1997","X004096951","Blood rites : origins and history of the passions of war /","Ehrenreich, Barbara.",1997,FALSE
"205","ALDERMAN","U  000022.3 .G75  1992","X002163504","A chorus of stones : the private life of war /","Griffin, Susan.",1992,FALSE
"206","CLEMONS","U  000022.3 .G76  1995","X002693299","On killing : the psychological cost of learning to kill in war and society /","Grossman, Dave.",1995,FALSE
"207","ALDERMAN","U  000022.3 .J64  2004","X004808490","Overconfidence and war : the havoc and glory of positive illusions /","Johnson, Dominic D. P.,",2004,FALSE
"208","ALDERMAN","U  000022.3 .L45  1992","X002218924","The psychology of war : comprehending its mystique and its madness /","LeShan, Lawrence L.,",1992,FALSE
"209","CLEMONS","U  000022.3 .M367  2012","X031759180","What it is like to go to war /","Marlantes, Karl.",2012,FALSE
"210","ALDERMAN","U  000022.3 .M375  2018","X031839937","Why we fight /","Martin, Mike,",2018,FALSE
"211","CLEMONS","U  000022.3 .M63  1990","X001856319","Fallen soldiers : reshaping the memory of the World Wars /","Mosse, George L. (George Lachmann),",1990,FALSE
"212","ALDERMAN","U  000022.3 .P77  1990","X002704431","Psychological dimensions of war /","",1990,FALSE
"213","ALDERMAN","U  000022.3 .P775  1993","X002329825","The Psychological effects of war and violence on children /","",1993,FALSE
"214","ALDERMAN","U  000022.3 .P795  1991","X002074853","The Psychology of war and peace : the image of the enemy /","",1991,FALSE
"215","ALDERMAN","U  000022.3 .S439  2015","X031707476","Afterwar : healing the moral wounds of our soldiers /","Sherman, Nancy,",2015,FALSE
