Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Number of Items,Item Legacy Total Charges
2382526,2,ALDERMAN,STACKS,DP514 .S32 1994,1994,Dicionário da história de Lisboa /,"Santana, Francisco (Francisco Gingeira)",X002557508,BOOK,7/1/96,1/1/00,STACKS,0,0,0,1,0
1831785,2,ALDERMAN,STACKS,DP516 .G48 1990,1990,itinerários portugueses para Compostela / Pelos caminhos de Santiago :,"Gil, Carlos,",X001856924,BOOK,6/30/96,2/24/11,STACKS,0,0,0,1,0
2620978,3,CLEMONS,BY-REQUEST,DP516 .R63 1996,1996,Portugal /,"Robertson, Ian.",X004049054,BOOK,1/13/97,2/3/14,BY-REQUEST,2,4,0,1,12
955368,2,ALDERMAN,STACKS,DP517 .A533 1953,1953,Portugal: notes and pictures.,Portugal. Secretariado Nacional da Informação.,X000944690,BOOK,6/29/96,3/25/09,STACKS,0,0,2,1,0
955368,2,ALDERMAN,STACKS,DP517 .A533 1953,1953,Portugal: notes and pictures.,Portugal. Secretariado Nacional da Informação.,X002060028,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,1
955369,2,ALDERMAN,STACKS,DP517 .B3,1950,"Portugal, gateway to greatness.","Barnes, Wilfred John,",X000501542,BOOK,6/29/96,3/25/09,STACKS,0,0,0,1,1
4005799,2 14,ALDERMAN,STACKS,DP517 .C66 2003,2003,"politics, society and culture / Contemporary Portugal :",,X004746735,BOOK,2/6/04,8/2/10,STACKS,0,0,0,1,11
5394437,2,ALDERMAN,STACKS,DP517 .C668 2011,2011,"politics, society and culture / Contemporary Portugal :",,X030957722,BOOK,8/1/11,4/10/18,STACKS,2,0,1,1,2
1742132,2,ALDERMAN,STACKS,DP517 .C68 1989,1989,A ladainha de Setúbal e o eremita da Arrábida /,"Costa, Dalila L. Pereira da.",X002044927,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,1
4878103,2,ALDERMAN,STACKS,DP517 .D57 2009 v.1,2009,A history of Portugal and the Portuguese empire /,"Disney, A. R. (Anthony R.),",X030566899,BOOK,6/4/09,4/10/18,STACKS,5,0,2,1,9
4878103,2,ALDERMAN,STACKS,DP517 .D57 2009 v.2,2009,A history of Portugal and the Portuguese empire /,"Disney, A. R. (Anthony R.),",X030566575,BOOK,5/28/09,4/10/18,STACKS,6,9,4,1,16
2293831,2,ALDERMAN,STACKS,DP517 .G37 1993,1993,As regiões portuguesas /,"Gaspar, Jorge.",X002474375,BOOK,7/1/96,3/13/07,STACKS,0,0,0,1,3
6786478,2,ALDERMAN,STACKS,DP517 .L44 2007,2007,Le Portugal /,"Léglise-Costa, Pierre.",X031758703,BOOK,7/12/16,8/18/16,STACKS,1,0,0,1,1
1351526,2,ALDERMAN,STACKS,DP517 .P345 1984,1984,Textos e ensaios /,"Palma-Ferreira, João,",X001544482,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,0
2753256,2,ALDERMAN,STACKS,DP517 .P6325 1997,1997,"Portugal heute : Politik, Wirtschaft, Kultur /",,X006070690,BOOK,12/22/97,1/1/00,STACKS,0,0,1,1,0
707586,2,ALDERMAN,STACKS,DP517 .P634 1980,1980,Portugal no ano 2000 /,,X001153826,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
290016,2,ALDERMAN,STACKS,DP517 .R5,1977,Introduções geográficas à história de Portugal : estudo crítico /,"Ribeiro, Orlando.",X000068804,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
1806718,2,ALDERMAN,STACKS,DP517 .S37 1989 v.1,1989,Temas de história de Portugal /,"Saraiva, José H.",X001845638,BOOK,6/30/96,2/24/11,STACKS,0,0,0,1,0
1806718,2,ALDERMAN,STACKS,DP517 .S37 1989 v.2,1989,Temas de história de Portugal /,"Saraiva, José H.",X001845584,BOOK,6/30/96,2/24/11,STACKS,0,0,0,1,0
611524,2,ALDERMAN,STACKS,DP518 .R35 1968,1968,Portuguese essays.,"Ramalho, Américo da Costa.",X000421329,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
318738,2,ALDERMAN,STACKS,DP518 .S46,1975,Portugueses somos /,"Serrão, Joel.",X000056235,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
4685972,2,ALDERMAN,STACKS,DP520 .E46 2008,2008,L'Empire portugais face aux autres empires /,,X030384516,BOOK,2/7/08,4/10/08,STACKS,0,0,1,1,1
1298730,2,ALDERMAN,STACKS,DP520 .R54 1986,1986,"esboço de relações geográficas / Portugal, o Mediterrâneo e o Atlântico :","Ribeiro, Orlando.",X001490830,BOOK,6/30/96,2/24/11,STACKS,0,0,0,1,1
1378057,2,ALDERMAN,STACKS,DP521 .A5 1988,1988,O domínio romano em Portugal /,"Alarcão, Jorge de.",X001632996,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,0
100654,2,ALDERMAN,STACKS,DP522 .C32 v.1,1868,"e descripçam topografica do famoso reyno de Portugal, com as noticias das fundações das cidades, villas & lugares, que contem, varões illustres, genealogias das familias nobres, fundações de conventos, catalogos dos bispos, antiguidades, maravilhas da natureza, edificios, & outras curtiosas observaçoens. Corografia portug","Carvalho da Costa, António,",X000243267,BOOK,6/28/96,3/25/09,STACKS,0,0,0,1,0
100654,2,ALDERMAN,STACKS,DP522 .C32 v.2,1868,"e descripçam topografica do famoso reyno de Portugal, com as noticias das fundações das cidades, villas & lugares, que contem, varões illustres, genealogias das familias nobres, fundações de conventos, catalogos dos bispos, antiguidades, maravilhas da natureza, edificios, & outras curtiosas observaçoens. Corografia portug","Carvalho da Costa, António,",X000243374,BOOK,6/28/96,3/25/09,STACKS,0,0,0,1,0
100654,2,ALDERMAN,STACKS,DP522 .C32 v.3,1868,"e descripçam topografica do famoso reyno de Portugal, com as noticias das fundações das cidades, villas & lugares, que contem, varões illustres, genealogias das familias nobres, fundações de conventos, catalogos dos bispos, antiguidades, maravilhas da natureza, edificios, & outras curtiosas observaçoens. Corografia portug","Carvalho da Costa, António,",X000243378,BOOK,6/28/96,3/25/09,STACKS,0,0,0,1,0
273173,2,ALDERMAN,STACKS,DP522 .C33,1977,Os livros de viagens em Portugal no século XVIII e a sua projecção europeia /,"Chaves, Castelo Branco,",X000064777,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
418846,2,ALDERMAN,STACKS,DP522 .C8 1787 v.2,1787,In a series of letters from Arthur William Costigan to his brother in London. Sketches of society and manners in Portugal.,"Costigan, Arthur William,",X001476597,BOOK,6/29/96,3/25/09,STACKS,0,0,1,1,3
1657014,2,ALDERMAN,STACKS,DP522 .G66 1989,1989,"Portugal, a côrte e o país nos anos de 1765 a 1767 /","Gorani, Giuseppe,",X001936138,BOOK,6/30/96,2/24/11,STACKS,0,0,0,1,1
1607271,2,ALDERMAN,STACKS,DP522 .L34 1988,1988,itinerario portoghese / Viaggio da Padova a Lisbona :,"Laffi, Domenico,",X001663855,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,0
1766905,2,ALDERMAN,STACKS,DP522 .P68 1989,1989,"Portugal nos séculos XVII & XVIII : quatro testemunhos : Charles Dellon, François de Tours, Charles Alexandre de Montgon, Conde de Saint-Priest /",,X002019064,BOOK,6/30/96,5/2/18,STACKS,0,0,0,1,1
247804,2,ALDERMAN,STACKS,DP522 .S47,1974,"Viagens em Portugal de Manuel Severim de Faria, 1604, 1609, 1625 /","Serrão, Joaquim Veríssimo.",X000529635,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
2333488,2,ALDERMAN,STACKS,DP524 .M34 1993,1993,"John Cam Hobhouse e Portugal : diário de viagem, 1809 : Lisboa, Sintra, Aldeia Galega, Montemor-o-Novo, Arraiolos, Estremoz e Elvas /","Magalhães, Francisco José.",X006031169,BOOK,7/1/96,2/17/97,STACKS,0,0,0,1,2
618989,2,ALDERMAN,STACKS,DP525 .A613 1972,1972,"A visit to Portugal, 1866","(Hans Christian), Andersen, H. C.",X000501553,BOOK,6/29/96,6/11/03,STACKS,0,0,2,1,2
359156,2,ALDERMAN,OVERSIZE,DP525 .B36,1904,"Atlas geográfico Ibero-Americano, Portugal ... /","Barbosa de Bettencourt, J.",X000050037,BOOK,6/28/96,11/17/16,OVERSIZE,0,0,0,1,0
286763,2,ALDERMAN,STACKS,DP525 .B5 1912,1912,"In Portugal,","Bell, Aubrey F. G. (Aubrey Fitz Gerald),",X000790670,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
279425,2,ALDERMAN,STACKS,DP525 .B58 1950,1950,étude de géographie régionale. Le Portugal;,"Birot, Pierre.",X000442645,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
383709,2,ALDERMAN,STACKS,DP525 .K7,1909,"its land and people, Portugal,","Koebel, W. H. (William Henry),",X000790672,BOOK,6/28/96,11/21/99,STACKS,0,0,0,1,2
491182,2 10,ALDERMAN,STACKS,DP525 .M25 1931,1931,"Portugal for two,","Mackall, Lawton,",X000361803,BOOK,6/29/96,3/25/09,STACKS,0,0,0,1,1
1835392,2,ALDERMAN,STACKS,DP525 .P2233 1989,1989,uma visão romântica e feminina / O Portugal de Julia Pardoe :,"Fernandez  Alves, Maria Luísa.",X002085734,BOOK,6/30/96,2/26/14,STACKS,0,0,0,1,1
1247318,2,ALDERMAN,STACKS,DP525 .R6 1986,1986,Portugal /,"Torga, Miguel,",X001338072,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,0
544980,2,ALDERMAN,STACKS,DP525 .T642 t.1,1971,"Notes dominicales prises pendant un voyage en Portugal et au Brésil en 1816, 1817 et 1818.","Tollenare, Louis François de,",X004061475,BOOK,6/9/98,1/1/00,STACKS,0,0,1,1,0
544980,2,ALDERMAN,STACKS,DP525 .T642 t.2,1971,"Notes dominicales prises pendant un voyage en Portugal et au Brésil en 1816, 1817 et 1818.","Tollenare, Louis François de,",X000449576,BOOK,6/29/96,10/28/14,STACKS,1,15,0,1,17
544980,2,ALDERMAN,STACKS,DP525 .T642 t.3,1971,"Notes dominicales prises pendant un voyage en Portugal et au Brésil en 1816, 1817 et 1818.","Tollenare, Louis François de,",X000449559,BOOK,6/29/96,10/28/14,STACKS,1,15,0,1,17
1733257,2,ALDERMAN,STACKS,DP526 .C35 1986,1986,"Lisboa, Cabo Bojador : 6609 km, 26 dias / Expedição Gil Eanes :","Callixto, José Carlos de Barros.",X001803474,BOOK,6/30/96,1/1/00,STACKS,0,0,1,1,0
1309648,2,ALDERMAN,STACKS,DP526 .C66 1987,1987,"Portugal, a terra e o homen /","Cortesão, Jaime,",X001490981,BOOK,6/30/96,2/24/11,STACKS,0,0,0,1,0
1259249,2,ALDERMAN,STACKS,DP526 .S37 1987,1987,Itinerário português : o tempo e a alma /,"Saraiva, José H.",X001336770,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,0
689345,2,ALDERMAN,STACKS,DP526 .T73 1985,1985,uma viagem literária / Paisagens portuguesas :,"Trigueiros, Luís Forjaz.",X001221956,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
459882,2,ALDERMAN,STACKS,DP526 .W5 1959,1959,"Illustrated by Ernie Melchior, No garlic in the soup!","Wibberley, Leonard,",X000790675,BOOK,6/29/96,3/25/09,STACKS,0,0,0,1,2
2622370,2,ALDERMAN,STACKS,DP526.5 .H952 1996,1996,Backwards out of the big world : a voyage into Portugal /,"Hyland, Paul,",X004054341,BOOK,12/10/96,10/18/07,STACKS,0,0,0,1,35
690082,2,ALDERMAN,STACKS,DP526.5 .P33 1985 v.1,1985,Portugal : património cultural popular /,"Pacheco, Helder.",X001015825,BOOK,6/29/96,6/11/03,STACKS,0,0,1,1,1
2096282,2,ALDERMAN,STACKS,DP526.5 .P76 1992,1992,The last old place : a search through Portugal /,"Proper, Datus C.",X002228090,BOOK,6/30/96,8/24/05,STACKS,0,0,1,1,9
77882,2 12,ALDERMAN,STACKS,DP526.5 .S27 1985,1985,Viagem a Portugal /,"Saramago, José.",77882-1001,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
3581573,2,ALDERMAN,STACKS,DP526.5 .S2713 2000,2000,Journey to Portugal /,"Saramago, José.",X004487689,BOOK,11/14/00,4/13/12,STACKS,2,0,0,1,10
6993174,2,ALDERMAN,STACKS,DP526.5 .T37 2004,2004,Dreaming Portugal /,"Tatlock, David.",X031803664,BOOK,2/23/17,1/1/00,STACKS,0,0,0,1,0
429362,2,ALDERMAN,STACKS,DP528 .E526,1975,subsídios para o seu estudo / Divinidades indígenas sob o domínio romano em Portugal :,"Encarnação, José d'.",X000701698,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
2407295,2,ALDERMAN,STACKS,DP528 .J67 1993 v.1,1994,"20, 21 e 22 de Maio de 1993. V Jornadas Arqueológicas :",Jornadas Arqueológicas,X002603129,BOOK,7/1/96,1/1/00,STACKS,0,0,0,1,1
2407295,2,ALDERMAN,STACKS,DP528 .J67 1993 v.2,1994,"20, 21 e 22 de Maio de 1993. V Jornadas Arqueológicas :",Jornadas Arqueológicas,X002603131,BOOK,7/1/96,2/24/11,STACKS,0,0,1,1,1
5823373,2,ALDERMAN,STACKS,DP528 .R692 2011,2012,Portugal : report and proceedings of the 157th Summer Meeting of the Royal Archaeological Institute in 2011 /,Summer Meeting Royal Archaeological Institute (Great Britain).,X030851560,BOOK,10/23/12,1/1/00,STACKS,0,0,0,1,0
2099685,2,ALDERMAN,STACKS,DP528 .S48 1992,1992,Proto-história de Portugal /,"Silva, Armando Coelho Ferreira da.",X002229693,BOOK,6/30/96,1/1/00,STACKS,0,0,1,1,1
1790193,2,ALDERMAN,STACKS,DP528 .V56 1990,1990,"table ronde internationale du CNRS, Talence, le 8-9 décembre 1988. Les Villes de Lusitanie romaine : hiérarchies et territoires",,X001879343,BOOK,6/30/96,1/1/00,STACKS,0,0,1,1,0
393920,2,ALDERMAN,STACKS,DP532 .A83,1975,Estudios portugueses /,"Asensio, Eugenio.",X000353982,BOOK,6/28/96,8/7/02,STACKS,0,0,0,1,2
1639254,2,ALDERMAN,STACKS,DP532 .B35 1989,1989,"problemas da cultura dos descobrimentos portugueses / Portugal, mensageiro do mundo renascentista :","Barreto, Luís Filipe.",X001669851,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,1
1368508,2,ALDERMAN,STACKS,DP532 .B37 1988,1988,"Portugal, pioneiro do diálogo Norte-Sul = Portugal, pionnier du dialogue Nord-Sud = Portugal, a pioneer of the North-South dialogue /","Barreto, Luís Filipe.",X031863792,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,0
95287,2,ALDERMAN,STACKS,DP532 .C54 1984 v.1,1984,Lições de cultura e literatura portuguesas /,"Cidade, Hernâni,",X001044209,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,1
95287,2,ALDERMAN,STACKS,DP532 .C54 1984 v.2,1984,Lições de cultura e literatura portuguesas /,"Cidade, Hernâni,",X001044197,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
483665,2,ALDERMAN,STACKS,DP532 .C543 1963 v.1,1963,"as idéias--os factos--as formas de arte, A literatura portuguesa e a expansão ultramarina;","Cidade, Hernâni,",X000701699,BOOK,6/29/96,3/25/09,STACKS,0,0,0,1,1
483665,2,ALDERMAN,STACKS,DP532 .C543 1963 v.2,1963,"as idéias--os factos--as formas de arte, A literatura portuguesa e a expansão ultramarina;","Cidade, Hernâni,",X000701700,BOOK,6/29/96,3/25/09,STACKS,0,0,0,1,1
4695756,2,ALDERMAN,STACKS,DP532 .C65 2000,2004,"O Mediterráneo e o Atlántico : Actas do Colóquio Internacional Universidade do Algarve, Faro, Portugal 2, 3 e 4 de Novembro de 2000 / Portugal, Espanha e Marrocos :",Colóquio Internacional Universidade do Algarve,X030371112,BOOK,3/7/08,2/24/11,STACKS,0,0,1,1,0
2367797,2,ALDERMAN,STACKS,DP532 .D5 1986,1986,O essencial sobre os elementos fundamentais da cultura portuguesa /,"Dias, Jorge,",X002546565,BOOK,7/1/96,1/1/00,STACKS,0,0,0,1,1
2367797,2,ALDERMAN,STACKS,DP532 .D5 1986,1986,O essencial sobre os elementos fundamentais da cultura portuguesa /,"Dias, Jorge,",X004604845,BOOK,6/24/02,1/1/00,STACKS,0,0,0,1,0
1740347,2,ALDERMAN,STACKS,DP532 .E86 1989,1989,Fontes remotas da cultura portuguesa /,"Espírito Santo, Moisés.",X002605418,BOOK,6/30/96,2/24/11,STACKS,0,0,1,1,2
581602,2,ALDERMAN,STACKS,DP532 .I6 1966,1968,Portugal and Brazil in transition.,International Colloquium on Luso-Brazilian Studies,X000676830,BOOK,6/29/96,1/1/00,STACKS,0,0,1,1,0
1676992,2,ALDERMAN,STACKS,DP532 .P33 1987,1987,escritos sobre património cultural e outras histórias / Rostos da gente :,"Pacheco, Helder.",X001360124,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,0
790693,2,ALDERMAN,STACKS,DP532 .Q33 1986 v.1,1986,"Portugal, razão e mistério /","Quadros, António.",X001279218,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
1829739,2,ALDERMAN,STACKS,DP532 .R63 1990,1990,obra etnográfica completa / Etnografia portuguesa :,"Rocha Peixoto,",X002061024,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,1
644408,2,ALDERMAN,STACKS,DP532 .S277 1981 v.1,1981,A cultura em Portugal : teoria e história /,"Saraiva, António José.",X000737299,BOOK,6/29/96,11/6/17,STACKS,0,0,2,1,2
71090,2,ALDERMAN,STACKS,DP532 .S28 v.1,1950,História da cultura em Portugal.,"Saraiva, António José.",X001102702,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,1
71090,2,ALDERMAN,STACKS,DP532 .S28 v.2,1950,História da cultura em Portugal.,"Saraiva, António José.",X031863755,BOOK,11/8/17,1/1/00,STACKS,0,0,0,1,0
71090,2,ALDERMAN,STACKS,DP532 .S28 v.3,1950,História da cultura em Portugal.,"Saraiva, António José.",X031863756,BOOK,11/8/17,1/1/00,STACKS,0,0,0,1,0
55817,2,ALDERMAN,STACKS,DP532 .S55 1983,1983,História da censura intelectual em Portugal : ensaio sobre a compressão do pensamento português /,"Silva Bastos, José Timóteo da,",X000944427,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
1830707,2,ALDERMAN,STACKS,DP532 .S63 1990 v.1,1990,Sociedade e cultura portuguesas /,,X002060327,BOOK,6/30/96,8/12/97,STACKS,0,0,0,1,2
2382519,2,ALDERMAN,STACKS,DP532 .V37 1994 v.1,1994,Etnografia portuguesa /,"(José Leite de), Vasconcellos, J. Leite de",X004284818,BOOK,7/1/96,2/24/11,STACKS,0,0,1,1,1
2382519,2,ALDERMAN,STACKS,DP532 .V37 1994 v.2,1994,Etnografia portuguesa /,"(José Leite de), Vasconcellos, J. Leite de",X004349254,BOOK,11/10/99,2/24/11,STACKS,0,0,0,1,1
91784,2,ALDERMAN,STACKS,DP532.3 .A58 1983,1983,Os Antecedentes medievais dos descobrimentos /,,X001043518,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
1656407,2,ALDERMAN,STACKS,DP532.3 .C29 1989,1989,uma introdução ao seu estudo / Cidades medievais portuguesas :,"Carvalho, Sérgio Luís de,",X001729956,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,2
1305327,2,ALDERMAN,STACKS,DP532.3 .G18 1945 v.1,1945,Historia da administração publica em Portugal nos seculos XII a XV /,"Gama Barros, Henrique da.",X000310431,BOOK,6/30/96,3/25/09,STACKS,0,0,1,1,0
1305327,2,ALDERMAN,STACKS,DP532.3 .G18 1945 v.10,1945,Historia da administração publica em Portugal nos seculos XII a XV /,"Gama Barros, Henrique da.",X000310346,BOOK,6/30/96,3/25/09,STACKS,0,0,0,1,0
1305327,2,ALDERMAN,STACKS,DP532.3 .G18 1945 v.11,1945,Historia da administração publica em Portugal nos seculos XII a XV /,"Gama Barros, Henrique da.",X000310426,BOOK,6/30/96,3/25/09,STACKS,0,0,0,1,0
1305327,2,ALDERMAN,STACKS,DP532.3 .G18 1945 v.2,1945,Historia da administração publica em Portugal nos seculos XII a XV /,"Gama Barros, Henrique da.",X000310415,BOOK,6/30/96,3/25/09,STACKS,0,0,0,1,0
1305327,2,ALDERMAN,STACKS,DP532.3 .G18 1945 v.3,1945,Historia da administração publica em Portugal nos seculos XII a XV /,"Gama Barros, Henrique da.",X000310408,BOOK,6/30/96,3/25/09,STACKS,0,0,0,1,0
1305327,2,ALDERMAN,STACKS,DP532.3 .G18 1945 v.4,1945,Historia da administração publica em Portugal nos seculos XII a XV /,"Gama Barros, Henrique da.",X000311228,BOOK,6/30/96,3/25/09,STACKS,0,0,0,1,0
1305327,2,ALDERMAN,STACKS,DP532.3 .G18 1945 v.5,1945,Historia da administração publica em Portugal nos seculos XII a XV /,"Gama Barros, Henrique da.",X000310345,BOOK,6/30/96,3/25/09,STACKS,0,0,0,1,0
1305327,2,ALDERMAN,STACKS,DP532.3 .G18 1945 v.6,1945,Historia da administração publica em Portugal nos seculos XII a XV /,"Gama Barros, Henrique da.",X000310211,BOOK,6/30/96,3/25/09,STACKS,0,0,0,1,0
1305327,2,ALDERMAN,STACKS,DP532.3 .G18 1945 v.7,1945,Historia da administração publica em Portugal nos seculos XII a XV /,"Gama Barros, Henrique da.",X000311227,BOOK,6/30/96,3/25/09,STACKS,0,0,0,1,0
1305327,2,ALDERMAN,STACKS,DP532.3 .G18 1945 v.8,1945,Historia da administração publica em Portugal nos seculos XII a XV /,"Gama Barros, Henrique da.",X000310430,BOOK,6/30/96,3/25/09,STACKS,0,0,0,1,0
1305327,2,ALDERMAN,STACKS,DP532.3 .G18 1945 v.9,1945,Historia da administração publica em Portugal nos seculos XII a XV /,"Gama Barros, Henrique da.",X000311230,BOOK,6/30/96,3/25/09,STACKS,0,0,0,1,0
637554,2,ALDERMAN,STACKS,DP532.3 .M34 1971,1971,"A sociedade medieval portuguesa, aspectos de vida quotidiana.","Marques, António Henrique R. de Oliveira.",X000275715,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,1
536971,2,ALDERMAN,STACKS,DP532.3 .M3413,1971,Daily life in Portugal in the late Middle Ages,"Marques, António Henrique R. de Oliveira.",X000310321,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,1
